,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2009,2135469,5,Again＆Again,2PM,댄스
1,2,2009,2117748,5,Lollipop,BIGBANG,댄스
2,3,2009,2093362,5,My Man,다비치,댄스
3,4,2009,2119816,5,눈물이 뚝뚝,케이윌,발라드
4,5,2009,2100540,5,"쏘리 쏘리 (Sorry, Sorry)",SUPER JUNIOR (슈퍼주니어),댄스
5,6,2009,2112982,5,토요일밤에,손담비,댄스
6,7,2009,2129151,5,Diva,애프터스쿨,댄스
7,8,2009,2101157,5,심장이 없어,에이트,발라드
8,9,2009,2160048,5,Fire,2NE1,댄스
9,10,2009,2093361,5,사고쳤어요,다비치,발라드
10,11,2009,2135848,5,사랑해 (Feat. 유리상자 박승화),SG 워너비,발라드
11,12,2009,2093360,5,8282,다비치,댄스
12,13,2009,2122195,5,터질 것 같아,지아,발라드
13,14,2009,2109706,5,친구의 고백,2AM,발라드
14,15,2009,2159715,5,여성시대,씨야,댄스
15,16,2009,2063248,5,Insomnia (불면증),휘성 (Realslow),R&B/Soul
16,17,2009,2134448,5,Simple Love (Feat. 나비),MC몽,랩/힙합
17,18,2009,2101171,5,오랜만이야,임창정,발라드
18,19,2009,2140966,5,Boo,아이유,댄스
19,20,2009,2126448,5,마음이 다쳐서 (Feat. Crown J),나비,발라드
20,21,2009,2012282,5,Gee,소녀시대 (GIRLS` GENERATION),댄스
21,22,2009,2131905,5,"1, 2, 3 (원투쓰리)",윤하 (YOUNHA),록/메탈
22,23,2009,2102150,5,헤어지는 중입니다,이은미,발라드
23,24,2009,2049250,5,반쪽,화요비,R&B/Soul
24,25,2009,2109949,5,마음으로 하는 말 (Feat. Hanyi),프리스타일,랩/힙합
25,26,2009,2165864,5,너라고 (It`s You),SUPER JUNIOR (슈퍼주니어),댄스
26,27,2009,2129649,5,행복했었다 (Trumpet Feat. 이주한),조성모,발라드
27,28,2009,2140950,5,바래진 기억에,박지윤,발라드
28,29,2009,2135850,5,내사랑 울보,SG 워너비,발라드
29,30,2009,2056871,5,Honey,카라,댄스
30,31,2009,2019681,5,사랑..그 놈,바비 킴,R&B/Soul
31,32,2009,2115752,5,나 혼자서,티파니 (TIFFANY),"발라드, 국내드라마"
32,33,2009,2097619,5,행복병 (Feat. Shorry J (MM)),김종국,발라드
33,34,2009,2097848,5,한사람을 위한 마음,럼블피쉬,발라드
34,35,2009,2015250,5,살만해,브랜뉴데이,발라드
35,36,2009,2132902,5,머리와 심장이 싸우다...,EVAN 에반 (유호석),발라드
36,37,2009,2024974,5,AH,애프터스쿨,댄스
37,38,2009,2042756,5,구속,플라이 투 더 스카이,발라드
38,39,2009,2122156,5,전화하지마 (Feat. 태인),나몰라패밀리 (Namolla Family),"발라드, 랩/힙합"
39,40,2009,2138350,5,사랑인가봐 (Feat. 린(Lyn)),H-유진,"발라드, 랩/힙합"
40,41,2009,2122249,5,지겨워 (Feat. 하주연 Of 쥬얼리),배슬기,댄스
41,42,2009,2159569,5,흔들려,채연,댄스
42,43,2009,2053450,5,나쁜 여자야,FTISLAND (FT아일랜드),발라드
43,44,2009,2162349,5,"Hey Ya! (Feat. 손담비, Bigtone)",전진,댄스
44,45,2009,1964754,5,비와 당신 (영화 `라디오스타` 삽입곡),럼블피쉬,록/메탈
45,46,2009,2117260,5,Map The Soul (Feat. MYK),에픽하이 (EPIK HIGH),랩/힙합
46,47,2009,1996934,5,이젠 남이야 (Feat. Baby-J Of Jewelry),김경록 (V.O.S),발라드
47,48,2009,2030248,5,떠나지마...,윤미래,R&B/Soul
48,49,2009,2051448,5,전화 한 번 못하니 (Feat. 미스에스 태혜영),왁스,발라드
49,50,2009,2020854,5,사랑..다 거짓말,린,발라드
50,51,2009,1951550,5,붉은 노을,BIGBANG,"댄스, 랩/힙합"
51,52,2009,2012251,5,연애소설,가비엔제이,발라드
