,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2013,4099280,5,이름이 뭐예요?,4minute,댄스
1,2,2013,4091105,5,봄봄봄,로이킴,포크/블루스
2,3,2013,4085875,5,GENTLEMAN,싸이 (PSY),댄스
3,4,2013,4097003,5,I Love You,AKMU (악동뮤지션),"록/메탈, 국내드라마"
4,5,2013,4100925,5,꼭 한번 만나고 싶다,바이브,발라드
5,6,2013,4095862,5,미스코리아,이효리,댄스
6,7,2013,4101639,5,YooHoo (유후),시크릿,댄스
7,8,2013,4089360,5,Bounce,조용필,록/메탈
8,9,2013,4100521,5,Wash Away (Feat. 에일리),긱스 (Geeks),랩/힙합
9,10,2013,4082435,5,오늘 밤 (Feat. 배치기),린,발라드
10,11,2013,4076051,5,Love Blossom (러브블러썸),케이윌,발라드
11,12,2013,4108714,5,청혼하는 거예요,포맨,발라드
12,13,2013,4072715,5,녹는 중 (Feat. 버벌진트),다비치,발라드
13,14,2013,4103251,5,우리가 헤어진 진짜 이유,윤하 (YOUNHA),록/메탈
14,15,2013,4100916,5,전원일기 (田園日記) (Feat. 이단옆차기 & 태운),티아라 N4,댄스
15,16,2013,4095729,5,Hello (Feat. 버벌진트),조용필,록/메탈
16,17,2013,4074419,5,어때 (Feat. 하림),긱스 (Geeks),랩/힙합
17,18,2013,4047160,5,거북이,다비치,발라드
18,19,2013,4099386,5,유리 심장 (Feat. 용준형 Of 비스트),린,발라드
19,20,2013,4070103,5,Rose,이하이,R&B/Soul
20,21,2013,4076109,5,외국인의 고백,AKMU (악동뮤지션),포크/블루스
21,22,2013,3753304,5,벚꽃 엔딩,버스커 버스커,록/메탈
22,23,2013,4053240,5,Crescendo (크레셴도),AKMU (악동뮤지션),댄스
23,24,2013,4098101,5,귀여운 남자,JUNIEL,록/메탈
24,25,2013,4105677,5,이 노래를 듣고 돌아와,2PM,댄스
25,26,2013,4105693,5,나를 잊지말아요,수지 (SUZY),"발라드, 국내드라마"
26,27,2013,4079025,5,Somebody,"15& (박지민, 백예린)",댄스
27,28,2013,4108627,5,헬로,유승우,록/메탈
28,29,2013,4084675,5,웃다 울다,서인국,발라드
29,30,2013,4094355,5,봄비,백지영,"발라드, 국내드라마"
30,31,2013,4115610,5,이 나이 먹도록,바이브,발라드
31,32,2013,4054983,5,기대해,걸스데이,댄스
32,33,2013,4081054,5,Babay (Feat. Gaeko),Zion.T,랩/힙합
33,34,2013,4100688,5,너와 나,유승우,록/메탈
34,35,2013,4099465,5,Why So Serious?,SHINee (샤이니),댄스
35,36,2013,4082812,5,좋아 (JOAH),박재범,R&B/Soul
36,37,2013,4082947,5,Officially Missing You,AKMU (악동뮤지션),포크/블루스
37,38,2013,4019298,5,모노드라마 (With 유승우),허각,발라드
38,39,2013,4105654,5,이게 무슨 일이야,B1A4,댄스
39,40,2013,3726617,5,자니 (Feat. Dynamic Duo),프라이머리,랩/힙합
40,41,2013,4020215,5,눈물 (Feat. 유진 Of 더 씨야),리쌍,랩/힙합
41,42,2013,4044859,5,눈꽃,거미,"발라드, 국내드라마"
42,43,2013,4074795,5,들었다 놨다 (Love Actually),써니힐데이브레이크 (DAYBREAK),발라드
43,44,2013,4111207,5,안아줘요 (Hug Song),오렌지 캬라멜10cm,록/메탈
44,45,2013,4024692,5,있다 없으니까 (Gone Not Around Any Longer),씨스타19,댄스
45,46,2013,4056159,5,그리고 하나,태연 (TAEYEON),"발라드, 국내드라마"
46,47,2013,4038857,5,겨울사랑,The One (더원),"발라드, 국내드라마"
47,48,2013,4105688,5,너 때문에 (Feat. 성훈 Of 브라운아이드소울),UV,댄스
48,49,2013,4118143,5,Bad Girls,이효리,댄스
49,50,2013,4011596,5,눈물샤워 (Feat. 에일리),배치기,랩/힙합
50,51,2013,4076648,5,굿바이 (With 소유 Of 씨스타),홍대광,발라드
51,52,2013,4091085,5,Thank You,포맨,발라드
52,53,2013,4102546,5,Perfume,양요섭Cube Girls,댄스
53,54,2013,4060136,5,둘이서 한잔해,다비치,발라드
54,55,2013,4076105,5,사랑하니까,배치기신보라,"발라드, 랩/힙합, 국내드라마"
55,56,2013,3864961,5,가수가 된 이유,신용재,발라드
56,57,2013,4104368,5,Going Home,디셈버,발라드
57,58,2013,4115516,5,헤어지자,서인영,발라드
58,59,2013,4116789,5,This Love,신화,댄스
59,60,2013,4098052,5,VIVA청춘,딕펑스 (DICKPUNKS),록/메탈
60,61,2013,3947371,5,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리,랩/힙합
61,62,2013,4064020,5,Man In Love (남자가 사랑할때),인피니트,댄스
62,63,2013,4109798,5,와일드 (Wild),나인뮤지스,댄스
63,64,2013,4088114,5,그냥 조금,어반자카파,"포크/블루스, 국내드라마"
64,65,2013,4038121,5,이게 사랑이 아니면 (Feat. 에일리),버벌진트,랩/힙합
65,66,2013,3946867,5,"Officially Missing You, Too",긱스 (Geeks)소유 (SOYOU),발라드
66,67,2013,4061513,5,그대로 있어도 돼 (Feat. Crush),Supreme Team,랩/힙합
67,68,2013,4103138,5,차 마실래?,헬로비너스,댄스
68,69,2013,4110432,5,사랑 끝,김보경 (NEON),발라드
69,70,2013,4042480,5,긴 생머리 그녀 (Miss Right),틴탑,댄스
70,71,2013,4021445,5,안녕 나야,포맨,발라드
71,72,2013,4048381,5,어느 봄날,2AM,발라드
72,73,2013,4100522,5,집앞에서 (전화 받지 마 Pt. 2) (Feat. Crucial Star),긱스 (Geeks),랩/힙합
73,74,2013,4066001,5,사랑은 은하수 다방에서,AKMU (악동뮤지션),포크/블루스
74,75,2013,3948908,5,"씨스루 (Feat. Zion.T, 개코 Of 다이나믹듀오)",프라이머리,랩/힙합
75,76,2013,4121653,5,콩떡빙수,AKMU (악동뮤지션),"댄스, 일렉트로니카"
76,77,2013,4103215,5,평범한 사랑,신용재,"발라드, R&B/Soul, 국내드라마"
77,78,2013,3726439,5,Call Me Maybe,Carly Rae Jepsen,POP
78,79,2013,4027904,5,1440,허각,발라드
79,80,2013,4095738,5,꿈에서라도,지아,"발라드, 국내드라마"
80,81,2013,4081009,5,사랑이 아프다,이상곤 (노을),"발라드, 국내드라마"
81,82,2013,4033059,5,모르시나요,다비치,"발라드, 국내드라마"
82,83,2013,4105676,5,하.니.뿐.,2PM,댄스
83,84,2013,3170749,5,Officially Missing You,긱스 (Geeks),랩/힙합
84,85,2013,4117702,5,잘 있나요,The One (더원),"발라드, 국내드라마"
85,86,2013,4037314,5,Dream Girl,SHINee (샤이니),댄스
86,87,2013,4033065,5,Tell Me Tell Me,레인보우,댄스
87,88,2013,4114207,5,With Coffee,지아장한별,발라드
88,89,2013,4103882,5,Rewind (Feat. 이미쉘),더블케이 (Double K),"랩/힙합, 인디음악"
89,90,2013,4100524,5,비가오네 (Feat. 박수민),긱스 (Geeks),랩/힙합
90,91,2013,4050612,5,It`s Over,이하이,R&B/Soul
91,92,2013,4097000,5,그대가 그대를,이예준,발라드
