,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2002,316434,12,Never Ending Story,부활,록/메탈
1,2,2002,421379,12,감기,이기찬,발라드
2,3,2002,317826,12,어떤가요,화요비,발라드
3,4,2002,419995,12,Miracle,유엔,발라드
4,5,2002,317034,12,빚,이수영,발라드
5,6,2002,421409,12,점점,브라운 아이즈,R&B/Soul
6,7,2002,421039,12,아리아리,이정현,댄스
7,8,2002,317670,12,멋쟁이 신사,YG Family,랩/힙합
8,9,2002,430228,12,좋은사람,박효신,발라드
9,10,2002,421955,12,Welcome to Koneyisland,Various Artists,발라드
10,11,2002,316561,12,Inmost,이승환,발라드
11,12,2002,423365,12,Why,신승훈,발라드
12,13,2002,317797,12,안녕,이소라,발라드
13,14,2002,317157,12,2002년의 시간들,언니네 이발관,"인디음악, 록/메탈"
14,15,2002,419566,12,무지개,조규찬,발라드
15,16,2002,316185,12,Someday,제이워크,발라드
16,17,2002,430978,12,챔피언,싸이 (PSY),댄스
17,18,2002,421717,12,S.Ⅱ.S (Soul To Soul),S.E.S.,댄스
18,19,2002,317645,12,내 사랑 `심수봉`,이문세,발라드
19,20,2002,608889,12,아마도 사랑이겠죠 (나레이션 성시경),장나라,발라드
20,21,2002,430053,12,내게로 와,체리 필터,"인디음악, 록/메탈"
21,22,2002,431613,12,악수,비,발라드
22,23,2002,432940,12,여정,왁스,발라드
23,24,2002,530208,12,시간에 기대어,이브,록/메탈
24,25,2002,314448,12,사랑 Two (Acoustic Ver.),YB,록/메탈
25,26,2002,313555,12,넌 감동이었어,성시경,발라드
26,27,2002,316784,12,Valenti,보아 (BoA),댄스
27,28,2002,430004,12,달팽이와 해바라기 (Men`s Ver.),여행스케치,포크/블루스
28,29,2002,418848,12,To My Love (Korean Ver.),윤미래,R&B/Soul
29,30,2002,316233,12,Buenos Aires,불독 맨션,"인디음악, 록/메탈"
30,31,2002,430126,12,Propose,강타 (KANGTA),발라드
31,32,2002,430722,12,The Name 名字(명자),더 네임,발라드
32,33,2002,314885,12,인생은 아름다워 (Feat. 박선주),리쌍,랩/힙합
33,34,2002,316355,12,바람 바람 바람 (Lust In The Wind),디바,댄스
34,35,2002,314591,12,Tonight,쥬얼리,댄스
35,36,2002,111414,12,전할 수 없는 이야기 (부제:시티 오브 엔젤),휘성 (Realslow),R&B/Soul
36,37,2002,433742,12,그녈 위해,JK 김동욱,발라드
37,38,2002,317112,12,사랑해요,김조한,R&B/Soul
38,39,2002,317254,12,팬이야,자우림,록/메탈
39,40,2002,422079,12,Tatoo (문신),소찬휘,댄스
40,41,2002,430981,12,낙원 (Feat. 이재훈),싸이 (PSY),발라드
41,42,2002,619078,12,Sweet Dream,장나라,발라드
42,43,2002,430490,12,Ya Ya Ya!!,영턱스클럽,댄스
43,44,2002,422606,12,백설공주를 사랑한 일곱번째 난장이,쿨 (COOL),발라드
44,45,2002,992576,12,화해연가 (和解戀歌),봄여름가을겨울,록/메탈
45,46,2002,418814,12,좋은날,유리상자,발라드
46,47,2002,430051,12,낭만고양이,체리 필터,"인디음악, 록/메탈"
47,48,2002,317801,12,첫사랑,이소라,발라드
48,49,2002,420058,12,The First Noel,박정현,-
49,50,2002,426290,12,The Hero,신해철,록/메탈
50,51,2002,421751,12,서른 즈음에,김광석,포크/블루스
51,52,2002,489249,12,사나이 가는 길,더 자두,발라드
52,53,2002,313556,12,선인장,성시경,발라드
53,54,2002,420840,12,퀵서비스맨,크라잉넛 (CRYING NUT),"인디음악, 록/메탈"
54,55,2002,432311,12,사랑이 올까요,박정현,R&B/Soul
55,56,2002,314588,12,Again,쥬얼리,댄스
56,57,2002,425688,12,Ace Of Sorrow (슬픈운명),조성모,발라드
57,58,2002,500796,12,Promise U,바이브,발라드
58,59,2002,316356,12,지켜 준다더니,디바,발라드
59,60,2002,317991,12,그녀의 매력 (Disco),홍경민,댄스
60,61,2002,75278,12,"아무말도, 아무것도...",박정현,R&B/Soul
61,62,2002,314875,12,동경소녀,김광진,발라드
62,63,2002,1104565,12,Shall We Dance,김완선,댄스
63,64,2002,432414,12,잘가요,정재욱,발라드
64,65,2002,17282,12,다시 사랑한다면,도원경,록/메탈
65,66,2002,316480,12,눈물,샵,댄스
66,67,2002,316070,12,현장,김현정,댄스
67,68,2002,432270,12,Condition Of My Heart,플라이 투 더 스카이,R&B/Soul
68,69,2002,314558,12,숙아,쿨 (COOL),댄스
