,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2019,31532656,3,옥탑방 (Rooftop),엔플라잉 (N.Flying),록/메탈
1,2,2019,31524320,3,그때가 좋았어,케이시 (Kassy),발라드
2,3,2019,31606729,3,달라달라,ITZY (있지),댄스
3,4,2019,31658897,3,술이 달다 (Feat. Crush),에픽하이 (EPIK HIGH),랩/힙합
4,5,2019,31608765,3,멍청이(twit),화사(Hwa Sa),댄스
5,6,2019,31576009,3,이 노래가 클럽에서 나온다면,우디 (Woody),"랩/힙합, 인디음악"
6,7,2019,31532643,3,넘쳐흘러,엠씨더맥스,발라드
7,8,2019,31532438,3,벌써 12시,청하,댄스
8,9,2019,31663597,3,봄 (feat. 산다라박),박봄,R&B/Soul
9,10,2019,31652857,3,그러나,10cm,"인디음악, 포크/블루스"
10,11,2019,31674786,3,그건 아마 우리의 잘못은 아닐 거야,백예린,R&B/Soul
11,12,2019,31571110,3,신청곡 (Feat. SUGA of BTS),이소라,발라드
12,13,2019,31455159,3,너도 그냥 날 놓아주면 돼,윤건,발라드
13,14,2019,31668491,3,고고베베 (gogobebe),마마무(Mamamoo),"댄스, R&B/Soul"
14,15,2019,31406357,3,신용재,하은,발라드
15,16,2019,31684634,3,당신과는 천천히,장범준,록/메탈
16,17,2019,31554317,3,띵 (Prod. By 기리보이),Jvcki Wai영비Osshun Gum한요한,랩/힙합
17,18,2019,31565593,3,초록빛,폴킴,발라드
18,19,2019,31388145,3,너를 만나,폴킴,발라드
19,20,2019,30962526,3,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,"발라드, 국내드라마"
20,21,2019,31477685,3,180도,벤,발라드
21,22,2019,31417871,3,SOLO,제니 (JENNIE),랩/힙합
22,23,2019,31688205,3,사계 (Four Seasons),태연 (TAEYEON),발라드
23,24,2019,31532642,3,사계 (하루살이),엠씨더맥스,발라드
24,25,2019,31373277,3,내 생에 아름다운,케이윌,"발라드, 국내드라마"
25,26,2019,31644106,3,누아르 (Noir),선미,댄스
26,27,2019,31677966,3,SHE`S FINE,헤이즈 (Heize),R&B/Soul
27,28,2019,31151836,3,Way Back Home,숀 (SHAUN),"인디음악, 일렉트로니카"
28,29,2019,31403163,3,YES or YES,TWICE (트와이스),댄스
29,30,2019,31629490,3,미운 날,닐로(Nilo),발라드
30,31,2019,31448480,3,아낙네,MINO (송민호),랩/힙합
31,32,2019,31304766,3,이별하러 가는 길,임한별,발라드
