,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2015,5576417,2,같은 시간 속의 너,나얼,R&B/Soul
1,2,2015,5572312,2,그냥 (Just),Zion.TCrush,R&B/Soul
2,3,2015,5555751,2,또 운다 또,다비치,발라드
3,4,2015,5531227,2,화 (Feat. 진실 Of Mad Soul Child) (Fire),매드클라운,랩/힙합
4,5,2015,5536206,2,목소리,노을,발라드
5,6,2015,4840271,2,위아래,EXID,댄스
6,7,2015,5551234,2,슬픔 속에 그댈 지워야만 해,정승환박윤하,발라드
7,8,2015,5545022,2,환청 (Feat. 나쑈 (NaShow)),장재인,"발라드, 랩/힙합, 국내드라마"
8,9,2015,5584400,2,사랑은 미친짓 (Feat. 칸토 of 트로이),"15& (박지민, 백예린)",R&B/Soul
9,10,2015,5546828,2,팔베개 (Feat. 기현) (Pillow),소유 (SOYOU)기리보이,랩/힙합
10,11,2015,5592623,2,19금 My Type (Prod. By 버벌진트),제시 (Jessi)치타 (CHEETAH)강남,랩/힙합
11,12,2015,5473905,2,LUV,Apink (에이핑크),댄스
12,13,2015,5495296,2,사랑에 빠지고 싶다,정승환,발라드
13,14,2015,5458267,2,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),발라드
14,15,2015,5555752,2,행복해서 미안해,다비치,발라드
15,16,2015,5584641,2,미쳐,4minute,랩/힙합
16,17,2015,4630555,2,Problem (Feat. Iggy Azalea),Ariana Grande,POP
17,18,2015,5470838,2,GOOD BOY,GD X TAEYANG,랩/힙합
18,19,2015,5456521,2,사뿐사뿐,AOA,댄스
19,20,2015,5567464,2,Because Of You,백지영,"발라드, 국내드라마"
20,21,2015,5495681,2,Angel,"타이거JK, 윤미래, 비지 (Bizzy)",랩/힙합
21,22,2015,4660794,2,I`m Not The Only One,Sam Smith,POP
22,23,2015,5465008,2,세 사람 (With 성시경),토이,발라드
23,24,2015,5493729,2,싱숭생숭 (SsSs),다이나믹 듀오박정현,랩/힙합
24,25,2015,5476552,2,니가 모르게 (You Don`t Know),로꼬,랩/힙합
25,26,2015,4543502,2,야생화,박효신,발라드
26,27,2015,4743560,2,Lost Stars,Adam Levine,"POP, 록/메탈, 국외영화"
27,28,2015,4016085,2,신촌을 못가,포스트맨(Postmen),발라드
28,29,2015,5533607,2,데자-부 (Deja-Boo) (Feat. Zion.T),종현 (JONGHYUN),댄스
29,30,2015,5419682,2,"19금 BORN HATER (Feat. 빈지노, 버벌진트, B.I, MINO, BOBBY)",에픽하이 (EPIK HIGH),랩/힙합
30,31,2015,5413256,2,12시 30분,비스트,발라드
31,32,2015,5462666,2,지워 (Feat. 아이언),효린Jooyoung,발라드
32,33,2015,5442687,2,내 생애 가장 행복한 시간 (Feat. 허각),MC몽,랩/힙합
33,34,2015,5582180,2,밤샜지 (Prod. By ZICO),육지담,랩/힙합
34,35,2015,4857981,2,Sugar,Maroon 5,"POP, 록/메탈"
35,36,2015,5562520,2,예뻐,인피니트H,랩/힙합
36,37,2015,62462,2,잘못된 만남,김건모,댄스
37,38,2015,5554059,2,어느 멋진 날,정용화 (CNBLUE),발라드
38,39,2015,4369827,2,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유,발라드
39,40,2015,4806686,2,공허해,WINNER,발라드
40,41,2015,5482064,2,바라보기,엠씨더맥스,"발라드, 국내드라마"
41,42,2015,5474213,2,HAPPY TOGETHER,박효신,발라드
42,43,2015,5442688,2,내가 그리웠니 (Feat. 진실 Of Mad Soul Child),MC몽,랩/힙합
43,44,2015,5552430,2,드라마 (DRAMA),나인뮤지스,댄스
44,45,2015,5456526,2,나는 달라 (Feat. BOBBY),HI SUHYUN,R&B/Soul
45,46,2015,5421427,2,헤픈엔딩 (Feat. 조원선 Of 롤러코스터),에픽하이 (EPIK HIGH),랩/힙합
46,47,2015,5450271,2,산다는 건 (Cheer Up),홍진영,성인가요
47,48,2015,5459268,2,Uptown Funk (Feat. Bruno Mars),Mark Ronson,POP
48,49,2015,5394265,2,손대지마,에일리,댄스
