,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2018,30859584,2,사랑을 했다 (LOVE SCENARIO),iKON,랩/힙합
1,2,2018,30755375,2,그날처럼,장덕철,발라드
2,3,2018,30864993,2,Bad Boy,Red Velvet (레드벨벳),댄스
3,4,2018,30816860,2,뿜뿜,모모랜드 (MOMOLAND),댄스
4,5,2018,30838076,2,주인공,선미,댄스
5,6,2018,30567963,2,Havana (Feat. Young Thug),Camila Cabello,POP
6,7,2018,30514366,2,선물,멜로망스,"발라드, 인디음악"
7,8,2018,30086173,2,비행운,문문 (MoonMoon),"인디음악, 록/메탈"
8,9,2018,30829858,2,#첫사랑,볼빨간사춘기,"인디음악, 포크/블루스"
9,10,2018,30884950,2,그때 헤어지면 돼,로이킴,발라드
10,11,2018,30844118,2,Roller Coaster,청하,댄스
11,12,2018,30806580,2,instagram,DEAN,R&B/Soul
12,13,2018,30851703,2,다른사람을 사랑하고 있어,수지 (SUZY),발라드
13,14,2018,30659630,2,밤이 되니까,펀치 (Punch),R&B/Soul
14,15,2018,30781481,2,Heart Shaker,TWICE (트와이스),댄스
15,16,2018,8111603,2,HandClap,Fitz & The Tantrums,POP
16,17,2018,30486509,2,좋니,윤종신,발라드
17,18,2018,30877002,2,눈사람,정승환,발라드
18,19,2018,30833270,2,답장,김동률,발라드
19,20,2018,30637776,2,이 별,길구봉구,발라드
20,21,2018,30757693,2,기억의 빈자리,나얼,R&B/Soul
21,22,2018,30550388,2,all of my life,박원,발라드
22,23,2018,30637982,2,DNA,방탄소년단,랩/힙합
23,24,2018,30700708,2,LIKEY,TWICE (트와이스),댄스
24,25,2018,30736437,2,피카부 (Peek-A-Boo),Red Velvet (레드벨벳),댄스
25,26,2018,30729198,2,좋아,민서윤종신,발라드
26,27,2018,30672529,2,그리워하다,비투비,발라드
27,28,2018,30669593,2,가을 안부,먼데이 키즈 (Monday Kiz),발라드
28,29,2018,30188113,2,Shape of You,Ed Sheeran,POP
29,30,2018,30613202,2,시차 (We Are) (Feat. 로꼬 & GRAY),우원재,랩/힙합
30,31,2018,30383758,2,Lonely (Feat. 태연),종현 (JONGHYUN),R&B/Soul
31,32,2018,30314784,2,밤편지,아이유,발라드
32,33,2018,30657307,2,썸 탈꺼야,볼빨간사춘기,"인디음악, 포크/블루스"
33,34,2018,30709103,2,"그때의 나, 그때의 우리",어반자카파,R&B/Soul
34,35,2018,30725482,2,Beautiful,Wanna One (워너원),발라드
35,36,2018,30753213,2,바보야,허각,발라드
36,37,2018,30587846,2,가시나,선미,댄스
37,38,2018,30380953,2,There`s Nothing Holdin` Me Back,Shawn Mendes,POP
38,39,2018,30244931,2,봄날,방탄소년단,랩/힙합
39,40,2018,30806536,2,Universe,EXO,발라드
40,41,2018,30099927,2,노력,박원,발라드
41,42,2018,30190630,2,첫눈처럼 너에게 가겠다,에일리,"발라드, 국내드라마"
42,43,2018,30688500,2,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),랩/힙합
43,44,2018,30492279,2,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),R&B/Soul
44,45,2018,30859636,2,너 없는 시간들,다비치,발라드
45,46,2018,30878838,2,고맙다,세븐틴,댄스
46,47,2018,30810765,2,겨울소리,박효신,발라드
47,48,2018,30512671,2,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),댄스
48,49,2018,30688990,2,그 사람을 아나요,임창정,발라드
49,50,2018,30481578,2,마지막처럼,BLACKPINK,댄스
50,51,2018,30667988,2,짙어져,멜로망스,"록/메탈, 국내드라마"
51,52,2018,30657311,2,나의 사춘기에게,볼빨간사춘기,"인디음악, 포크/블루스"
52,53,2018,30568338,2,에너제틱 (Energetic),Wanna One (워너원),댄스
53,54,2018,30690674,2,눈 떠보니 이별이더라,포맨,발라드
54,55,2018,30827192,2,비밀정원,오마이걸,댄스
55,56,2018,30721801,2,My Way,이수 (엠씨 더 맥스),"발라드, 국내드라마"
56,57,2018,30341745,2,REALLY REALLY,WINNER,댄스
57,58,2018,30753021,2,눈 (Feat. 이문세),Zion.T,발라드
58,59,2018,30529996,2,Ko Ko Bop,EXO,댄스
59,60,2018,8086947,2,한숨,이하이,R&B/Soul
60,61,2018,30637988,2,고민보다 Go,방탄소년단,랩/힙합
61,62,2018,4383833,2,바람이 불었으면 좋겠어,길구봉구,발라드
62,63,2018,30467550,2,매일 듣는 노래 (A Daily Song),황치열,발라드
63,64,2018,30657308,2,Blue,볼빨간사춘기,"인디음악, 포크/블루스"
64,65,2018,30809895,2,미안해,양다일,R&B/Soul
65,66,2018,30851704,2,HOLIDAY (Feat. DPR LIVE),수지 (SUZY),R&B/Soul
66,67,2018,30849733,2,You,멜로망스,발라드
67,68,2018,30713051,2,덜덜덜,EXID,댄스
68,69,2018,30637987,2,MIC Drop,방탄소년단,랩/힙합
69,70,2018,8033528,2,어디에도,엠씨더맥스,발라드
70,71,2018,30616684,2,Power,EXO,댄스
71,72,2018,30879719,2,오늘밤도,펀치 (Punch),R&B/Soul
72,73,2018,30889512,2,다시 쓰고 싶어,에일리,"발라드, 국내드라마"
73,74,2018,8287788,2,Closer (Feat. Halsey),The Chainsmokers,"일렉트로니카, EDM"
74,75,2018,30824600,2,Tell Me,인피니트,댄스
75,76,2018,30882218,2,봉제선 (Feat. 수란),다이나믹 듀오,R&B/Soul
76,77,2018,30378156,2,팔레트 (Feat. G-DRAGON),아이유,R&B/Soul
77,78,2018,30029173,2,피 땀 눈물,방탄소년단,랩/힙합
78,79,2018,30859595,2,LONG TIME NO SEE,iKON,랩/힙합
79,80,2018,30874386,2,마지막으로 안아도 될까,허각,발라드
80,81,2018,30468654,2,남이 될 수 있을까,볼빨간사춘기스무살,"인디음악, 포크/블루스"
81,82,2018,30853153,2,빛이 나 (Shinin`),종현 (JONGHYUN),댄스
82,83,2018,30869144,2,이별 뒷면,권진아,"발라드, 국내드라마"
83,84,2018,30550293,2,사랑하지 않은 것처럼,버즈,록/메탈
84,85,2018,30806539,2,지나갈 테니 (Been Through),EXO,발라드
85,86,2018,30712793,2,박수,세븐틴,댄스
86,87,2018,30611680,2,폰서트,10cm,"인디음악, 포크/블루스"
87,88,2018,30636089,2,가을 아침,아이유,포크/블루스
88,89,2018,30637983,2,Best Of Me,방탄소년단,랩/힙합
89,90,2018,30393293,2,Thunder,Imagine Dragons,"POP, 록/메탈"
90,91,2018,4032981,2,여보세요,뉴이스트,발라드
91,92,2018,30688502,2,빈차 (Feat. 오혁),에픽하이 (EPIK HIGH),랩/힙합
92,93,2018,30890388,2,별,양요섭,발라드
93,94,2018,30725483,2,갖고 싶어,Wanna One (워너원),발라드
94,95,2018,30899960,2,후유증,민경훈김희철,록/메탈
95,96,2018,30878839,2,지금 널 찾아가고 있어,세븐틴,댄스
96,97,2018,30661885,2,WHERE YOU AT,뉴이스트 W,댄스
97,98,2018,30608019,2,What Lovers Do (Feat. SZA),Maroon 5,POP
98,99,2018,30725643,2,뻔한 이별 (PROD. 13),소유 (SOYOU)성시경,발라드
99,100,2018,30859585,2,BEAUTIFUL,iKON,랩/힙합
