,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2018,31448480,12,아낙네,MINO (송민호),랩/힙합
1,2,2018,31477685,12,180도,벤,발라드
2,3,2018,31417871,12,SOLO,제니 (JENNIE),랩/힙합
3,4,2018,31388145,12,너를 만나,폴킴,발라드
4,5,2018,31403163,12,YES or YES,TWICE (트와이스),댄스
5,6,2018,31314144,12,가을 타나 봐,바이브,발라드
6,7,2018,31406357,12,신용재,하은,발라드
7,8,2018,31346009,12,삐삐,아이유,R&B/Soul
8,9,2018,31373277,12,내 생에 아름다운,케이윌,"발라드, 국내드라마"
9,10,2018,30962526,12,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,"발라드, 국내드라마"
10,11,2018,31417922,12,아름답고도 아프구나,비투비,발라드
11,12,2018,31356458,12,고백,양다일,발라드
12,13,2018,31478848,12,동화 (feat. 아이유),김동률,발라드
13,14,2018,31399721,12,Tempo,EXO,댄스
14,15,2018,31316695,12,하루도 그대를 사랑하지 않은 적이 없었다,임창정,발라드
15,16,2018,31433084,12,봄바람,Wanna One (워너원),댄스
16,17,2018,31453551,12,흔한 이별,허각,발라드
17,18,2018,3087601,12,Bohemian Rhapsody (2011 Remaster),Queen,록/메탈
18,19,2018,31304766,12,이별하러 가는 길,임한별,발라드
19,20,2018,31151836,12,Way Back Home,숀 (SHAUN),"인디음악, 일렉트로니카"
20,21,2018,31506637,12,MILLIONS,WINNER,댄스
21,22,2018,31062863,12,열애중,벤,발라드
22,23,2018,31340985,12,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),pH-1Kid Milli루피(Loopy),랩/힙합
23,24,2018,31495659,12,첫눈에,헤이즈 (Heize),R&B/Soul
24,25,2018,31402611,12,"thank u, next",Ariana Grande,POP
25,26,2018,14776,12,All I Want For Christmas Is You,Mariah Carey,R&B/Soul
26,27,2018,31492319,12,Love Shot,EXO,댄스
27,28,2018,31344113,12,시간이 들겠지 (Feat. Colde),로꼬,랩/힙합
28,29,2018,31314142,12,우리 그만하자,로이킴,발라드
29,30,2018,5475060,12,Santa Tell Me,Ariana Grande,POP
30,31,2018,31302310,12,헤어지는 중,펀치 (Punch),R&B/Soul
31,32,2018,31266290,12,IDOL,방탄소년단,랩/힙합
32,33,2018,30699142,12,지나오다,닐로(Nilo),발라드
33,34,2018,31144690,12,19금 IndiGO,저스디스 (JUSTHIS)Kid MilliNO:EL영비,랩/힙합
