,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2017,30757693,12,기억의 빈자리,나얼,R&B/Soul
1,2,2017,30514366,12,선물,멜로망스,"발라드, 인디음악"
2,3,2017,30729198,12,좋아,민서윤종신,발라드
3,4,2017,30753021,12,눈 (Feat. 이문세),Zion.T,발라드
4,5,2017,30736437,12,피카부 (Peek-A-Boo),Red Velvet (레드벨벳),댄스
5,6,2017,30709103,12,"그때의 나, 그때의 우리",어반자카파,R&B/Soul
6,7,2017,30781481,12,Heart Shaker,TWICE (트와이스),댄스
7,8,2017,30486509,12,좋니,윤종신,발라드
8,9,2017,30659630,12,밤이 되니까,펀치 (Punch),R&B/Soul
9,10,2017,30086173,12,비행운,문문 (MoonMoon),"인디음악, 록/메탈"
10,11,2017,30700708,12,LIKEY,TWICE (트와이스),댄스
11,12,2017,30725482,12,Beautiful,Wanna One (워너원),발라드
12,13,2017,30688500,12,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),랩/힙합
13,14,2017,30672529,12,그리워하다,비투비,발라드
14,15,2017,30657307,12,썸 탈꺼야,볼빨간사춘기,"인디음악, 포크/블루스"
15,16,2017,30550388,12,all of my life,박원,발라드
16,17,2017,30613202,12,시차 (We Are) (Feat. 로꼬 & GRAY),우원재,랩/힙합
17,18,2017,30688990,12,그 사람을 아나요,임창정,발라드
18,19,2017,5475060,12,Santa Tell Me,Ariana Grande,POP
19,20,2017,30784187,12,This Christmas,태연 (TAEYEON),발라드
20,21,2017,30637776,12,이 별,길구봉구,발라드
21,22,2017,30637982,12,DNA,방탄소년단,랩/힙합
22,23,2017,30383758,12,Lonely (Feat. 태연),종현 (JONGHYUN),R&B/Soul
23,24,2017,30725643,12,뻔한 이별 (PROD. 13),소유 (SOYOU)성시경,발라드
24,25,2017,30657311,12,나의 사춘기에게,볼빨간사춘기,"인디음악, 포크/블루스"
25,26,2017,30753213,12,바보야,허각,발라드
26,27,2017,30587846,12,가시나,선미,댄스
27,28,2017,30688502,12,빈차 (Feat. 오혁),에픽하이 (EPIK HIGH),랩/힙합
28,29,2017,30690674,12,눈 떠보니 이별이더라,포맨,발라드
29,30,2017,30492279,12,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),R&B/Soul
30,31,2017,30568338,12,에너제틱 (Energetic),Wanna One (워너원),댄스
31,32,2017,30188113,12,Shape of You,Ed Sheeran,POP
32,33,2017,30314784,12,밤편지,아이유,발라드
33,34,2017,30190630,12,첫눈처럼 너에게 가겠다,에일리,"발라드, 국내드라마"
34,35,2017,30725483,12,갖고 싶어,Wanna One (워너원),발라드
35,36,2017,30713051,12,덜덜덜,EXID,댄스
36,37,2017,30380953,12,There`s Nothing Holdin` Me Back,Shawn Mendes,POP
