,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2018,31388145,11,너를 만나,폴킴,발라드
1,2,2018,31403163,11,YES or YES,TWICE (트와이스),댄스
2,3,2018,31346009,11,삐삐,아이유,R&B/Soul
3,4,2018,31314144,11,가을 타나 봐,바이브,발라드
4,5,2018,31417871,11,SOLO,제니 (JENNIE),랩/힙합
5,6,2018,31356458,11,고백,양다일,발라드
6,7,2018,31316695,11,하루도 그대를 사랑하지 않은 적이 없었다,임창정,발라드
7,8,2018,31399721,11,Tempo,EXO,댄스
8,9,2018,31340985,11,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),pH-1Kid Milli루피(Loopy),랩/힙합
9,10,2018,30962526,11,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,"발라드, 국내드라마"
10,11,2018,31373277,11,내 생에 아름다운,케이윌,"발라드, 국내드라마"
11,12,2018,31356451,11,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),Zion.T,발라드
12,13,2018,31344113,11,시간이 들겠지 (Feat. Colde),로꼬,랩/힙합
13,14,2018,31151836,11,Way Back Home,숀 (SHAUN),"인디음악, 일렉트로니카"
14,15,2018,31417922,11,아름답고도 아프구나,비투비,발라드
15,16,2018,31062863,11,열애중,벤,발라드
16,17,2018,31314142,11,우리 그만하자,로이킴,발라드
17,18,2018,31302310,11,헤어지는 중,펀치 (Punch),R&B/Soul
18,19,2018,31304766,11,이별하러 가는 길,임한별,발라드
19,20,2018,31286161,11,사이렌 (Siren),선미,댄스
20,21,2018,31369994,11,Save (Feat. 팔로알토)(Prod. 코드 쿤스트),루피(Loopy),랩/힙합
21,22,2018,31388213,11,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),댄스
22,23,2018,31331745,11,이별길 (GOODBYE ROAD),iKON,발라드
23,24,2018,31144690,11,19금 IndiGO,저스디스 (JUSTHIS)Kid MilliNO:EL영비,랩/힙합
24,25,2018,31266290,11,IDOL,방탄소년단,랩/힙합
25,26,2018,31399795,11,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비,랩/힙합
26,27,2018,31356799,11,꿈처럼 내린,다비치,"발라드, 국내드라마"
27,28,2018,31219546,11,flex (Prod. By 기리보이),기리보이Kid MilliNO:EL스윙스,랩/힙합
28,29,2018,31131273,11,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,랩/힙합
29,30,2018,30699142,11,지나오다,닐로(Nilo),발라드
30,31,2018,30809895,11,미안해,양다일,R&B/Soul
31,32,2018,31340982,11,사임사임 (Feat. CHANGMO),쿠기 (Coogie)수퍼비D.Ark,랩/힙합
32,33,2018,31175119,11,Dance The Night Away,TWICE (트와이스),댄스
