,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2002,500962,4,비몽,KYT (코요태),댄스
1,2,2002,502928,4,Loving You,김현철,발라드
2,3,2002,862035,4,영원,핑클 (Fin.K.L),발라드
3,4,2002,503472,4,정상에서,김정민,발라드
4,5,2002,489210,4,Last Scene,롤러 코스터,록/메탈
5,6,2002,482404,4,Suddenly,제이워크,발라드
6,7,2002,502946,4,Rain,박혜경,록/메탈
7,8,2002,503111,4,U,S.E.S.,댄스
8,9,2002,1589078,4,출국 (出國),하림,발라드
9,10,2002,104584,4,그리고 사랑해,이수영,발라드
10,11,2002,517708,4,널 위한 이별,신승훈,발라드
11,12,2002,529013,4,착각의 늪,박경림,발라드
12,13,2002,106244,4,"사랑해, 이 말 밖엔...",리치,발라드
13,14,2002,992575,4,"Bravo, My Life!",봄여름가을겨울,록/메탈
14,15,2002,105006,4,사랑해도 될까요?,유리상자,발라드
15,16,2002,448806,4,Remember,악동클럽,발라드
16,17,2002,159406,4,Perfect Man,신화,댄스
17,18,2002,489226,4,난 사랑에 빠졌죠,박지윤,댄스
18,19,2002,104184,4,Heaven,김현성,발라드
19,20,2002,423507,4,가슴앓이,지영선,발라드
20,21,2002,1456783,4,A Better Day,JTL,랩/힙합
21,22,2002,106240,4,More Than Words,오션 (5TION),R&B/Soul
22,23,2002,609419,4,사랑하나요!?,이승환,록/메탈
23,24,2002,523274,4,처음부터 지금까지,Ryu (류),발라드
24,25,2002,667071,4,내생에 봄날은...,캔,발라드
25,26,2002,94296,4,반,이정현,댄스
26,27,2002,448502,4,마지막 약속,포지션,발라드
27,28,2002,104099,4,잘가요,정재욱,발라드
28,29,2002,103835,4,Make It Last,원타임,랩/힙합
29,30,2002,104373,4,행복하길,김종국,발라드
30,31,2002,159881,4,떠나가라,Q.O.Q,댄스
31,32,2002,106465,4,Now,은지원,랩/힙합
32,33,2002,104409,4,Starry Night,김종서,록/메탈
33,34,2002,90693,4,4월 이야기 (April Story),장나라,발라드
34,35,2002,111413,4,안 되나요.. (부제: 화양연화),휘성 (Realslow),R&B/Soul
35,36,2002,105851,4,미안해,홍경민,댄스
36,37,2002,525246,4,나같은 사랑이라면...,정재형,발라드
37,38,2002,196599,4,나 때문이죠,오현란,발라드
38,39,2002,432824,4,콩가,컨츄리 꼬꼬,댄스
39,40,2002,103858,4,아로하,쿨 (COOL),발라드
40,41,2002,111208,4,사랑한다는 말,김동률,발라드
41,42,2002,449004,4,To Be Continued,클릭비 (Click-B),발라드
42,43,2002,1786655,4,19금 My Style,조pd (ZoPD),랩/힙합
43,44,2002,104421,4,CB Mass는 내 친구,CB Mass,랩/힙합
44,45,2002,104927,4,미안해,김장훈,발라드
45,46,2002,191093,4,No.1,보아 (BoA),댄스
46,47,2002,314448,4,사랑 Two (Acoustic Ver.),YB,록/메탈
47,48,2002,105695,4,Kiss Me,샵,댄스
48,49,2002,1937885,4,떠난 後愛(후애),이기찬,발라드
49,50,2002,104798,4,니가 있어야 할 곳,god,댄스
50,51,2002,448498,4,아직도 사랑해,포지션,발라드
51,52,2002,26375,4,사랑하고 싶어,왁스,발라드
52,53,2002,105885,4,바보,윤미래,발라드
53,54,2002,1096485,4,박하사탕,YB,록/메탈
54,55,2002,502661,4,My Life Style,신화,댄스
55,56,2002,528588,4,얼씨구,싸이 (PSY),랩/힙합
56,57,2002,104770,4,Thank You (For Saving My Life),조규찬,발라드
57,58,2002,104210,4,용서,조장혁,발라드
58,59,2002,105644,4,늦은 후회,보보,발라드
