,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2004,531006,8,열정,SE7EN,R&B/Soul
1,2,2004,530043,8,너의 곁으로,조성모,"발라드, 국내드라마"
2,3,2004,530958,8,긴 하루,이승철,발라드
3,4,2004,532116,8,아가씨와 건달들,쿨 (COOL),댄스
4,5,2004,525066,8,Sweety,클래지콰이,일렉트로니카
5,6,2004,527016,8,고마웠다고...,팀,발라드
6,7,2004,529850,8,The Way U Are,동방신기 (TVXQ!),댄스
7,8,2004,526407,8,그녀가 웃잖아....,김형중,발라드
8,9,2004,529683,8,Feeling,김종국,댄스
9,10,2004,530234,8,Honeymoon,유엔,댄스
10,11,2004,528185,8,내가 눈을 감는 이유,태빈,R&B/Soul
11,12,2004,519620,8,...사랑했잖아...,린,"발라드, R&B/Soul"
12,13,2004,528529,8,My Name,보아 (BoA),댄스
13,14,2004,519287,8,Together,KYT (코요태),댄스
14,15,2004,531748,8,순간을 믿어요,언니네 이발관,록/메탈
15,16,2004,530122,8,내 여자라니까,이승기,발라드
16,17,2004,527575,8,발작 (發作),원티드,R&B/Soul
17,18,2004,531594,8,나를 봐,J.Lee,R&B/Soul
18,19,2004,531607,8,예감 좋은 날,럼블피쉬,록/메탈
19,20,2004,523766,8,가슴에 지는 태양,김범수,발라드
20,21,2004,529637,8,따라해 봐,이정현,댄스
21,22,2004,602285,8,Ring My Bell (Feat. 나얼 Of Brown Eyed Soul),다이나믹 듀오,랩/힙합
22,23,2004,606317,8,Growing Up,넥스트,록/메탈
23,24,2004,621632,8,그댄 달라요,한예슬,국내드라마
24,25,2004,530163,8,Hot Mail (여름편지),SMTOWN,댄스
25,26,2004,525687,8,향기로운 추억,성시경,발라드
26,27,2004,1944402,8,사랑하길 정말 잘했어요,SG 워너비,발라드
27,28,2004,531429,8,언제라도,화요비,"발라드, R&B/Soul"
28,29,2004,532165,8,고백,이수훈,"발라드, 국내영화"
29,30,2004,524216,8,물고기자리,이안,발라드
30,31,2004,606250,8,롤리박,엔알지 (NRG),댄스
31,32,2004,522845,8,180˚,MC몽,랩/힙합
32,33,2004,525938,8,멈추지 말아요,이현우,록/메탈
33,34,2004,533412,8,평화의 날,에픽하이 (EPIK HIGH),랩/힙합
34,35,2004,606079,8,시간을 찾아서 (Feat. 이적),김진표,랩/힙합
35,36,2004,516205,8,욕심쟁이 (duet with 이소은),김동률,발라드
36,37,2004,534746,8,El Disco Amor,불독 맨션,"인디음악, 록/메탈"
37,38,2004,510419,8,哀心歌 (애심가),신승훈,발라드
38,39,2004,518619,8,친구여 (Feat. 인순이),조pd (ZoPD),랩/힙합
39,40,2004,527136,8,My Friend (Radio Edit),디기리,랩/힙합
40,41,2004,525682,8,제주도의 푸른 밤,성시경,발라드
41,42,2004,517389,8,그리고,한경일,발라드
42,43,2004,521704,8,그곳에 서서,박효신,발라드
43,44,2004,1590296,8,종이 비행기 (A Soaring For Dream),문희준,록/메탈
44,45,2004,528530,8,Spark,보아 (BoA),댄스
45,46,2004,521718,8,벌써 이렇게,쿨 (COOL),발라드
46,47,2004,522846,8,그래도 남자니까,MC몽,랩/힙합
47,48,2004,523088,8,인연,이승철,-
48,49,2004,534951,8,고래의 꿈 (Falling In Love Again) (Feat. 김영근),바비 킴,랩/힙합
49,50,2004,521067,8,Dream Come True,고유진 (플라워),발라드
50,51,2004,1589039,8,여기보다 어딘가에,하림,발라드
51,52,2004,492857,8,다 괜찮아요,리사,R&B/Soul
52,53,2004,507875,8,My Little Princess (있잖아요...),동방신기 (TVXQ!),발라드
53,54,2004,535139,8,Liquor Shots (술병에 숟가락),드렁큰 타이거,랩/힙합
54,55,2004,1033779,8,대한건아 만세,엔알지 (NRG),댄스
55,56,2004,1764592,8,운명,Why,"발라드, 국내드라마"
56,57,2004,521282,8,운명,Why,"발라드, 국내드라마"
57,58,2004,517087,8,사랑은 (Song 정인),리쌍,발라드
58,59,2004,519558,8,I`m Sorry,파이브 (F-IV),발라드
59,60,2004,602443,8,Knockin Heaven`s Door,유미,"발라드, 국내영화"
60,61,2004,509599,8,Heffy End,서태지,록/메탈
61,62,2004,522764,8,약속,이지훈,발라드
