,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2004,530958,9,긴 하루,이승철,발라드
1,2,2004,530122,9,내 여자라니까,이승기,발라드
2,3,2004,529850,9,The Way U Are,동방신기 (TVXQ!),댄스
3,4,2004,535139,9,Liquor Shots (술병에 숟가락),드렁큰 타이거,랩/힙합
4,5,2004,534951,9,고래의 꿈 (Falling In Love Again) (Feat. 김영근),바비 킴,랩/힙합
5,6,2004,531006,9,열정,SE7EN,R&B/Soul
6,7,2004,533412,9,평화의 날,에픽하이 (EPIK HIGH),랩/힙합
7,8,2004,536320,9,Angel,신화,발라드
8,9,2004,519620,9,...사랑했잖아...,린,"발라드, R&B/Soul"
9,10,2004,531594,9,나를 봐,J.Lee,R&B/Soul
10,11,2004,531607,9,예감 좋은 날,럼블피쉬,록/메탈
11,12,2004,525066,9,Sweety,클래지콰이,일렉트로니카
12,13,2004,534003,9,너에게로 또다시,서영은,발라드
13,14,2004,535708,9,Windy,유진,댄스
14,15,2004,527575,9,발작 (發作),원티드,R&B/Soul
15,16,2004,534746,9,El Disco Amor,불독 맨션,"인디음악, 록/메탈"
16,17,2004,528530,9,Spark,보아 (BoA),댄스
17,18,2004,606250,9,롤리박,엔알지 (NRG),댄스
18,19,2004,522846,9,그래도 남자니까,MC몽,랩/힙합
19,20,2004,530043,9,너의 곁으로,조성모,"발라드, 국내드라마"
20,21,2004,529683,9,Feeling,김종국,댄스
21,22,2004,531748,9,순간을 믿어요,언니네 이발관,록/메탈
22,23,2004,519287,9,Together,KYT (코요태),댄스
23,24,2004,536358,9,Sky,러브홀릭,록/메탈
24,25,2004,602285,9,Ring My Bell (Feat. 나얼 Of Brown Eyed Soul),다이나믹 듀오,랩/힙합
25,26,2004,526407,9,그녀가 웃잖아....,김형중,발라드
26,27,2004,531429,9,언제라도,화요비,"발라드, R&B/Soul"
27,28,2004,529685,9,한 남자,김종국,발라드
28,29,2004,1764592,9,운명,Why,"발라드, 국내드라마"
29,30,2004,537599,9,휠릴리,이수영,발라드
30,31,2004,527016,9,고마웠다고...,팀,발라드
31,32,2004,530163,9,Hot Mail (여름편지),SMTOWN,댄스
32,33,2004,532116,9,아가씨와 건달들,쿨 (COOL),댄스
33,34,2004,536921,9,잔소리,김건모,발라드
34,35,2004,525687,9,향기로운 추억,성시경,발라드
35,36,2004,521702,9,나처럼,박효신,R&B/Soul
36,37,2004,530234,9,Honeymoon,유엔,댄스
37,38,2004,532165,9,고백,이수훈,"발라드, 국내영화"
38,39,2004,537750,9,기억상실,거미,R&B/Soul
39,40,2004,531431,9,당신과의 키스를 세어보아요,화요비,"발라드, R&B/Soul"
40,41,2004,1944402,9,사랑하길 정말 잘했어요,SG 워너비,발라드
41,42,2004,528185,9,내가 눈을 감는 이유,태빈,R&B/Soul
42,43,2004,621632,9,그댄 달라요,한예슬,국내드라마
43,44,2004,530237,9,Remember,유엔,발라드
44,45,2004,524216,9,물고기자리,이안,발라드
45,46,2004,527014,9,이야기,팀,발라드
46,47,2004,606317,9,Growing Up,넥스트,록/메탈
47,48,2004,516205,9,욕심쟁이 (duet with 이소은),김동률,발라드
48,49,2004,606079,9,시간을 찾아서 (Feat. 이적),김진표,랩/힙합
49,50,2004,1944405,9,Don`t Know Why,SG 워너비,발라드
50,51,2004,531011,9,문신,SE7EN,R&B/Soul
51,52,2004,528184,9,널 보낼께,태빈,R&B/Soul
52,53,2004,529637,9,따라해 봐,이정현,댄스
53,54,2004,525944,9,비가 와요,이현우,발라드
54,55,2004,523766,9,가슴에 지는 태양,김범수,발라드
55,56,2004,525938,9,멈추지 말아요,이현우,록/메탈
56,57,2004,537948,9,내게 남은 사랑을 드릴께요,김정은,"록/메탈, 국내드라마"
57,58,2004,518619,9,친구여 (Feat. 인순이),조pd (ZoPD),랩/힙합
58,59,2004,517389,9,그리고,한경일,발라드
59,60,2004,523088,9,인연,이승철,-
60,61,2004,1589039,9,여기보다 어딘가에,하림,발라드
61,62,2004,1589050,9,사랑이 다른 사랑으로 잊혀지네,하림,발라드
62,63,2004,492857,9,다 괜찮아요,리사,R&B/Soul
63,64,2004,523761,9,후회가 싫다,김범수,발라드
64,65,2004,510419,9,哀心歌 (애심가),신승훈,발라드
65,66,2004,521718,9,벌써 이렇게,쿨 (COOL),발라드
66,67,2004,1590296,9,종이 비행기 (A Soaring For Dream),문희준,록/메탈
