,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2002,523274,3,처음부터 지금까지,Ryu (류),발라드
1,2,2002,503111,3,U,S.E.S.,댄스
2,3,2002,517704,3,사랑해도 헤어질 수 있다면...,신승훈,발라드
3,4,2002,104584,3,그리고 사랑해,이수영,발라드
4,5,2002,105006,3,사랑해도 될까요?,유리상자,발라드
5,6,2002,104184,3,Heaven,김현성,발라드
6,7,2002,1456783,3,A Better Day,JTL,랩/힙합
7,8,2002,992575,3,"Bravo, My Life!",봄여름가을겨울,록/메탈
8,9,2002,106240,3,More Than Words,오션 (5TION),R&B/Soul
9,10,2002,106244,3,"사랑해, 이 말 밖엔...",리치,발라드
10,11,2002,502946,3,Rain,박혜경,록/메탈
11,12,2002,667071,3,내생에 봄날은...,캔,발라드
12,13,2002,103839,3,어머니,원타임,랩/힙합
13,14,2002,503472,3,정상에서,김정민,발라드
14,15,2002,489226,3,난 사랑에 빠졌죠,박지윤,댄스
15,16,2002,1589078,3,출국 (出國),하림,발라드
16,17,2002,105850,3,후(後),홍경민,발라드
17,18,2002,94296,3,반,이정현,댄스
18,19,2002,104409,3,Starry Night,김종서,록/메탈
19,20,2002,106465,3,Now,은지원,랩/힙합
20,21,2002,90693,3,4월 이야기 (April Story),장나라,발라드
21,22,2002,423507,3,가슴앓이,지영선,발라드
22,23,2002,621108,3,잘못,이승환,발라드
23,24,2002,196599,3,나 때문이죠,오현란,발라드
24,25,2002,104798,3,니가 있어야 할 곳,god,댄스
25,26,2002,502661,3,My Life Style,신화,댄스
26,27,2002,862035,3,영원,핑클 (Fin.K.L),발라드
27,28,2002,104099,3,잘가요,정재욱,발라드
28,29,2002,104927,3,미안해,김장훈,발라드
29,30,2002,103858,3,아로하,쿨 (COOL),발라드
30,31,2002,105644,3,늦은 후회,보보,발라드
31,32,2002,621079,3,If I Leave (나 가거든),조수미,"발라드, 국내드라마"
32,33,2002,105885,3,바보,윤미래,발라드
33,34,2002,91820,3,괜찮아요,엄정화,댄스
34,35,2002,105695,3,Kiss Me,샵,댄스
35,36,2002,502928,3,Loving You,김현철,발라드
36,37,2002,104421,3,CB Mass는 내 친구,CB Mass,랩/힙합
37,38,2002,449004,3,To Be Continued,클릭비 (Click-B),발라드
38,39,2002,104210,3,용서,조장혁,발라드
39,40,2002,104373,3,행복하길,김종국,발라드
40,41,2002,94305,3,귀한 사랑,채정안,댄스
41,42,2002,26375,3,사랑하고 싶어,왁스,발라드
42,43,2002,104770,3,Thank You (For Saving My Life),조규찬,발라드
43,44,2002,500962,3,비몽,KYT (코요태),댄스
44,45,2002,32575,3,어떤 말로도,이기찬,발라드
45,46,2002,104372,3,남자니까,김종국,댄스
46,47,2002,111209,3,다시 사랑한다 말할까,김동률,발라드
47,48,2002,528588,3,얼씨구,싸이 (PSY),랩/힙합
48,49,2002,1786655,3,19금 My Style,조pd (ZoPD),랩/힙합
49,50,2002,1096485,3,박하사탕,YB,록/메탈
50,51,2002,91380,3,원하고 원망하죠,애즈원,발라드
51,52,2002,37273,3,난(難)...,화요비,R&B/Soul
52,53,2002,106192,3,24시간의 신화,스카이,"발라드, 록/메탈"
53,54,2002,106162,3,담,김윤아,록/메탈
54,55,2002,91845,3,뚜빠뚜빠띠,델리스파이스,"인디음악, 록/메탈"
55,56,2002,8292,3,내안의 그녀,성시경,발라드
