,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2017,30190630,2,첫눈처럼 너에게 가겠다,에일리,"발라드, 국내드라마"
1,2,2017,30227061,2,노래,Zion.T,R&B/Soul
2,3,2017,30157753,2,Beautiful,Crush,"발라드, R&B/Soul, 국내드라마"
3,4,2017,30227054,2,Rookie,Red Velvet (레드벨벳),댄스
4,5,2017,30132687,2,Stay With Me,찬열 (CHANYEOL)펀치 (Punch),"발라드, 랩/힙합, 국내드라마"
5,6,2017,30163110,2,좋다고 말해,볼빨간사춘기,"인디음악, 포크/블루스"
6,7,2017,30227065,2,Complex (feat. G-DRAGON),Zion.T,R&B/Soul
7,8,2017,30232778,2,YESTERDAY,블락비 (Block B),댄스
8,9,2017,30147445,2,에라 모르겠다,BIGBANG,랩/힙합
9,10,2017,30181278,2,오랜 날 오랜 밤,AKMU (악동뮤지션),포크/블루스
10,11,2017,30177818,2,I Miss You,소유 (SOYOU),"발라드, 국내드라마"
11,12,2017,30215199,2,기다렸다 가,다이나믹 듀오첸 (CHEN),랩/힙합
12,13,2017,30230986,2,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운,"랩/힙합, 인디음악"
13,14,2017,30227063,2,미안해 (feat. Beenzino),Zion.T,R&B/Soul
14,15,2017,30179089,2,당신의 밤 (Feat. 오혁),황광희 X 개코,랩/힙합
15,16,2017,30247520,2,비가와 (Rain),소유 (SOYOU)백현 (BAEKHYUN),발라드
16,17,2017,9620469,2,우주를 줄게,볼빨간사춘기,"인디음악, 포크/블루스"
17,18,2017,5605860,2,오빠야,신현희와김루트,"인디음악, 포크/블루스"
18,19,2017,30169608,2,이쁘다니까,에디킴,"발라드, 국내드라마"
19,20,2017,30054344,2,TT,TWICE (트와이스),댄스
20,21,2017,30079086,2,Decalcomanie (데칼코마니),마마무(Mamamoo),댄스
21,22,2017,30205955,2,행복한 척,수지 (SUZY),R&B/Soul
22,23,2017,30169383,2,Who Are You,샘김 (Sam Kim),"발라드, 국내드라마"
23,24,2017,9620473,2,나만 안되는 연애,볼빨간사춘기,"인디음악, 포크/블루스"
24,25,2017,30244931,2,봄날,방탄소년단,랩/힙합
25,26,2017,30261007,2,KNOCK KNOCK,TWICE (트와이스),댄스
26,27,2017,30069773,2,불장난,BLACKPINK,댄스
27,28,2017,30132701,2,저 별,헤이즈 (Heize),R&B/Soul
28,29,2017,30191370,2,소원,어반자카파,"발라드, 국내드라마"
29,30,2017,8155478,2,심술,볼빨간사춘기,"인디음악, 포크/블루스"
30,31,2017,30147446,2,LAST DANCE,BIGBANG,발라드
31,32,2017,30029173,2,피 땀 눈물,방탄소년단,랩/힙합
32,33,2017,4786735,2,Marry Me,마크툽 (MAKTUB)구윤회,발라드
33,34,2017,30178900,2,첫 눈,정준일,"발라드, 국내드라마"
34,35,2017,9614761,2,그대라는 사치,한동근,발라드
35,36,2017,30179099,2,Excuse Me,AOA,댄스
36,37,2017,30120986,2,이 바보야,정승환,발라드
37,38,2017,5398990,2,이 소설의 끝을 다시 써보려 해,한동근,발라드
38,39,2017,8143111,2,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),랩/힙합
39,40,2017,30049271,2,"All I Wanna Do (K) (Feat. Hoody, Loco)",박재범,R&B/Soul
40,41,2017,30213419,2,Round and round (Feat. 한수지),헤이즈 (Heize),"발라드, 국내드라마"
41,42,2017,30143498,2,내 눈에만 보여,10cm,"포크/블루스, 국내드라마"
42,43,2017,9634954,2,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),댄스
43,44,2017,9631530,2,내가 저지른 사랑,임창정,발라드
44,45,2017,9620471,2,You(=I),볼빨간사춘기,"인디음악, 포크/블루스"
45,46,2017,30202716,2,최고의 선물 (Prod. by PSY),비,발라드
46,47,2017,30208070,2,소나기,아이오아이 (I.O.I),발라드
47,48,2017,30040810,2,너무너무너무,아이오아이 (I.O.I),댄스
48,49,2017,30227060,2,영화관,Zion.T,R&B/Soul
49,50,2017,30105621,2,나비잠 (Sweet Dream),김희철민경훈,록/메탈
50,51,2017,30105590,2,꽃길 (Prod. By ZICO),세정,발라드
51,52,2017,30113165,2,"BERMUDA TRIANGLE (Feat. Crush, DEAN)",지코 (ZICO),랩/힙합
52,53,2017,8199190,2,널 사랑하지 않아,어반자카파,발라드
53,54,2017,30143605,2,Hush,Lasse Lindh,국내드라마
54,55,2017,30179088,2,쏘아,하하 X MINO,랩/힙합
55,56,2017,30072072,2,11:11,태연 (TAEYEON),발라드
56,57,2017,30011624,2,숨,박효신,발라드
57,58,2017,8158031,2,CHEER UP,TWICE (트와이스),댄스
58,59,2017,8203900,2,너였다면,정승환,"발라드, 국내드라마"
59,60,2017,8109412,2,D (half moon) (Feat. 개코),DEAN,R&B/Soul
60,61,2017,8033528,2,어디에도,엠씨더맥스,발라드
61,62,2017,30147447,2,GIRLFRIEND,BIGBANG,랩/힙합
62,63,2017,30179092,2,만세,양세형 X BewhY,랩/힙합
63,64,2017,8304594,2,휘파람,BLACKPINK,랩/힙합
64,65,2017,30244932,2,Not Today,방탄소년단,랩/힙합
65,66,2017,30215674,2,Think About` Chu (Prod. By 박근태),샘김 (Sam Kim)로꼬,R&B/Soul
66,67,2017,30203331,2,LOVE,마마무(Mamamoo),"발라드, 국내드라마"
67,68,2017,30225056,2,"혼자, 한잔",허각,발라드
68,69,2017,9613173,2,목요일 밤 (Feat. 빈지노),어반자카파,R&B/Soul
69,70,2017,4660794,2,I`m Not The Only One,Sam Smith,POP
70,71,2017,7931286,2,Love Yourself,Justin Bieber,POP
71,72,2017,30257703,2,넘어와 (Feat. 백예린),DEAN,R&B/Soul
72,73,2017,8167307,2,불타오르네 (FIRE),방탄소년단,댄스
73,74,2017,8261338,2,Day Day (Feat. 박재범) (Prod. by GRAY),BewhY (비와이),랩/힙합
74,75,2017,9646572,2,끝,권진아,발라드
75,76,2017,8276708,2,19금 마에스트로 (Maestro),창모 (CHANGMO),랩/힙합
76,77,2017,8217164,2,Monster,EXO,댄스
77,78,2017,30038185,2,어떻게 지내,Crush,R&B/Soul
78,79,2017,30203902,2,HEAVEN,로이킴김이지,"발라드, 국내드라마"
79,80,2017,30157820,2,For Life,EXO,발라드
80,81,2017,30102883,2,"City Of Stars (From ""La La Land"" Soundtrack)",Ryan GoslingEmma Stone,"POP, 국외영화"
81,82,2017,8271355,2,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),랩/힙합
82,83,2017,30227062,2,Comedian,Zion.T,R&B/Soul
83,84,2017,30227064,2,나쁜 놈들,Zion.T,R&B/Soul
84,85,2017,8308231,2,puzzle,C JAMMBewhY (비와이),랩/힙합
85,86,2017,30072075,2,널 너무 사랑해서 (Feat. 정은지 of 에이핑크),MC몽,랩/힙합
86,87,2017,30063772,2,남아있어 (Feat. Crush),로꼬,랩/힙합
87,88,2017,9606657,2,Lotto,EXO,댄스
88,89,2017,30179090,2,처럼 (Feat. 이하이),유재석 X Dok2,랩/힙합
89,90,2017,30126870,2,술 한잔해요 오늘,지아,발라드
90,91,2017,30035555,2,내 옆에 그대인 걸,다비치,발라드
91,92,2017,30227066,2,바람 (2015),Zion.T,R&B/Soul
92,93,2017,3620493,2,안아줘,정준일,"인디음악, 록/메탈"
93,94,2017,30217810,2,Yes No Maybe,수지 (SUZY),R&B/Soul
94,95,2017,30215217,2,안녕,2NE1,발라드
95,96,2017,30179093,2,지칠 때면 (Feat. 김종완 of Nell),정준하 X ZICO,랩/힙합
96,97,2017,8217163,2,Lucky One,EXO,댄스
97,98,2017,30244934,2,A Supplementary Story : You Never Walk Alone,방탄소년단,랩/힙합
98,99,2017,30181277,2,리얼리티,AKMU (악동뮤지션),포크/블루스
99,100,2017,30192354,2,And I`m here,김경희 (에이프릴세컨드),국내드라마
