,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2006,1213524,7,LOVE ALL,gavy nj project group [H7美人(미인)],발라드
1,2,2006,1204915,7,Hold The Line,조pd (ZoPD),랩/힙합
2,3,2006,1264220,7,불꽃 (Feat. 개리),장혜진,발라드
3,4,2006,1177475,7,남자를 몰라,버즈,록/메탈
4,5,2006,1266152,7,떠나지마,이승철,발라드
5,6,2006,1216149,7,I Go,럼블피쉬,록/메탈
6,7,2006,1135163,7,사랑안해,백지영,발라드
7,8,2006,1199786,7,My Style,업타운,랩/힙합
8,9,2006,1210836,7,U,SUPER JUNIOR (슈퍼주니어),댄스
9,10,2006,1193994,7,눈물샘,별,발라드
10,11,2006,1264830,7,그녀를 사랑해줘요,하동균,발라드
11,12,2006,1268244,7,오늘 하루,쿨 (COOL),댄스
12,13,2006,1204838,7,들리나요,정재욱,발라드
13,14,2006,1139741,7,내사람 : Partner For Life,SG 워너비,R&B/Soul
14,15,2006,1119896,7,사랑하기 때문에 (Feat. SG워너비),씨야,발라드
15,16,2006,1266153,7,사랑한다는 한마디,신지 (SHINJI),발라드
16,17,2006,1173404,7,아름다운 이별 Ⅱ (PSY Ver.),이재훈 (쿨),발라드
17,18,2006,1114171,7,구두,씨야,발라드
18,19,2006,1205568,7,헤어져야 사랑을 알죠,리사,발라드
19,20,2006,1194316,7,Once In A Lifetime,신화,발라드
20,21,2006,1145943,7,느림보,SG 워너비,R&B/Soul
21,22,2006,1177472,7,은인,버즈,록/메탈
22,23,2006,1268552,7,사랑은 아름답습니다,백지영,발라드
23,24,2006,1177471,7,My Love (And),버즈,록/메탈
24,25,2006,1177470,7,My Darling (End),버즈,록/메탈
25,26,2006,1114170,7,여인의 향기,씨야,발라드
26,27,2006,1139742,7,사랑했어요 (Feat. 데니안),SG 워너비,R&B/Soul
27,28,2006,1177606,7,그대 돌아오면..,거미,R&B/Soul
28,29,2006,1205780,7,한마디만...,이준기,발라드
29,30,2006,1197688,7,굳세어라 현정아,김현정,댄스
30,31,2006,1205314,7,그래서...,타이푼,댄스
31,32,2006,1266156,7,태양은 가득히,SMTOWN,댄스
32,33,2006,1144020,7,편지,김종국,발라드
33,34,2006,1130736,7,사랑아 가지마,임정희,R&B/Soul
34,35,2006,1314788,7,미친 사랑의 노래,씨야,"발라드, 국내드라마"
35,36,2006,1207275,7,믿을 수 없는 말,심태윤 (Stay),발라드
36,37,2006,1268897,7,맨발의 청춘,캔,댄스
37,38,2006,1190874,7,아무리 생각해도 난 너를,스윗소로우 (SWEET SORROW),"발라드, 국내드라마"
38,39,2006,1147109,7,열 (Feat. Tablo),J.Lee,R&B/Soul
39,40,2006,1214988,7,우리 사랑하지만 (Feat. 지선),마이 앤트 메리,"발라드, 국내드라마"
40,41,2006,1134895,7,V.I.P (Volume Instead Pause),바다 (BADA),댄스
41,42,2006,1145088,7,다소,메이비 (Maybee),발라드
42,43,2006,1185401,7,봄 여름 가을... 겨울 (Feat. 김태우 God),수호,랩/힙합
43,44,2006,1141600,7,폭풍,SG 워너비,R&B/Soul
44,45,2006,1205554,7,Goodbye,이브,록/메탈
45,46,2006,1108584,7,전부 너였다,노을,발라드
46,47,2006,1173448,7,유추프라카치아,토니 안,발라드
47,48,2006,1144018,7,사랑한다는 말,김종국,발라드
48,49,2006,1206086,7,도망자,다이나믹 듀오,랩/힙합
49,50,2006,1188514,7,하루 또 하루,신혜성,발라드
50,51,2006,1216109,7,넋두리,하동균,발라드
51,52,2006,1215673,7,Smile,May,발라드
52,53,2006,1214990,7,그대만 있다면 (Drama Version),러브홀릭,"발라드, 국내드라마"
53,54,2006,1288745,7,Cutie Honey,아유미,댄스
54,55,2006,1285429,7,청소,THERAY,R&B/Soul
55,56,2006,1099596,7,입모양,이승기,발라드
56,57,2006,1130735,7,흔적,임정희,R&B/Soul
57,58,2006,1115206,7,다가와서,브라운아이드걸스,R&B/Soul
58,59,2006,1121540,7,누나의 꿈,현영,댄스
59,60,2006,1288622,7,Tomorrow,환희,"발라드, 국내드라마"
60,61,2006,1269989,7,Stars Are Blind,Paris Hilton,POP
61,62,2006,1122105,7,웃는거야,서영은,발라드
62,63,2006,1099478,7,마주치지 말자,장혜진,발라드
63,64,2006,1144935,7,아름다운 이별,옥주현,발라드
64,65,2006,1143071,7,그대만 있다면,러브홀릭,록/메탈
65,66,2006,1268245,7,잘한거죠,쿨 (COOL),발라드
66,67,2006,1322134,7,연예인,싸이 (PSY),댄스
67,68,2006,1268909,7,Show,클릭비 (Click-B),댄스
68,69,2006,1315554,7,Maybe I Love You (Feat. 빅톤),걸 프렌즈,댄스
69,70,2006,19807,7,벌써 일년,브라운 아이즈,R&B/Soul
70,71,2006,1125392,7,날 위한 이별,린,발라드
71,72,2006,1114173,7,Promise U,씨야,발라드
72,73,2006,1120765,7,So Sick,Ne-Yo,R&B/Soul
73,74,2006,1209892,7,꿈일까봐,백지영,"발라드, 국내드라마"
74,75,2006,1214991,7,눈물이겠죠,장혜진,"발라드, 국내드라마"
75,76,2006,1199252,7,Scandal,강타 & 바네스,댄스
76,77,2006,1314336,7,유행가,롤러 코스터,록/메탈
77,78,2006,1173373,7,Addicted,Sweetbox,POP
78,79,2006,1283717,7,명동콜링,크라잉넛 (CRYING NUT),"인디음악, 록/메탈"
79,80,2006,982379,7,Perfect Love ( CF - 이자녹스 제시카 알바편 ),Lutricia Mcneal,R&B/Soul
80,81,2006,1322986,7,좋아 좋아,서영은,발라드
81,82,2006,1146394,7,비익조,SG 워너비,R&B/Soul
82,83,2006,1270219,7,Ain`t No Other Man,Christina Aguilera,POP
83,84,2006,1177939,7,잊을래,소울스타 (SOULSTAR),R&B/Soul
84,85,2006,1193995,7,괜찮은 오늘 (Feat. MC 몽),별,발라드
85,86,2006,1313657,7,Love Me Love Me,이지혜,댄스
86,87,2006,1314912,7,슈퍼맨 (Feat. 강수지),듀크,발라드
87,88,2006,1270220,7,Deja Vu (Feat. Jay-Z),Beyonce,R&B/Soul
88,89,2006,1099832,7,내가 사랑한 12가지 버릇,KCM,발라드
89,90,2006,1268246,7,헤어지자,쿨 (COOL),발라드
90,91,2006,433353,7,여름아! 부탁해,인디고,댄스
91,92,2006,1199412,7,그리움도 안되겠죠,SE7EN,"발라드, 국내드라마"
92,93,2006,1325050,7,비행기,거북이,댄스
93,94,2006,1214995,7,사랑해... 사랑할 수 없을만큼,정재욱,"발라드, 국내드라마"
94,95,2006,1270997,7,"말만해 (Feat. 1kyne, 전혜빈 ,Bizzy)",크리스토퍼,랩/힙합
95,96,2006,850992,7,19금 My Humps (CF - 벅스 황정음 편),Black Eyed Peas,랩/힙합
96,97,2006,1268248,7,사랑합니다.,쿨 (COOL),댄스
97,98,2006,1315570,7,알 수 없는 인생,이문세,"록/메탈, 국내드라마"
98,99,2006,1199413,7,너의 가슴으로 가는 길,먼데이 키즈 (Monday Kiz),"발라드, 국내드라마"
