,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2006,1459449,11,까만안경 (Feat. Day Light),이루,발라드
1,2,2006,1467722,11,거리에서,성시경,발라드
2,3,2006,1484802,11,그녀가 울고있네요,가비엔제이,R&B/Soul
3,4,2006,1456717,11,소리쳐,이승철,발라드
4,5,2006,1484165,11,라 라 라,SE7EN,발라드
5,6,2006,1454808,11,아이스크림,MC몽,랩/힙합
6,7,2006,1479631,11,하고싶은 말,김태우,발라드
7,8,2006,1497527,11,바람만바람만,김종국,발라드
8,9,2006,1472307,11,사랑은,더 네임,"발라드, R&B/Soul"
9,10,2006,1472024,11,I`m Coming (Feat. Tablo),비,댄스
10,11,2006,1417550,11,운다,손호영,발라드
11,12,2006,1456656,11,"사랑, 참...",홍경민,발라드
12,13,2006,1466870,11,울지마,버즈,록/메탈
13,14,2006,1489805,11,Must Have Love,SG 워너비,R&B/Soul
14,15,2006,1416893,11,원하고 원망하죠,이승기,발라드
15,16,2006,1454809,11,너에게 쓰는 편지 Part 2 (Feat. LISA),MC몽,랩/힙합
16,17,2006,1379738,11,죽을만큼..,오종혁,발라드
17,18,2006,1416892,11,제발,이승기,발라드
18,19,2006,1374075,11,Timeless (Feat. 시아준수),장리인 (Zhang Li Yin),발라드
19,20,2006,1469335,11,Never Mind,빅마마,R&B/Soul
20,21,2006,1492286,11,十二夜 (십이야),애즈원,R&B/Soul
21,22,2006,1417729,11,가슴이 아려와,란 (RAN),발라드
22,23,2006,1415517,11,The Day,제아,발라드
23,24,2006,1467079,11,철수야 사랑해,이정현,댄스
24,25,2006,1455307,11,"이따, 이따요",장윤정,성인가요
25,26,2006,1482333,11,머릿속에서 니가 막 걸어다녀,조은,발라드
26,27,2006,1459875,11,O -正.反.合.(정반합),동방신기 (TVXQ!),댄스
27,28,2006,1423302,11,I Love Rock & Roll,KYT (코요태),댄스
28,29,2006,1415518,11,정 (情),제아,발라드
29,30,2006,1422289,11,옛날여자,간미연,발라드
30,31,2006,1491337,11,사랑은 이별을 데리고 오다 (New Ver.),손호영,발라드
31,32,2006,1476927,11,You And Me,자우림,록/메탈
32,33,2006,1478189,11,폭풍속으로 (One Way) (Feat. 에스더),장우혁,댄스
33,34,2006,1264830,11,그녀를 사랑해줘요,하동균,발라드
34,35,2006,1414764,11,마이동풍,배치기,랩/힙합
35,36,2006,1486731,11,열정 (My Everything),천상지희 더 그레이스 (The Grace),발라드
36,37,2006,1476571,11,나쁜 사람,백지영,"발라드, 국내드라마"
37,38,2006,1458832,11,La La La,BIGBANG,랩/힙합
38,39,2006,1490825,11,어떻게 사랑이 그래요,이승환,발라드
39,40,2006,1415491,11,그대 때문에,박기영,발라드
40,41,2006,1472028,11,카시오페아 (Cassiopeia) (Feat. 임정희),비,발라드
41,42,2006,1488073,11,눈감아 줄게요(Duet Ver.),에버투 & 투앤비,R&B/Soul
42,43,2006,1417549,11,사랑은 이별을 데리고 오다,손호영,발라드
43,44,2006,1498079,11,물풍선 (12월 32일 그 이후),별,발라드
44,45,2006,1454587,11,우리 이제 어떻게 하나요,김현철,발라드
45,46,2006,1494387,11,사랑이 오지 않아요,전진,발라드
46,47,2006,1356054,11,사랑을 찾아서,엠씨더맥스,발라드
47,48,2006,1497480,11,바람아 멈추어 다오,러브홀릭,록/메탈
48,49,2006,1477087,11,사랑 따위 Part 2 : 그 자리에 (Feat. 길) (Clean Ver.),김진표,랩/힙합
49,50,2006,1488184,11,행복의 조건,드렁큰 타이거,랩/힙합
50,51,2006,1488904,11,나를 외치다,마야,록/메탈
51,52,2006,1454597,11,마음을 잃다,넬 (NELL),록/메탈
52,53,2006,1455695,11,칵테일 사랑,거북이,댄스
53,54,2006,1490153,11,잘못된 만남,아유미,댄스
54,55,2006,1484166,11,잘할게,SE7EN,발라드
55,56,2006,1478452,11,인연 (New Mix) (Feat. 바비 킴),리사,R&B/Soul
56,57,2006,1476372,11,시간이 흘러서,씨엘,발라드
57,58,2006,1502237,11,이게 나라는 남자야,프리스타일,발라드
58,59,2006,1480159,11,Come 2 Me,엄정화,댄스
59,60,2006,1493040,11,Unlock,SS501,댄스
60,61,2006,1484803,11,사랑시,가비엔제이,R&B/Soul
61,62,2006,1472025,11,With U,비,댄스
62,63,2006,1325050,11,비행기,거북이,댄스
63,64,2006,1370824,11,아프고 아파도,솔플라워 (Sol` Flower),R&B/Soul
64,65,2006,1416753,11,너무 아픈 이 말 (Feat. 지선),알렉스,발라드
65,66,2006,1423391,11,말괄량이 (Feat. 카를로스(업타운)),배슬기,댄스
66,67,2006,1213524,11,LOVE ALL,gavy nj project group [H7美人(미인)],발라드
67,68,2006,1370962,11,Second,브라운아이드걸스,R&B/Soul
68,69,2006,1467695,11,Dream Of My Life,신승훈,발라드
69,70,2006,1479605,11,Honey,김장훈,발라드
70,71,2006,1368011,11,Happy Day,체리 필터,"인디음악, 록/메탈"
71,72,2006,1335334,11,단 한사람,고유진 (플라워),"발라드, 국내드라마"
72,73,2006,1484932,11,연인,조장혁,"발라드, 국내드라마"
73,74,2006,1493053,11,Sunshine,보아 (BoA),국내영화
74,75,2006,1322134,11,연예인,싸이 (PSY),댄스
75,76,2006,1472026,11,내가 누웠던 침대 (In My Bed),비,발라드
76,77,2006,1507742,11,Forever With You,BIGBANG,랩/힙합
77,78,2006,1368869,11,그댈 위한 사랑,J.Lee,"발라드, 국내드라마"
78,79,2006,1476574,11,그대 보세요,최서연,"발라드, 국내드라마"
79,80,2006,1488252,11,행복을 주는 사람 (`음악공간` 주제곡) (Feat. 장혜진),이수영,발라드
80,81,2006,1455983,11,해바라기,JK 김동욱,발라드
81,82,2006,1314788,11,미친 사랑의 노래,씨야,"발라드, 국내드라마"
82,83,2006,1114180,11,술이야,바이브,발라드
83,84,2006,1454589,11,Key Of Heart (CF - 올림푸스),보아 (BoA),댄스
84,85,2006,1500204,11,사랑가,SG 워너비,R&B/Soul
85,86,2006,1488059,11,뭉게구름 (한국수력원자력 광고음),박혜경,발라드
86,87,2006,1177475,11,남자를 몰라,버즈,록/메탈
87,88,2006,1494395,11,고고고 (Go Go Go),바다 (BADA),록/메탈
88,89,2006,1288622,11,Tomorrow,환희,"발라드, 국내드라마"
89,90,2006,1459885,11,풍선 (Balloons),동방신기 (TVXQ!),댄스
90,91,2006,1479641,11,Just We,엠 패밀리,국내드라마
91,92,2006,623902,11,눈의 꽃,박효신,국내드라마
92,93,2006,1467978,11,Call On Me (Feat.Nelly),Janet Jackson,R&B/Soul
93,94,2006,1484163,11,Se7olution (Intro),SE7EN,댄스
94,95,2006,1368237,11,We Belong Together,BIGBANG,랩/힙합
95,96,2006,1177471,11,My Love (And),버즈,록/메탈
96,97,2006,1371363,11,Yeah,박정아,록/메탈
97,98,2006,19807,11,벌써 일년,브라운 아이즈,R&B/Soul
98,99,2006,1488070,11,Kissing Me! (Feat. 엄정화),다니엘헤니,국내영화
99,100,2006,1484167,11,Last Of Diary,SE7EN,발라드
