,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2013,4024692,2,있다 없으니까 (Gone Not Around Any Longer),씨스타19,댄스
1,2,2013,4020215,2,눈물 (Feat. 유진 Of 더 씨야),리쌍,랩/힙합
2,3,2013,4019298,2,모노드라마 (With 유승우),허각,발라드
3,4,2013,4011596,2,눈물샤워 (Feat. 에일리),배치기,랩/힙합
4,5,2013,4021445,2,안녕 나야,포맨,발라드
5,6,2013,4011608,2,I`m Sorry,CNBLUE (씨엔블루),록/메탈
6,7,2013,4021392,2,그런 너 (Disturbance),보아 (BoA),발라드
7,8,2013,4001331,2,I Got A Boy,소녀시대 (GIRLS` GENERATION),댄스
8,9,2013,3996508,2,혼자라고 생각말기 (슈퍼스타 K5 송희진 오디션 참가곡),김보경 (NEON),발라드
9,10,2013,4021279,2,얼음꽃,에일리,"발라드, 국내드라마"
10,11,2013,4004021,2,강북멋쟁이,정형돈,댄스
11,12,2013,4027796,2,오랜만이죠 (Feat. 신지수),라디 (Ra. D),R&B/Soul
12,13,2013,4026975,2,너 땜에 못살아 (Feat. 버벌진트),서인국,발라드
13,14,2013,4027904,2,1440,허각,발라드
14,15,2013,4000640,2,싫다,백지영,발라드
15,16,2013,3968836,2,되돌리다,이승기,발라드
16,17,2013,4004361,2,시작이 좋아 (Feat. 강민희 Of 미스에스),버벌진트,랩/힙합
17,18,2013,3946867,2,"Officially Missing You, Too",긱스 (Geeks)소유 (SOYOU),발라드
18,19,2013,3971021,2,카페인 (Feat. 용준형 Of BEAST),양요섭,발라드
19,20,2013,4023744,2,지우개,알리 (ALi),발라드
20,21,2013,3986978,2,Goodbye To Romance,써니힐,발라드
21,22,2013,4009751,2,Special Girl (Feat. Bumkey),인피니트H,랩/힙합
22,23,2013,4025363,2,기억을 걷다보면,디셈버,발라드
23,24,2013,3726439,2,Call Me Maybe,Carly Rae Jepsen,POP
24,25,2013,3947371,2,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리,랩/힙합
25,26,2013,3953192,2,하지 못한 말,노을,발라드
26,27,2013,3999213,2,이사람,효린전효성현아니콜나나 (애프터스쿨),댄스
27,28,2013,4014268,2,24/7,2YOON (포미닛 투윤),댄스
28,29,2013,3987723,2,매력있어,AKMU (악동뮤지션),포크/블루스
29,30,2013,3994911,2,Dancing Queen,소녀시대 (GIRLS` GENERATION),댄스
30,31,2013,3986186,2,반창꼬,노을,발라드
31,32,2013,4024693,2,나도 여자인데 (A Girl In Love),씨스타19,댄스
32,33,2013,3929469,2,보여줄게,에일리,댄스
33,34,2013,4017089,2,놀아도,케이윌차쿤,랩/힙합
34,35,2013,4019328,2,돌스 (Dolls),나인뮤지스,댄스
35,36,2013,4011597,2,행복하니 (Feat. 조현아 Of 어반자카파),배치기,랩/힙합
36,37,2013,3910821,2,바람기억,나얼,R&B/Soul
37,38,2013,3966128,2,나쁜 사람,JUNIEL,발라드
38,39,2013,4026620,2,오예,10cm,"인디음악, 포크/블루스"
39,40,2013,3946768,2,"1,2,3,4 (원,투,쓰리,포)",이하이,R&B/Soul
40,41,2013,4004026,2,메뚜기월드,유재석,댄스
41,42,2013,3928293,2,먼지가 되어,로이킴정준영,록/메탈
42,43,2013,4014352,2,You＆I,먼데이 키즈 (Monday Kiz),발라드
43,44,2013,3976699,2,TALK THAT,시크릿,댄스
44,45,2013,3940533,2,귀여워 (With 권정열 Of 10cm),별,발라드
45,46,2013,4033059,2,모르시나요,다비치,"발라드, 국내드라마"
46,47,2013,3170749,2,Officially Missing You,긱스 (Geeks),랩/힙합
47,48,2013,4000530,2,안아보자 (Feat. 정엽),제아,R&B/Soul
48,49,2013,4036019,2,라면인건가,AKMU (악동뮤지션),포크/블루스
49,50,2013,3970899,2,다리꼬지마,AKMU (악동뮤지션),포크/블루스
50,51,2013,3929471,2,저녁 하늘,에일리,발라드
51,52,2013,3890826,2,All For You,서인국정은지,발라드
52,53,2013,3964483,2,힐링이 필요해,로이킴,록/메탈
53,54,2013,4032979,2,먹지,예성 (YESUNG),"발라드, 국내드라마"
54,55,2013,4004024,2,섹시 보이 (Feat. 영지),하하,댄스
55,56,2013,3936237,2,휘파람,로이킴,발라드
56,57,2013,3922071,2,이러지마 제발 (Please Don`t...),케이윌,발라드
57,58,2013,3995922,2,사랑은 이렇게,케이윌,"발라드, 국내드라마"
58,59,2013,4022596,2,러브 레시피,클래지콰이,일렉트로니카
59,60,2013,3940755,2,똑같은 사랑 똑같은 이별,어반자카파,발라드
60,61,2013,4027922,2,사랑하고 싶어서,허각,발라드
61,62,2013,3983239,2,일 년째,지아,발라드
62,63,2013,4037314,2,Dream Girl,SHINee (샤이니),댄스
63,64,2013,4021975,2,Nothing Like Us (Bonus Track),Justin Bieber,POP
64,65,2013,3884575,2,I Need You,허각지아,발라드
65,66,2013,4022535,2,너였으면 좋겠어,J.Lee,"발라드, 국내드라마"
66,67,2013,4038857,2,겨울사랑,The One (더원),"발라드, 국내드라마"
67,68,2013,3928713,2,닐리리맘보,블락비 (Block B),댄스
68,69,2013,3999236,2,다 잊었니,2BIC(투빅),발라드
69,70,2013,4022595,2,Sweetest Name,클래지콰이,일렉트로니카
70,71,2013,4009738,2,친구 아닌 남자로,이석훈,발라드
71,72,2013,4011598,2,걱정마쇼 (Feat. 우혜미 & Loptimist),배치기,랩/힙합
72,73,2013,4014292,2,조용필처럼,팬텀,발라드
73,74,2013,3906377,2,크레용 (Crayon),G-DRAGON,랩/힙합
74,75,2013,4030174,2,ONE SHOT,B.A.P,댄스
