,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2018,31093710,6,여행,볼빨간사춘기,"인디음악, 록/메탈"
1,2,2018,31131273,6,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,랩/힙합
2,3,2018,31085237,6,FAKE LOVE,방탄소년단,랩/힙합
3,4,2018,30699142,6,지나오다,닐로(Nilo),발라드
4,5,2018,31035061,6,주지마,로꼬화사(Hwa Sa),발라드
5,6,2018,31052421,6,밤 (Time for the moon night),여자친구 (GFRIEND),댄스
6,7,2018,31098083,6,빙글뱅글 (Bingle Bangle),AOA,댄스
7,8,2018,30849733,6,You,멜로망스,발라드
8,9,2018,31131274,6,Forever Young,BLACKPINK,댄스
9,10,2018,30962526,6,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,"발라드, 국내드라마"
10,11,2018,30859584,6,사랑을 했다 (LOVE SCENARIO),iKON,랩/힙합
11,12,2018,31113240,6,켜줘 (Light),Wanna One (워너원),댄스
12,13,2018,31006730,6,What is Love?,TWICE (트와이스),댄스
13,14,2018,30816860,6,뿜뿜,모모랜드 (MOMOLAND),댄스
14,15,2018,31019584,6,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),랩/힙합
15,16,2018,30937275,6,별이 빛나는 밤,마마무(Mamamoo),댄스
16,17,2018,30721801,6,My Way,이수 (엠씨 더 맥스),"발라드, 국내드라마"
17,18,2018,31055324,6,LATATA,(여자)아이들,댄스
18,19,2018,31085238,6,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,랩/힙합
19,20,2018,30755375,6,그날처럼,장덕철,발라드
20,21,2018,30637982,6,DNA,방탄소년단,랩/힙합
21,22,2018,31113241,6,캥거루 (Kangaroo) (Prod. ZICO),Wanna One (워너원) - 트리플포지션,댄스
22,23,2018,8111603,6,HandClap,Fitz & The Tantrums,POP
23,24,2018,30884950,6,그때 헤어지면 돼,로이킴,발라드
24,25,2018,30970444,6,소나기 (Feat. 10cm),용준형,발라드
25,26,2018,30244931,6,봄날,방탄소년단,랩/힙합
26,27,2018,30844118,6,Roller Coaster,청하,댄스
27,28,2018,31133898,6,너 없인 안 된다,비투비,발라드
28,29,2018,31085244,6,Anpanman,방탄소년단,랩/힙합
29,30,2018,30514366,6,선물,멜로망스,"발라드, 인디음악"
30,31,2018,9642570,6,넋두리,닐로(Nilo),발라드
31,32,2018,30567963,6,Havana (Feat. Young Thug),Camila Cabello,POP
32,33,2018,31056799,6,잊을만하면,Crush,R&B/Soul
33,34,2018,30948698,6,꽃 길,BIGBANG,R&B/Soul
34,35,2018,31113243,6,모래시계 (Prod. 헤이즈),Wanna One (워너원) - 더힐,발라드
35,36,2018,30960341,6,BOOMERANG (부메랑),Wanna One (워너원),댄스
36,37,2018,30188113,6,Shape of You,Ed Sheeran,POP
37,38,2018,30997649,6,EVERYDAY,WINNER,랩/힙합
38,39,2018,31046548,6,욕심,멜로망스,"발라드, 인디음악"
39,40,2018,30669593,6,가을 안부,먼데이 키즈 (Monday Kiz),발라드
40,41,2018,31062863,6,열애중,벤,발라드
41,42,2018,30568338,6,에너제틱 (Energetic),Wanna One (워너원),댄스
42,43,2018,31085243,6,Airplane pt.2,방탄소년단,랩/힙합
43,44,2018,30989550,6,바코드 (Prod. GroovyRoom),김하온 (HAON)빈첸 (VINXEN),랩/힙합
44,45,2018,30809895,6,미안해,양다일,R&B/Soul
45,46,2018,30637776,6,이 별,길구봉구,발라드
46,47,2018,30725482,6,Beautiful,Wanna One (워너원),발라드
47,48,2018,31085240,6,낙원,방탄소년단,랩/힙합
48,49,2018,30314784,6,밤편지,아이유,발라드
49,50,2018,30992157,6,빛나리,펜타곤,랩/힙합
50,51,2018,31107239,6,이 밤의 끝,펀치 (Punch),발라드
51,52,2018,30702937,6,우리 둘만 아는,윤건,발라드
52,53,2018,30672529,6,그리워하다,비투비,발라드
53,54,2018,31085242,6,Magic Shop,방탄소년단,랩/힙합
54,55,2018,30492279,6,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),R&B/Soul
55,56,2018,30659630,6,밤이 되니까,펀치 (Punch),R&B/Soul
56,57,2018,31085241,6,Love Maze,방탄소년단,랩/힙합
57,58,2018,31113242,6,영원+1 (Prod. NELL),Wanna One (워너원) - 린온미,발라드
58,59,2018,31085239,6,134340,방탄소년단,랩/힙합
59,60,2018,30393293,6,Thunder,Imagine Dragons,"POP, 록/메탈"
60,61,2018,30486509,6,좋니,윤종신,발라드
61,62,2018,30930312,6,약속해요 (I.P.U.),Wanna One (워너원),댄스
62,63,2018,30864993,6,Bad Boy,Red Velvet (레드벨벳),댄스
63,64,2018,30939452,6,Jenga (Feat. Gaeko),헤이즈 (Heize),랩/힙합
64,65,2018,30690674,6,눈 떠보니 이별이더라,포맨,발라드
65,66,2018,30512671,6,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),댄스
66,67,2018,30341745,6,REALLY REALLY,WINNER,댄스
67,68,2018,31113244,6,11 (Prod. 다이나믹듀오),Wanna One (워너원) - 남바완,댄스
68,69,2018,30550388,6,all of my life,박원,발라드
69,70,2018,31085245,6,So What,방탄소년단,랩/힙합
70,71,2018,30481578,6,마지막처럼,BLACKPINK,댄스
71,72,2018,31009483,6,花요일 (Blooming Day),EXO-CBX (첸백시),댄스
72,73,2018,30877002,6,눈사람,정승환,발라드
73,74,2018,30781481,6,Heart Shaker,TWICE (트와이스),댄스
74,75,2018,31097925,6,데리러 가 (Good Evening),SHINee (샤이니),일렉트로니카
75,76,2018,31093714,6,Lonely,볼빨간사춘기,"인디음악, 록/메탈"
76,77,2018,30957524,6,북 (Prod. SLO),Rohann (이로한)오담률 (CHIN CHILLA),랩/힙합
