,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2004,499230,1,사랑의 시(時),엠씨더맥스,발라드
1,2,2004,496567,1,오래오래,바이브,R&B/Soul
2,3,2004,496377,1,Without You,원타임,랩/힙합
3,4,2004,497093,1,기도 (Last Pray),장나라,발라드
4,5,2004,501386,1,떠나야만 했나요,쿨 (COOL),발라드
5,6,2004,511798,1,어쩌다..,윤건,"발라드, R&B/Soul"
6,7,2004,490059,1,태양을 피하는 방법 (Gtr.Remix),비,댄스
7,8,2004,494792,1,정상을 향한 독주 2 (Feat. 김범수),주석,랩/힙합
8,9,2004,496453,1,마지막 돈키호테,조규찬,발라드
9,10,2004,494207,1,Come On,거북이,"댄스, 랩/힙합"
10,11,2004,488134,1,Let Me Dance,렉시,랩/힙합
11,12,2004,502880,1,여전히,유리상자,발라드
12,13,2004,496002,1,Just One Night,M (이민우),발라드
13,14,2004,606526,1,Part Time Lover (with 휘성),빅마마,R&B/Soul
14,15,2004,4180315,1,Ave Maria In A Minor (드라마 `천국의 계단` 테마곡),Charlotte Church,POP
15,16,2004,490201,1,잊었니,H,R&B/Soul
16,17,2004,476521,1,사랑할 거야,YB,록/메탈
17,18,2004,492268,1,Music,바다 (BADA),댄스
18,19,2004,485716,1,정말 사랑했을까,브라운 아이드 소울,"발라드, R&B/Soul"
19,20,2004,484862,1,달빛소년,체리 필터,"인디음악, 록/메탈"
20,21,2004,504315,1,Young Gunz,신화,R&B/Soul
21,22,2004,510795,1,Piece Of My Wish,해이,발라드
22,23,2004,487292,1,사랑했어요,이기찬,발라드
23,24,2004,497587,1,Shine We Are!,보아 (BoA),댄스
24,25,2004,507481,1,광화문 연가,이수영,발라드
25,26,2004,490173,1,차마...,성시경,발라드
26,27,2004,485444,1,Love Letter (언약),투샤이,발라드
27,28,2004,481205,1,Hey Girl,이효리,댄스
28,29,2004,482652,1,I`m Missing You,휘성 (Realslow),R&B/Soul
29,30,2004,495147,1,Think About` Chu,아소토 유니온,R&B/Soul
30,31,2004,482651,1,다시 만난 날,휘성 (Realslow),R&B/Soul
31,32,2004,488158,1,아직은 사랑할 때,조장혁,발라드
32,33,2004,490332,1,떠나버려,BMK,발라드
33,34,2004,485687,1,사랑하기 때문에,왁스,발라드
34,35,2004,2025249,1,사랑은... 향기를 남기고,테이,발라드
35,36,2004,505373,1,연인,김연우,발라드
36,37,2004,1183921,1,돌아와 제발,JK 김동욱,발라드
37,38,2004,482795,1,여전히 입술을 깨물죠,이수영,발라드
38,39,2004,2101654,1,문득,은지원,랩/힙합
39,40,2004,505518,1,천사,서영은,발라드
40,41,2004,498811,1,눈물꽃,정재일,발라드
41,42,2004,445414,1,가끔씩 눈물이 나죠,팀,발라드
42,43,2004,1702049,1,바래,Som2,댄스
43,44,2004,485458,1,인형의 꿈,러브홀릭,"록/메탈, 국내드라마"
44,45,2004,480667,1,Chiki Chiki-Love Song,여행스케치,포크/블루스
45,46,2004,473441,1,습관,플라이 투 더 스카이,R&B/Soul
46,47,2004,480367,1,내일 해,J.Lee,발라드
47,48,2004,483377,1,내 안의 그대,서영은,"발라드, 국내드라마"
48,49,2004,2962697,1,The Christmas Song,이수영,발라드
49,50,2004,487702,1,기억이... 눈물이... (Vocal : 조대연),정지찬 ,발라드
50,51,2004,492481,1,She`s Mine,박효신,댄스
51,52,2004,490105,1,Double,보아 (BoA),댄스
52,53,2004,1656327,1,그리움만 쌓이네,레이지 본,"인디음악, 록/메탈"
53,54,2004,482907,1,난 너에게 (To You),샤크라,댄스
54,55,2004,484910,1,미소,백지영,댄스
55,56,2004,492075,1,Can You Tell Me...?,화요비,R&B/Soul
56,57,2004,508742,1,Intro,JTL,댄스
57,58,2004,488425,1,알아요,KCM,"발라드, 국내드라마"
58,59,2004,492346,1,Ghost School,이브,록/메탈
