,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2001,9040,1,제발,이소라,발라드
1,2,2001,9419,1,혼잣말,김장훈,발라드
2,3,2001,10291,1,너,임창정,발라드
3,4,2001,489863,1,바래,유승준,댄스
4,5,2001,10124,1,Passion,KYT (코요태),댄스
5,6,2001,75279,1,Me,박정현,R&B/Soul
6,7,2001,1700348,1,Me,박정현,R&B/Soul
7,8,2001,106215,1,다짐,조성모,댄스
8,9,2001,105639,1,Love),S.E.S.,댄스
9,10,2001,11172,1,써,엄태환,포크/블루스
10,11,2001,46163,1,묻는다면,유리상자,발라드
11,12,2001,38423,1,정말?,김현정,댄스
12,13,2001,27600,1,기도,정일영,"발라드, 국내드라마"
13,14,2001,3680,1,위해,임재범,발라드
14,15,2001,9349,1,맨,Wittgenstein,록/메탈
15,16,2001,89806,1,You,포지션,발라드
16,17,2001,2270751,1,Love,조장혁,발라드
17,18,2001,10434,1,촛불하나,god,댄스
18,19,2001,609766,1,추억,임재범,"발라드, 록/메탈"
19,20,2001,9573,1,Endless,플라워,록/메탈
20,21,2001,9202,1,이연(異緣),신성우,록/메탈
21,22,2001,1185237,1,겨울이야기,DJ DOC,댄스
22,23,2001,9282,1,벌,박미경,댄스
23,24,2001,27641,1,환상,박지윤,발라드
24,25,2001,86980,1,가잖아,신승훈,발라드
25,26,2001,46195,1,Escape,엄정화,댄스
26,27,2001,27655,1,Love,핑클 (Fin.K.L),댄스
27,28,2001,10435,1,거짓말,god,발라드
28,29,2001,1786609,1,Ⅱ,조pd (ZoPD),랩/힙합
29,30,2001,58413,1,Ⅱ,조pd (ZoPD),랩/힙합
30,31,2001,27849,1,Sara,보아 (BoA),댄스
31,32,2001,39288,1,짝사랑,긱스,록/메탈
32,33,2001,90060,1,Julia,컨츄리 꼬꼬,댄스
33,34,2001,10262,1,Down,디바,댄스
34,35,2001,88776,1,이름...,박완규,록/메탈
35,36,2001,84375,1,소녀,YB,록/메탈
36,37,2001,611228,1,Christmas),SMTOWN,댄스
37,38,2001,87694,1,보내며,홍경민,발라드
38,39,2001,27833,1,Ver.),화요비,R&B/Soul
39,40,2001,9961,1,진심,여행스케치,발라드
40,41,2001,88416,1,될까?,샵,댄스
41,42,2001,1576735,1,Ver.),조규만,발라드
42,43,2001,10263,1,겨울에,디바,랩/힙합
43,44,2001,38504,1,거짓말처럼,김현정,발라드
44,45,2001,88790,1,전쟁,서태지,록/메탈
45,46,2001,9957,1,U,여행스케치,록/메탈
46,47,2001,37100,1,김,롤러 코스터,록/메탈
47,48,2001,10838,1,먼곳에서,박효신,발라드
48,49,2001,53615,1,사랑일뿐야,김민우,발라드
49,50,2001,3822,1,8,제이,R&B/Soul
50,51,2001,2946,1,Story,S.E.S.,발라드
51,52,2001,89325,1,Bad,Y2K,록/메탈
52,53,2001,445159,1,그대를,이승환,발라드
53,54,2001,8920,1,일기,왁스,발라드
54,55,2001,27562,1,후...,서문탁,"발라드, 록/메탈"
55,56,2001,9271,1,뱀,자우림,록/메탈
56,57,2001,46181,1,틈,엄정화,댄스
57,58,2001,88773,1,이별,박완규,록/메탈
58,59,2001,3743,1,그런일은,화요비,R&B/Soul
59,60,2001,75266,1,It),H.O.T.,댄스
60,61,2001,3692,1,Delete...,김경호,록/메탈
61,62,2001,88794,1,울트라맨이야,서태지,록/메탈
62,63,2001,610559,1,Me,이현우,록/메탈
63,64,2001,27469,1,그대,엄정화,"발라드, 댄스"
