,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2008,1913501,9,하루 하루,BIGBANG,"댄스, 랩/힙합"
1,2,2008,1913502,9,천국,BIGBANG,"댄스, 랩/힙합"
2,3,2008,1903057,9,Hey Mr. Big,이효리,댄스
3,4,2008,1901874,9,이노래,2AM,발라드
4,5,2008,1903050,9,U-Go-Girl (With 낯선),이효리,댄스
5,6,2008,1897011,9,사랑과 전쟁 (Narr. 하하),다비치,댄스
6,7,2008,1906673,9,신데렐라,서인영,댄스
7,8,2008,1918284,9,사랑후애 (僞愛),FTISLAND (FT아일랜드),록/메탈
8,9,2008,1902384,9,사랑해 미안해,지아,발라드
9,10,2008,1913505,9,Oh My Friend (Feat. 노브레인),BIGBANG,랩/힙합
10,11,2008,1913503,9,착한 사람,BIGBANG,랩/힙합
11,12,2008,1918248,9,산소 같은 너 (Love Like Oxygen),SHINee (샤이니),댄스
12,13,2008,1914864,9,사랑이 그렇게 쉬워 (Feat. 태인),나몰라패밀리 (Namolla Family),랩/힙합
13,14,2008,1921365,9,10점 만점에 10점,2PM,댄스
14,15,2008,1890405,9,가지마 가지마,브라운 아이즈,발라드
15,16,2008,1907246,9,사랑을 원해,쿨 (COOL),댄스
16,17,2008,1874397,9,So Hot,원더걸스,댄스
17,18,2008,1920488,9,텔레파시,윤하 (YOUNHA),록/메탈
18,19,2008,1916349,9,슬픔활용법,김범수,발라드
19,20,2008,1890408,9,너 때문에,브라운 아이즈,발라드
20,21,2008,1913504,9,Lady,BIGBANG,랩/힙합
21,22,2008,1908089,9,Rock U,카라,댄스
22,23,2008,1910359,9,가시 물고기,엠씨더맥스,발라드
23,24,2008,1897284,9,D.I.S.C.O (Feat. TOP),엄정화,댄스
24,25,2008,1888678,9,에너지 (Feat. 선예),마이티 마우스,랩/힙합
25,26,2008,1875215,9,누난 너무 예뻐 (Replay),SHINee (샤이니),댄스
26,27,2008,1879332,9,Blue Moon,씨야,댄스
