,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2002,517704,2,사랑해도 헤어질 수 있다면...,신승훈,발라드
1,2,2002,104584,2,그리고 사랑해,이수영,발라드
2,3,2002,105006,2,사랑해도 될까요?,유리상자,발라드
3,4,2002,621079,2,If I Leave (나 가거든),조수미,"발라드, 국내드라마"
4,5,2002,621108,2,잘못,이승환,발라드
5,6,2002,105850,2,후(後),홍경민,발라드
6,7,2002,667071,2,내생에 봄날은...,캔,발라드
7,8,2002,104184,2,Heaven,김현성,발라드
8,9,2002,489219,2,난 남자야,박지윤,댄스
9,10,2002,103858,2,아로하,쿨 (COOL),발라드
10,11,2002,992575,2,"Bravo, My Life!",봄여름가을겨울,록/메탈
11,12,2002,1456783,2,A Better Day,JTL,랩/힙합
12,13,2002,103839,2,어머니,원타임,랩/힙합
13,14,2002,90693,2,4월 이야기 (April Story),장나라,발라드
14,15,2002,104798,2,니가 있어야 할 곳,god,댄스
15,16,2002,423507,2,가슴앓이,지영선,발라드
16,17,2002,104099,2,잘가요,정재욱,발라드
17,18,2002,523274,2,처음부터 지금까지,Ryu (류),발라드
18,19,2002,104927,2,미안해,김장훈,발라드
19,20,2002,111209,2,다시 사랑한다 말할까,김동률,발라드
20,21,2002,94296,2,반,이정현,댄스
21,22,2002,104372,2,남자니까,김종국,댄스
22,23,2002,105644,2,늦은 후회,보보,발라드
23,24,2002,104409,2,Starry Night,김종서,록/메탈
24,25,2002,106240,2,More Than Words,오션 (5TION),R&B/Soul
25,26,2002,105885,2,바보,윤미래,발라드
26,27,2002,106244,2,"사랑해, 이 말 밖엔...",리치,발라드
27,28,2002,449004,2,To Be Continued,클릭비 (Click-B),발라드
28,29,2002,105695,2,Kiss Me,샵,댄스
29,30,2002,106192,2,24시간의 신화,스카이,"발라드, 록/메탈"
30,31,2002,26375,2,사랑하고 싶어,왁스,발라드
31,32,2002,91820,2,괜찮아요,엄정화,댄스
32,33,2002,91846,2,항상 엔진을 켜둘께,델리스파이스,"인디음악, 록/메탈"
33,34,2002,502661,2,My Life Style,신화,댄스
34,35,2002,104421,2,CB Mass는 내 친구,CB Mass,랩/힙합
35,36,2002,32575,2,어떤 말로도,이기찬,발라드
36,37,2002,91380,2,원하고 원망하죠,애즈원,발라드
37,38,2002,94305,2,귀한 사랑,채정안,댄스
38,39,2002,528588,2,얼씨구,싸이 (PSY),랩/힙합
39,40,2002,32779,2,하얀 그리움,김민종,댄스
40,41,2002,104770,2,Thank You (For Saving My Life),조규찬,발라드
41,42,2002,503111,2,U,S.E.S.,댄스
42,43,2002,37271,2,눈물,화요비,R&B/Soul
43,44,2002,1096485,2,박하사탕,YB,록/메탈
44,45,2002,106162,2,담,김윤아,록/메탈
45,46,2002,105886,2,시간이 흐른 뒤 (As Time Goes By),윤미래,R&B/Soul
46,47,2002,104210,2,용서,조장혁,발라드
47,48,2002,105694,2,내 입술... 따뜻한 커피처럼,샵,발라드
48,49,2002,1786655,2,19금 My Style,조pd (ZoPD),랩/힙합
49,50,2002,104419,2,휘파람,CB Mass,랩/힙합
50,51,2002,8292,2,내안의 그녀,성시경,발라드
51,52,2002,19807,2,벌써 일년,브라운 아이즈,R&B/Soul
52,53,2002,91823,2,다가라,엄정화,댄스
53,54,2002,104207,2,Sad,조장혁,록/메탈
54,55,2002,21360,2,밤이 깊었네,크라잉넛 (CRYING NUT),"인디음악, 록/메탈"
55,56,2002,94303,2,Magic,채정안,댄스
56,57,2002,167312,2,Hidden,Y2K,록/메탈
57,58,2002,1289875,2,바람맞던 날,이가희,발라드
58,59,2002,1679278,2,내가 너의 곁에 잠시 살았다는걸,토이,발라드
59,60,2002,503258,2,사미인곡,서문탁,록/메탈
60,61,2002,104354,2,음악이 뭔데,거리의 시인들,랩/힙합
