,song_year,song_month,song_song_id,song_ranking,song_title,song_artist,song_genre
0,1,2006,1099594,2,하기 힘든 말,이승기,발라드
1,2,2006,1099824,2,태양의 눈물 (Tear Of The Sun),KCM,발라드
2,3,2006,1029603,2,Untouchable,Big4,R&B/Soul
3,4,2006,1093692,2,Perhaps Love (사랑인가요),하울제이,"발라드, 국내드라마"
4,5,2006,1075411,2,눈사람,가비엔제이,R&B/Soul
5,6,2006,1108723,2,Get Ya`,이효리,댄스
6,7,2006,1086029,2,면도,V.One,발라드
7,8,2006,993956,2,Bye Bye Bye,먼데이 키즈 (Monday Kiz),발라드
8,9,2006,933378,2,Paris (Feat. Jisun of Loveholic),에픽하이 (EPIK HIGH),랩/힙합
9,10,2006,985472,2,Happiness,가비엔제이,R&B/Soul
10,11,2006,1099347,2,꿈속에서...(눈사람의 꿈),팀,발라드
11,12,2006,1029602,2,바람과 함께 사라지다,Big4,R&B/Soul
12,13,2006,1099478,2,마주치지 말자,장혜진,발라드
13,14,2006,1091224,2,사는동안 사랑은 없어도,한경일,발라드
14,15,2006,1094161,2,Grace,이수영,발라드
15,16,2006,1009239,2,사랑은 아프려고 하는 거죠,엠씨더맥스,발라드
16,17,2006,1008495,2,사랑은 가슴이 시킨다,버즈,록/메탈
17,18,2006,1097091,2,사랑 먼지,버블 시스터즈,R&B/Soul
18,19,2006,1010135,2,시한부,V.O.S,R&B/Soul
19,20,2006,1095798,2,Everlasting (Korean Ver.),보아 (BoA),발라드
20,21,2006,985474,2,그래도 살아가겠지,가비엔제이,R&B/Soul
21,22,2006,1033126,2,가만히 눈을 감고 (CF - 교토 다원녹차),정재욱,발라드
22,23,2006,1008523,2,습관,우수,발라드
23,24,2006,1088419,2,사랑해요 우리 (Feat. 거미),플라이 투 더 스카이,R&B/Soul
24,25,2006,1003811,2,그리움을 외치다,테이,발라드
25,26,2006,1033326,2,Be With You,플라이 투 더 스카이,R&B/Soul
26,27,2006,971439,2,내가 웃는게 아니야 (Feat. ALI),리쌍,랩/힙합
27,28,2006,997089,2,오직너,채연,댄스
28,29,2006,933390,2,그리고 그후,프리스타일,랩/힙합
29,30,2006,1108584,2,전부 너였다,노을,발라드
30,31,2006,1055270,2,Oopsy,심은진,댄스
31,32,2006,985739,2,고백(Go Back) (Feat.정인),다이나믹 듀오,랩/힙합
32,33,2006,933372,2,Fly (Feat. Amin. J of Soulciety),에픽하이 (EPIK HIGH),랩/힙합
33,34,2006,993398,2,꽃 (New Ver.),장윤정,성인가요
34,35,2006,1069020,2,Never Say Goodbye,마리오,"랩/힙합, 국내드라마"
35,36,2006,1068643,2,남자답게,플라이 투 더 스카이,R&B/Soul
36,37,2006,1085595,2,2005 White Love (스키장에서) (Feat. 마이키),김종국,댄스
37,38,2006,866714,2,"별, 바람, 햇살 그리고 사랑",김종국,발라드
38,39,2006,1092505,2,웃어요,K,"발라드, R&B/Soul"
39,40,2006,928697,2,일년이면,휘성 (Realslow),R&B/Soul
40,41,2006,1093657,2,두고 두고,얀,록/메탈
41,42,2006,1097032,2,Memories,BMK,발라드
42,43,2006,1069028,2,상어를 사랑한 인어 (女 Ver.),박희경,"발라드, 국내드라마"
43,44,2006,971441,2,광대 (Feat. B.M.K),리쌍,랩/힙합
44,45,2006,987332,2,그대 내 맘에 들어오면은,조성모,발라드
45,46,2006,1095261,2,사랑한다는 흔한 말,김연우,발라드
46,47,2006,978136,2,기대,나윤권,발라드
47,48,2006,1047726,2,Show Me Your Love,동방신기 (TVXQ!)SUPER JUNIOR (슈퍼주니어),댄스
48,49,2006,985785,2,"Anyclub (Feat.Teddy) ( CF - Anycall Anyclub 이효리, 에릭, 권상우편 )",이효리,댄스
49,50,2006,905857,2,세글자 (드라마 `루루공주` 김정은 메인 테마),엠투엠 (M To M),발라드
50,51,2006,1069019,2,첨부터,연우,"댄스, 국내드라마"
51,52,2006,1110308,2,사진첩,에픽하이 (EPIK HIGH),랩/힙합
52,53,2006,1108726,2,Dark Angel,이효리,댄스
53,54,2006,979391,2,잘 부탁드립니다 (CF - 한국야쿠르트 산타페 EX편),익스,록/메탈
54,55,2006,1114174,2,한숨만,바이브,발라드
55,56,2006,976106,2,몸살,서지영,댄스
56,57,2006,898497,2,내 눈물이 하는 말,견우,발라드
57,58,2006,848567,2,인연,이선희,발라드
58,59,2006,976103,2,Stay in Me,서지영,댄스
59,60,2006,1104782,2,나란 사람,태완 (Taewan),R&B/Soul
60,61,2006,1030704,2,Fighter,SS501,댄스
61,62,2006,1047240,2,너말고 니언니 (Feat. 유리),이지라이프,발라드
62,63,2006,1099825,2,마지막 은영이에게,KCM,발라드
63,64,2006,1099832,2,내가 사랑한 12가지 버릇,KCM,발라드
64,65,2006,1114170,2,여인의 향기,씨야,발라드
65,66,2006,986817,2,2♡,god,발라드
66,67,2006,1107022,2,한걸음,모세,발라드
67,68,2006,1111240,2,세번째 사랑 (Video Ver.),채연,댄스
68,69,2006,1114298,2,진저리,견우먼데이 키즈 (Monday Kiz),R&B/Soul
69,70,2006,1115206,2,다가와서,브라운아이드걸스,R&B/Soul
70,71,2006,1100105,2,남자,오션 (5TION),"발라드, R&B/Soul"
71,72,2006,1093693,2,당신은... 나는 바보입니다 (Acoustic ver),심태윤 (Stay),"발라드, 국내드라마"
72,73,2006,677886,2,Hotline (SKT 멜론 CF `댄스배틀`편),Ciara,R&B/Soul
73,74,2006,1093695,2,두 가지 말 (Duet. 더 원),정재욱,"발라드, 국내드라마"
74,75,2006,1104861,2,Missing You,델리스파이스,"인디음악, 록/메탈"
75,76,2006,1094776,2,가슴이 소리쳐서,김형중,발라드
76,77,2006,997677,2,머리로 맘을 누르죠,김현성,발라드
77,78,2006,926191,2,내 마음의 보석상자,SG 워너비,R&B/Soul
78,79,2006,992526,2,이 죽일 놈의 사랑,이수영,국내드라마
79,80,2006,1033127,2,널 사랑해,전초아,발라드
80,81,2006,1108725,2,Straight Up,이효리,댄스
81,82,2006,916291,2,One,동방신기 (TVXQ!),발라드
82,83,2006,1069029,2,Happy Happy,송보람,"댄스, 국내드라마"
83,84,2006,1094069,2,My Love,옥주현,-
84,85,2006,1069021,2,서른번쯤,쿄,"발라드, 국내드라마"
85,86,2006,1099316,2,이별은,U,발라드
86,87,2006,1093696,2,난 널 사랑해 너만 사랑해 2,심태윤 (Stay),"랩/힙합, 국내드라마"
87,88,2006,926193,2,꿈의 대화 (R&B Soul ver.),SG 워너비,R&B/Soul
88,89,2006,1085596,2,2006 회상 (Feat. 에픽하이),김종국,발라드
89,90,2006,1069026,2,사랑은 힘든가봐,지수,"록/메탈, 국내드라마"
90,91,2006,1094157,2,비밀,이수영,발라드
91,92,2006,1095293,2,캣츠아이,아이비,댄스
92,93,2006,905587,2,혼자만 하는 사랑,거미,"발라드, R&B/Soul"
93,94,2006,1097055,2,떠나지마,조관우,발라드
94,95,2006,1097798,2,Reaction,하리수,댄스
95,96,2006,866706,2,그녀의 남자에게,김종국,발라드
96,97,2006,1032605,2,Miracle,SUPER JUNIOR (슈퍼주니어),댄스
97,98,2006,1069023,2,상어를 사랑한 인어,조관우,"발라드, 국내드라마"
98,99,2006,1108729,2,Closer,이효리,댄스
