,rank,year,month,song_id
0,1,2004,7,528529
1,2,2004,7,527016
2,3,2004,7,526407
3,4,2004,7,528185
4,5,2004,7,525682
5,6,2004,7,527575
6,7,2004,7,525066
7,8,2004,7,602285
8,9,2004,7,606317
9,10,2004,7,523088
10,11,2004,7,525938
11,12,2004,7,530043
12,13,2004,7,606079
13,14,2004,7,529683
14,15,2004,7,507875
15,16,2004,7,1033779
16,17,2004,7,1944402
17,18,2004,7,518619
18,19,2004,7,524216
19,20,2004,7,523766
20,21,2004,7,529637
21,22,2004,7,527136
22,23,2004,7,519279
23,24,2004,7,519620
24,25,2004,7,530234
25,26,2004,7,516205
26,27,2004,7,1590296
27,28,2004,7,522845
28,29,2004,7,530958
29,30,2004,7,529850
30,31,2004,7,531006
31,32,2004,7,1589039
32,33,2004,7,521704
33,34,2004,7,492857
34,35,2004,7,531429
35,36,2004,7,510419
36,37,2004,7,521282
37,38,2004,7,521717
38,39,2004,7,602443
39,40,2004,7,517087
40,41,2004,7,532116
41,42,2004,7,521068
42,43,2004,7,530163
43,44,2004,7,519558
44,45,2004,7,518092
45,46,2004,7,509599
46,47,2004,7,621632
47,48,2004,7,517390
48,49,2004,7,517389
49,50,2004,7,521067
50,51,2004,7,606780
51,52,2004,7,531748
52,53,2004,7,521718
53,54,2004,7,522764
54,55,2004,7,2025250
55,56,2004,7,2025252
56,57,2004,7,519169
57,58,2004,7,489055
58,59,2004,7,532113
59,60,2004,7,509825
60,61,2004,7,2101367
61,62,2004,7,494799
62,63,2004,7,510420
63,64,2004,7,519287
64,65,2004,7,518217
65,66,2004,7,515804
66,67,2004,7,494205
67,68,2004,7,513760
68,69,2004,7,496573
69,70,2004,7,488131
