,rank,year,month,song_id
0,1,2004,5,518619
1,2,2004,5,519280
2,3,2004,5,521704
3,4,2004,5,516204
4,5,2004,5,521068
5,6,2004,5,518092
6,7,2004,5,2025250
7,8,2004,5,515804
8,9,2004,5,606079
9,10,2004,5,519558
10,11,2004,5,489055
11,12,2004,5,517087
12,13,2004,5,507484
13,14,2004,5,521855
14,15,2004,5,509599
15,16,2004,5,1589039
16,17,2004,5,518217
17,18,2004,5,519169
18,19,2004,5,492857
19,20,2004,5,523766
20,21,2004,5,510420
21,22,2004,5,521717
22,23,2004,5,517390
23,24,2004,5,513760
24,25,2004,5,507875
25,26,2004,5,1033779
26,27,2004,5,2101367
27,28,2004,5,496573
28,29,2004,5,523088
29,30,2004,5,509825
30,31,2004,5,488131
31,32,2004,5,520346
32,33,2004,5,507874
33,34,2004,5,499072
34,35,2004,5,496378
35,36,2004,5,1944402
36,37,2004,5,497095
37,38,2004,5,1944403
38,39,2004,5,490202
39,40,2004,5,511800
40,41,2004,5,494205
41,42,2004,5,505518
42,43,2004,5,499229
43,44,2004,5,1522086
44,45,2004,5,497096
45,46,2004,5,522764
46,47,2004,5,606780
47,48,2004,5,490334
48,49,2004,5,509824
49,50,2004,5,488140
50,51,2004,5,485683
51,52,2004,5,1828095
52,53,2004,5,505373
53,54,2004,5,494792
54,55,2004,5,485716
55,56,2004,5,494791
56,57,2004,5,494208
57,58,2004,5,504324
58,59,2004,5,495147
59,60,2004,5,618457
60,61,2004,5,525066
61,62,2004,5,496004
62,63,2004,5,485444
63,64,2004,5,502876
64,65,2004,5,488134
65,66,2004,5,510794
