,rank,year,month,song_id
0,1,2011,1,3051244
1,2,2011,1,3065250
2,3,2011,1,3065249
3,4,2011,1,3096032
4,5,2011,1,3037051
5,6,2011,1,3079872
6,7,2011,1,3018898
7,8,2011,1,3089448
8,9,2011,1,3059678
9,10,2011,1,3059926
10,11,2011,1,3089992
11,12,2011,1,3065253
12,13,2011,1,3037048
13,14,2011,1,3043748
14,15,2011,1,3081554
15,16,2011,1,3088249
16,17,2011,1,3076363
17,18,2011,1,3089348
18,19,2011,1,3040227
19,20,2011,1,3037107
20,21,2011,1,3028777
21,22,2011,1,3018899
22,23,2011,1,3053253
23,24,2011,1,3106066
24,25,2011,1,3072169
25,26,2011,1,3013948
26,27,2011,1,3065251
27,28,2011,1,2987448
28,29,2011,1,3006873
29,30,2011,1,3026178
30,31,2011,1,3053259
31,32,2011,1,3025148
32,33,2011,1,3106048
33,34,2011,1,3014305
34,35,2011,1,3030884
35,36,2011,1,2979880
36,37,2011,1,2951700
37,38,2011,1,3074848
38,39,2011,1,3098048
39,40,2011,1,3074489
40,41,2011,1,2998356
41,42,2011,1,3078751
42,43,2011,1,3026177
43,44,2011,1,3087888
44,45,2011,1,3101348
45,46,2011,1,3051494
46,47,2011,1,3060753
47,48,2011,1,3053257
48,49,2011,1,3053852
49,50,2011,1,3083959
50,51,2011,1,3099149
51,52,2011,1,3092649
52,53,2011,1,3037049
53,54,2011,1,3107348
54,55,2011,1,3116963
55,56,2011,1,3094980
56,57,2011,1,3052734
57,58,2011,1,3078348
58,59,2011,1,3089449
59,60,2011,1,3041356
60,61,2011,1,3087596
61,62,2011,1,3110148
62,63,2011,1,3068875
63,64,2011,1,2979490
64,65,2011,1,3099458
65,66,2011,1,3053254
66,67,2011,1,2967751
67,68,2011,1,3108907
68,69,2011,1,3100800
69,70,2011,1,3114672
70,71,2011,1,3110565
71,72,2011,1,3111583
72,73,2011,1,3105862
73,74,2011,1,3088248
74,75,2011,1,3052305
75,76,2011,1,3078387
76,77,2011,1,3085814
77,78,2011,1,3093253
78,79,2011,1,3092749
79,80,2011,1,3065252
80,81,2011,1,2944372
81,82,2011,1,3091570
82,83,2011,1,3069471
83,84,2011,1,3118474
84,85,2011,1,3085754
85,86,2011,1,3093260
86,87,2011,1,3098215
87,88,2011,1,3070948
88,89,2011,1,3030886
89,90,2011,1,3110248
90,91,2011,1,3053258
91,92,2011,1,2979881
92,93,2011,1,3047397
93,94,2011,1,2930971
94,95,2011,1,3018900
95,96,2011,1,2989873
96,97,2011,1,3069949
97,98,2011,1,3089991
98,99,2011,1,3040228
99,100,2011,1,3118780
