,rank,year,month,song_id
0,1,2014,5,4579468
1,2,2014,5,4583482
2,3,2014,5,4635701
3,4,2014,5,4543502
4,5,2014,5,4562881
5,6,2014,5,4433490
6,7,2014,5,4603433
7,8,2014,5,4633162
8,9,2014,5,4583481
9,10,2014,5,4582959
10,11,2014,5,4579474
11,12,2014,5,4599628
12,13,2014,5,4645220
13,14,2014,5,4544242
14,15,2014,5,4586092
15,16,2014,5,4503810
16,17,2014,5,4535038
17,18,2014,5,4369827
18,19,2014,5,4633491
19,20,2014,5,4583483
20,21,2014,5,4527879
21,22,2014,5,4512170
22,23,2014,5,4478187
23,24,2014,5,4532820
24,25,2014,5,4639335
25,26,2014,5,4646573
26,27,2014,5,4639518
27,28,2014,5,4646572
28,29,2014,5,4594680
29,30,2014,5,4478188
30,31,2014,5,4641333
31,32,2014,5,4446485
32,33,2014,5,4516940
33,34,2014,5,4630259
34,35,2014,5,4643439
35,36,2014,5,4622988
36,37,2014,5,4400561
37,38,2014,5,4454382
38,39,2014,5,3753304
39,40,2014,5,4572941
40,41,2014,5,4635740
41,42,2014,5,4381724
42,43,2014,5,4478189
43,44,2014,5,4383773
44,45,2014,5,4646571
45,46,2014,5,3726617
46,47,2014,5,4471542
47,48,2014,5,4592267
48,49,2014,5,4383349
49,50,2014,5,4583486
50,51,2014,5,4583484
51,52,2014,5,4586090
52,53,2014,5,4579475
53,54,2014,5,4564373
54,55,2014,5,4412196
55,56,2014,5,3893169
56,57,2014,5,4237755
57,58,2014,5,4462368
58,59,2014,5,4478191
59,60,2014,5,4193337
60,61,2014,5,4633164
61,62,2014,5,4635456
62,63,2014,5,4646575
63,64,2014,5,4493462
64,65,2014,5,4629351
65,66,2014,5,4583488
66,67,2014,5,3808189
67,68,2014,5,4646570
68,69,2014,5,4433528
69,70,2014,5,4443748
70,71,2014,5,4641331
71,72,2014,5,4606746
72,73,2014,5,4630408
73,74,2014,5,4633163
74,75,2014,5,4585736
75,76,2014,5,4412480
76,77,2014,5,3174148
77,78,2014,5,4554286
78,79,2014,5,4504110
79,80,2014,5,4572452
80,81,2014,5,4490672
81,82,2014,5,4614200
82,83,2014,5,3436083
83,84,2014,5,4366156
84,85,2014,5,4484403
85,86,2014,5,4616854
86,87,2014,5,4641392
87,88,2014,5,4583491
88,89,2014,5,4646588
89,90,2014,5,4649655
90,91,2014,5,4583489
91,92,2014,5,4569153
92,93,2014,5,4252728
93,94,2014,5,4583487
94,95,2014,5,4478186
95,96,2014,5,4618647
96,97,2014,5,4643534
97,98,2014,5,4640746
98,99,2014,5,4312933
99,100,2014,5,4583485
