,rank,year,month,song_id
0,1,2019,11,32143487
1,2,2019,11,32156286
2,3,2019,11,32061975
3,4,2019,11,32128104
4,5,2019,11,32091557
5,6,2019,11,32003395
6,7,2019,11,32130396
7,8,2019,11,32059630
8,9,2019,11,32034629
9,10,2019,11,32085144
10,11,2019,11,32183386
11,12,2019,11,32171791
12,13,2019,11,31984204
13,14,2019,11,31853557
14,15,2019,11,32128105
15,16,2019,11,31703498
16,17,2019,11,31788850
17,18,2019,11,32038651
18,19,2019,11,31873020
19,20,2019,11,32175937
20,21,2019,11,32081871
21,22,2019,11,31029291
22,23,2019,11,32031043
23,24,2019,11,31967064
24,25,2019,11,32142272
25,26,2019,11,32091434
26,27,2019,11,31324607
27,28,2019,11,31877297
28,29,2019,11,31829536
29,30,2019,11,31870517
30,31,2019,11,32028531
31,32,2019,11,30962526
32,33,2019,11,31737197
33,34,2019,11,32021744
34,35,2019,11,32125782
35,36,2019,11,31938460
36,37,2019,11,31701428
37,38,2019,11,32140355
38,39,2019,11,32057802
39,40,2019,11,32153755
40,41,2019,11,32182535
41,42,2019,11,31854689
42,43,2019,11,32128107
43,44,2019,11,31388145
44,45,2019,11,32073454
45,46,2019,11,31688205
46,47,2019,11,31901475
47,48,2019,11,32048693
48,49,2019,11,31341518
49,50,2019,11,32006650
50,51,2019,11,32071685
51,52,2019,11,32183384
52,53,2019,11,31938046
53,54,2019,11,31815967
54,55,2019,11,8119658
55,56,2019,11,31854442
56,57,2019,11,32080223
57,58,2019,11,31524320
58,59,2019,11,32136650
59,60,2019,11,31804010
60,61,2019,11,31983112
61,62,2019,11,31684636
62,63,2019,11,31993173
63,64,2019,11,32168238
64,65,2019,11,31929663
65,66,2019,11,31666417
66,67,2019,11,30227238
67,68,2019,11,32183385
68,69,2019,11,32071687
69,70,2019,11,32153603
70,71,2019,11,31952592
71,72,2019,11,31706215
72,73,2019,11,30244931
73,74,2019,11,32180585
74,75,2019,11,32149755
75,76,2019,11,8235260
76,77,2019,11,32183387
77,78,2019,11,32130404
78,79,2019,11,31754579
79,80,2019,11,31914848
80,81,2019,11,31955739
81,82,2019,11,32091615
82,83,2019,11,31266290
83,84,2019,11,32012356
84,85,2019,11,31532642
85,86,2019,11,31879867
86,87,2019,11,31893681
87,88,2019,11,31949142
88,89,2019,11,32014102
89,90,2019,11,32141931
90,91,2019,11,32073457
91,92,2019,11,32006890
92,93,2019,11,32159599
93,94,2019,11,31856628
94,95,2019,11,32125783
95,96,2019,11,32128108
96,97,2019,11,32061976
97,98,2019,11,32170701
98,99,2019,11,31924110
99,100,2019,11,32012743
