,rank,year,month,song_id
0,1,2010,3,2587788
1,2,2010,3,2579459
2,3,2010,3,2596161
3,4,2010,3,2554001
4,5,2010,3,2544949
5,6,2010,3,2549955
6,7,2010,3,2593649
7,8,2010,3,2593618
8,9,2010,3,2596063
9,10,2010,3,2566853
10,11,2010,3,2546258
11,12,2010,3,2540268
12,13,2010,3,2566835
13,14,2010,3,2584058
14,15,2010,3,2590566
15,16,2010,3,2601592
16,17,2010,3,2549956
17,18,2010,3,2572678
18,19,2010,3,2611648
19,20,2010,3,2537464
20,21,2010,3,2565275
21,22,2010,3,2529931
22,23,2010,3,2609744
23,24,2010,3,2601848
24,25,2010,3,2534748
25,26,2010,3,2585956
26,27,2010,3,2600849
27,28,2010,3,2511561
28,29,2010,3,2558735
29,30,2010,3,2371261
30,31,2010,3,2586103
31,32,2010,3,2388949
32,33,2010,3,2590471
33,34,2010,3,2598413
34,35,2010,3,2542748
35,36,2010,3,2425149
36,37,2010,3,2371262
37,38,2010,3,2366796
38,39,2010,3,2604975
39,40,2010,3,2535055
40,41,2010,3,2552034
41,42,2010,3,2590549
42,43,2010,3,2588847
43,44,2010,3,2575585
44,45,2010,3,2581291
45,46,2010,3,2320882
46,47,2010,3,2425271
47,48,2010,3,2558729
48,49,2010,3,2537461
49,50,2010,3,2542751
50,51,2010,3,2603649
51,52,2010,3,2569008
52,53,2010,3,2335459
53,54,2010,3,2352749
54,55,2010,3,2573848
55,56,2010,3,2517998
56,57,2010,3,2605215
57,58,2010,3,2612451
58,59,2010,3,2549957
59,60,2010,3,2507672
60,61,2010,3,2572448
61,62,2010,3,2338186
62,63,2010,3,2595563
63,64,2010,3,2612175
64,65,2010,3,2349352
65,66,2010,3,2587789
66,67,2010,3,2588796
67,68,2010,3,2530461
68,69,2010,3,2609656
69,70,2010,3,2596061
70,71,2010,3,2621364
71,72,2010,3,2588963
72,73,2010,3,2612766
73,74,2010,3,2621349
74,75,2010,3,2593215
75,76,2010,3,2363261
76,77,2010,3,2511579
77,78,2010,3,2512058
78,79,2010,3,2578965
79,80,2010,3,2593650
80,81,2010,3,2537575
81,82,2010,3,2291014
82,83,2010,3,2617550
83,84,2010,3,2605917
84,85,2010,3,2579460
85,86,2010,3,2593756
86,87,2010,3,2361466
87,88,2010,3,2579850
88,89,2010,3,2517760
89,90,2010,3,2343748
90,91,2010,3,2596149
91,92,2010,3,2595959
92,93,2010,3,2549958
93,94,2010,3,2566458
94,95,2010,3,2579716
95,96,2010,3,2617540
96,97,2010,3,2530643
97,98,2010,3,2569048
98,99,2010,3,2605837
99,100,2010,3,2537463
