,rank,year,month,song_id
0,1,2004,2,507481
1,2,2004,2,496376
2,3,2004,2,2025249
3,4,2004,2,496567
4,5,2004,2,497095
5,6,2004,2,490202
6,7,2004,2,504315
7,8,2004,2,488134
8,9,2004,2,499230
9,10,2004,2,505373
10,11,2004,2,1944399
11,12,2004,2,482652
12,13,2004,2,508429
13,14,2004,2,4180315
14,15,2004,2,630107
15,16,2004,2,505518
16,17,2004,2,492264
17,18,2004,2,494792
18,19,2004,2,485683
19,20,2004,2,510421
20,21,2004,2,501386
21,22,2004,2,418253
22,23,2004,2,494207
23,24,2004,2,490058
24,25,2004,2,484862
25,26,2004,2,511798
26,27,2004,2,489056
27,28,2004,2,495147
28,29,2004,2,490170
29,30,2004,2,1702049
30,31,2004,2,496002
31,32,2004,2,488158
32,33,2004,2,510794
33,34,2004,2,485444
34,35,2004,2,508742
35,36,2004,2,476521
36,37,2004,2,488159
37,38,2004,2,499229
38,39,2004,2,502880
39,40,2004,2,509604
40,41,2004,2,497587
41,42,2004,2,487292
42,43,2004,2,490332
43,44,2004,2,507874
44,45,2004,2,494208
45,46,2004,2,511800
46,47,2004,2,485687
47,48,2004,2,509824
48,49,2004,2,52214
49,50,2004,2,618457
50,51,2004,2,498811
51,52,2004,2,1183921
52,53,2004,2,496454
53,54,2004,2,2101654
54,55,2004,2,445414
55,56,2004,2,481205
56,57,2004,2,485716
57,58,2004,2,496453
58,59,2004,2,490173
59,60,2004,2,510795
60,61,2004,2,1183925
61,62,2004,2,490053
62,63,2004,2,496004
63,64,2004,2,606526
64,65,2004,2,2101659
65,66,2004,2,618495
66,67,2004,2,473441
67,68,2004,2,483377
68,69,2004,2,1656327
69,70,2004,2,485458
