,rank,year,month,song_id
0,1,2011,9,3527235
1,2,2011,9,3536905
2,3,2011,9,3534943
3,4,2011,9,3521672
4,5,2011,9,3534941
5,6,2011,9,3532821
6,7,2011,9,3509751
7,8,2011,9,3516563
8,9,2011,9,3538478
9,10,2011,9,3488849
10,11,2011,9,3457172
11,12,2011,9,3526967
12,13,2011,9,3488750
13,14,2011,9,3538775
14,15,2011,9,3452769
15,16,2011,9,3467463
16,17,2011,9,3488667
17,18,2011,9,3534942
18,19,2011,9,3522389
19,20,2011,9,3524625
20,21,2011,9,3540493
21,22,2011,9,3468048
22,23,2011,9,3486450
23,24,2011,9,3536906
24,25,2011,9,3509748
25,26,2011,9,3534944
26,27,2011,9,3427926
27,28,2011,9,3546001
28,29,2011,9,3537457
29,30,2011,9,3545342
30,31,2011,9,3549031
31,32,2011,9,3545207
32,33,2011,9,3550136
33,34,2011,9,3534945
34,35,2011,9,3448185
35,36,2011,9,3467466
36,37,2011,9,3457091
37,38,2011,9,3551105
38,39,2011,9,3520616
39,40,2011,9,3480463
40,41,2011,9,3520711
41,42,2011,9,3534948
42,43,2011,9,3135148
43,44,2011,9,3531870
44,45,2011,9,3436083
45,46,2011,9,3440448
46,47,2011,9,3526810
47,48,2011,9,3492688
48,49,2011,9,3397448
49,50,2011,9,3485088
50,51,2011,9,2163686
51,52,2011,9,3424822
52,53,2011,9,3516048
53,54,2011,9,3460102
54,55,2011,9,3537453
55,56,2011,9,3550280
56,57,2011,9,3525296
57,58,2011,9,3536916
58,59,2011,9,3534086
59,60,2011,9,3522480
60,61,2011,9,3500554
61,62,2011,9,3136472
62,63,2011,9,3509457
63,64,2011,9,3498780
64,65,2011,9,2992122
65,66,2011,9,3403761
66,67,2011,9,3450190
67,68,2011,9,3472249
68,69,2011,9,3534950
69,70,2011,9,3446888
70,71,2011,9,3471644
71,72,2011,9,3540354
72,73,2011,9,3532735
73,74,2011,9,3397797
74,75,2011,9,3546214
75,76,2011,9,3507555
76,77,2011,9,3534949
77,78,2011,9,3550111
78,79,2011,9,3500548
79,80,2011,9,3534946
80,81,2011,9,3530303
81,82,2011,9,3467462
82,83,2011,9,3540481
83,84,2011,9,3460074
84,85,2011,9,3534947
85,86,2011,9,3513410
86,87,2011,9,3434891
87,88,2011,9,3518006
88,89,2011,9,3467467
89,90,2011,9,3467461
90,91,2011,9,3520670
91,92,2011,9,3492660
92,93,2011,9,3521822
93,94,2011,9,3545135
94,95,2011,9,1114180
95,96,2011,9,3511081
96,97,2011,9,3538912
97,98,2011,9,3526761
98,99,2011,9,3543670
99,100,2011,9,3545933
