,rank,year,month,song_id
0,1,2019,9,31984204
1,2,2019,9,31853557
2,3,2019,9,32038651
3,4,2019,9,31967064
4,5,2019,9,32028531
5,6,2019,9,32031043
6,7,2019,9,32003395
7,8,2019,9,31703498
8,9,2019,9,31938460
9,10,2019,9,31873020
10,11,2019,9,31788850
11,12,2019,9,31993173
12,13,2019,9,31870517
13,14,2019,9,31983112
14,15,2019,9,31029291
15,16,2019,9,32014102
16,17,2019,9,31324607
17,18,2019,9,32012356
18,19,2019,9,31901475
19,20,2019,9,31952592
20,21,2019,9,31829536
21,22,2019,9,31938046
22,23,2019,9,31877297
23,24,2019,9,31701428
24,25,2019,9,32034629
25,26,2019,9,31955739
26,27,2019,9,31737197
27,28,2019,9,32048693
28,29,2019,9,31854442
29,30,2019,9,31854689
30,31,2019,9,31815967
31,32,2019,9,30962526
32,33,2019,9,32021744
33,34,2019,9,32061975
34,35,2019,9,32006650
35,36,2019,9,31924110
36,37,2019,9,31914848
37,38,2019,9,31804010
38,39,2019,9,31388145
39,40,2019,9,31998495
40,41,2019,9,31879867
41,42,2019,9,31524320
42,43,2019,9,31929663
43,44,2019,9,32012743
44,45,2019,9,32006890
45,46,2019,9,31688205
46,47,2019,9,31684636
47,48,2019,9,31341518
48,49,2019,9,31856628
49,50,2019,9,31908033
50,51,2019,9,31666417
51,52,2019,9,31754579
52,53,2019,9,32059630
53,54,2019,9,31967092
54,55,2019,9,8235260
55,56,2019,9,31893681
56,57,2019,9,31706215
57,58,2019,9,31606729
58,59,2019,9,30227238
59,60,2019,9,31949142
60,61,2019,9,31532642
61,62,2019,9,31777113
62,63,2019,9,32038653
63,64,2019,9,31899300
64,65,2019,9,31993356
65,66,2019,9,32021135
66,67,2019,9,31709523
67,68,2019,9,31532656
68,69,2019,9,31151836
69,70,2019,9,8119658
70,71,2019,9,31952576
71,72,2019,9,32038652
72,73,2019,9,30244931
73,74,2019,9,31532643
74,75,2019,9,31532438
75,76,2019,9,31266290
76,77,2019,9,32012744
77,78,2019,9,31621518
78,79,2019,9,32057802
79,80,2019,9,31304766
80,81,2019,9,31890067
81,82,2019,9,31835421
82,83,2019,9,31815962
83,84,2019,9,31717822
84,85,2019,9,31920854
85,86,2019,9,32012746
86,87,2019,9,31864770
87,88,2019,9,31492319
88,89,2019,9,32006894
89,90,2019,9,31969182
90,91,2019,9,31788828
91,92,2019,9,32012747
92,93,2019,9,32038654
93,94,2019,9,31917677
94,95,2019,9,31788110
95,96,2019,9,31737198
96,97,2019,9,32012745
97,98,2019,9,32038655
98,99,2019,9,32030864
99,100,2019,9,32021136
