,rank,year,month,song_id
0,1,2019,10,32061975
1,2,2019,10,32003395
2,3,2019,10,32059630
3,4,2019,10,32038651
4,5,2019,10,31984204
5,6,2019,10,31853557
6,7,2019,10,32034629
7,8,2019,10,31703498
8,9,2019,10,32091557
9,10,2019,10,32031043
10,11,2019,10,32085144
11,12,2019,10,32081871
12,13,2019,10,31788850
13,14,2019,10,31967064
14,15,2019,10,31873020
15,16,2019,10,32057802
16,17,2019,10,32028531
17,18,2019,10,32048693
18,19,2019,10,31029291
19,20,2019,10,32091434
20,21,2019,10,31324607
21,22,2019,10,31938460
22,23,2019,10,31870517
23,24,2019,10,31877297
24,25,2019,10,32073454
25,26,2019,10,31829536
26,27,2019,10,32071685
27,28,2019,10,31701428
28,29,2019,10,30962526
29,30,2019,10,31901475
30,31,2019,10,31737197
31,32,2019,10,31854689
32,33,2019,10,31993173
33,34,2019,10,31983112
34,35,2019,10,31938046
35,36,2019,10,32071687
36,37,2019,10,32021744
37,38,2019,10,31815967
38,39,2019,10,31388145
39,40,2019,10,32006650
40,41,2019,10,32061976
41,42,2019,10,31854442
42,43,2019,10,31688205
43,44,2019,10,31952592
44,45,2019,10,32012356
45,46,2019,10,31524320
46,47,2019,10,31804010
47,48,2019,10,31341518
48,49,2019,10,32128104
49,50,2019,10,31684636
50,51,2019,10,31955739
51,52,2019,10,31929663
52,53,2019,10,32014102
53,54,2019,10,31914848
54,55,2019,10,31706215
55,56,2019,10,31666417
56,57,2019,10,31879867
57,58,2019,10,32080223
58,59,2019,10,31754579
59,60,2019,10,32006890
60,61,2019,10,30227238
61,62,2019,10,31949142
62,63,2019,10,31924110
63,64,2019,10,8119658
64,65,2019,10,8235260
65,66,2019,10,31856628
66,67,2019,10,32061977
67,68,2019,10,32128105
68,69,2019,10,31532642
69,70,2019,10,32061974
70,71,2019,10,30244931
71,72,2019,10,31893681
72,73,2019,10,31606729
73,74,2019,10,32073457
74,75,2019,10,32061980
75,76,2019,10,31777113
76,77,2019,10,31908033
77,78,2019,10,32012743
78,79,2019,10,31998495
79,80,2019,10,32091435
80,81,2019,10,31266290
81,82,2019,10,32057588
82,83,2019,10,31151836
83,84,2019,10,32038653
84,85,2019,10,32061973
85,86,2019,10,32080241
86,87,2019,10,31709523
87,88,2019,10,32091615
88,89,2019,10,32130396
89,90,2019,10,31532656
90,91,2019,10,32061979
91,92,2019,10,32038652
92,93,2019,10,32061982
93,94,2019,10,32061981
94,95,2019,10,32073455
95,96,2019,10,32071824
96,97,2019,10,31492319
97,98,2019,10,32089743
98,99,2019,10,31621518
99,100,2019,10,32108377
