,rank,year,month,song_id
0,1,2001,3,10838
1,2,2001,3,89806
2,3,2001,3,53615
3,4,2001,3,11043
4,5,2001,3,90105
5,6,2001,3,1564067
6,7,2001,3,9543
7,8,2001,3,609766
8,9,2001,3,8921
9,10,2001,3,10126
10,11,2001,3,11028
11,12,2001,3,9828
12,13,2001,3,9040
13,14,2001,3,90782
14,15,2001,3,10619
15,16,2001,3,9422
16,17,2001,3,9573
17,18,2001,3,105714
18,19,2001,3,2181828
19,20,2001,3,4123405
20,21,2001,3,61962
21,22,2001,3,1700348
22,23,2001,3,9815
23,24,2001,3,89110
24,25,2001,3,105639
25,26,2001,3,3743
26,27,2001,3,10288
27,28,2001,3,1786609
28,29,2001,3,75279
29,30,2001,3,10398
30,31,2001,3,9202
31,32,2001,3,46181
32,33,2001,3,9957
33,34,2001,3,3680
34,35,2001,3,10581
35,36,2001,3,6028
36,37,2001,3,5112
37,38,2001,3,10263
38,39,2001,3,9282
39,40,2001,3,1576735
40,41,2001,3,88773
41,42,2001,3,11238
42,43,2001,3,1185237
43,44,2001,3,106314
44,45,2001,3,27600
45,46,2001,3,58413
46,47,2001,3,84375
47,48,2001,3,11172
48,49,2001,3,2270751
49,50,2001,3,38504
50,51,2001,3,106219
51,52,2001,3,445159
52,53,2001,3,2528
53,54,2001,3,2940
54,55,2001,3,1698077
55,56,2001,3,9349
56,57,2001,3,38423
57,58,2001,3,27641
