,rank,year,month,song_id
0,1,2013,3,4044859
1,2,2013,3,4024692
2,3,2013,3,4047160
3,4,2013,3,4019298
4,5,2013,3,4038857
5,6,2013,3,4020215
6,7,2013,3,4048381
7,8,2013,3,4011596
8,9,2013,3,4053240
9,10,2013,3,3753304
10,11,2013,3,4050612
11,12,2013,3,4037314
12,13,2013,3,4027904
13,14,2013,3,4038121
14,15,2013,3,4021445
15,16,2013,3,4033059
16,17,2013,3,4056159
17,18,2013,3,4036019
18,19,2013,3,4042480
19,20,2013,3,4011608
20,21,2013,3,4033065
21,22,2013,3,4021279
22,23,2013,3,4026975
23,24,2013,3,4027796
24,25,2013,3,3946867
25,26,2013,3,3996508
26,27,2013,3,4054983
27,28,2013,3,4060136
28,29,2013,3,4001331
29,30,2013,3,4061513
30,31,2013,3,4035640
31,32,2013,3,4047415
32,33,2013,3,2544954
33,34,2013,3,4021392
34,35,2013,3,3947371
35,36,2013,3,4023744
36,37,2013,3,4038859
37,38,2013,3,3726439
38,39,2013,3,3968836
39,40,2013,3,4038811
40,41,2013,3,3864961
41,42,2013,3,4004021
42,43,2013,3,3726617
43,44,2013,3,4057485
44,45,2013,3,3971021
45,46,2013,3,4004361
46,47,2013,3,3910821
47,48,2013,3,4036082
48,49,2013,3,4048369
49,50,2013,3,3953192
50,51,2013,3,4032979
51,52,2013,3,4000640
52,53,2013,3,4009751
53,54,2013,3,3986978
54,55,2013,3,4054905
55,56,2013,3,4019328
56,57,2013,3,4064020
57,58,2013,3,4044065
58,59,2013,3,4024693
59,60,2013,3,3929469
60,61,2013,3,4025363
61,62,2013,3,3170749
62,63,2013,3,3987723
63,64,2013,3,4053414
64,65,2013,3,3986186
65,66,2013,3,4058541
66,67,2013,3,4043383
67,68,2013,3,4014268
68,69,2013,3,4044829
69,70,2013,3,3999213
70,71,2013,3,4065409
71,72,2013,3,3929471
72,73,2013,3,3753303
73,74,2013,3,4030174
74,75,2013,3,4052098
75,76,2013,3,3832101
76,77,2013,3,4050616
77,78,2013,3,3946768
78,79,2013,3,4036218
79,80,2013,3,4050611
80,81,2013,3,3753302
81,82,2013,3,4044851
82,83,2013,3,3890826
83,84,2013,3,4011597
84,85,2013,3,3948908
85,86,2013,3,3940533
86,87,2013,3,4022596
87,88,2013,3,4027922
88,89,2013,3,3994911
89,90,2013,3,3928293
90,91,2013,3,3884575
91,92,2013,3,4070103
92,93,2013,3,4049384
93,94,2013,3,4043793
94,95,2013,3,4047032
95,96,2013,3,4041407
96,97,2013,3,2590048
97,98,2013,3,4037318
98,99,2013,3,4049449
99,100,2013,3,4062730
