,rank,year,month,song_id
0,1,2018,4,30989550
1,2,2018,4,30699142
2,3,2018,4,30948698
3,4,2018,4,30937275
4,5,2018,4,30859584
5,6,2018,4,30849733
6,7,2018,4,31006730
7,8,2018,4,30997649
8,9,2018,4,30816860
9,10,2018,4,30755375
10,11,2018,4,30721801
11,12,2018,4,30957524
12,13,2018,4,30884950
13,14,2018,4,30939452
14,15,2018,4,8111603
15,16,2018,4,31019584
16,17,2018,4,30974156
17,18,2018,4,30844118
18,19,2018,4,30514366
19,20,2018,4,30970444
20,21,2018,4,31035061
21,22,2018,4,30567963
22,23,2018,4,30960341
23,24,2018,4,30864993
24,25,2018,4,30086173
25,26,2018,4,30637776
26,27,2018,4,30669593
27,28,2018,4,30974158
28,29,2018,4,30659630
29,30,2018,4,30806580
30,31,2018,4,30877002
31,32,2018,4,30930312
32,33,2018,4,30939454
33,34,2018,4,31019586
34,35,2018,4,31004548
35,36,2018,4,30781481
36,37,2018,4,30690674
37,38,2018,4,30486509
38,39,2018,4,30188113
39,40,2018,4,30550388
40,41,2018,4,31009483
41,42,2018,4,30829858
42,43,2018,4,30314784
43,44,2018,4,9642570
44,45,2018,4,30725482
45,46,2018,4,30613202
46,47,2018,4,30492279
47,48,2018,4,30637982
48,49,2018,4,30838076
49,50,2018,4,31019585
50,51,2018,4,30568338
51,52,2018,4,30962526
52,53,2018,4,30700708
53,54,2018,4,30672529
54,55,2018,4,30244931
55,56,2018,4,30512671
56,57,2018,4,30689468
57,58,2018,4,30341745
58,59,2018,4,3753304
59,60,2018,4,30809895
60,61,2018,4,30657307
61,62,2018,4,30667988
62,63,2018,4,30380953
63,64,2018,4,30099927
64,65,2018,4,30393293
65,66,2018,4,31004550
66,67,2018,4,30757693
67,68,2018,4,4383833
68,69,2018,4,30190630
69,70,2018,4,30989546
70,71,2018,4,30481578
71,72,2018,4,30729198
72,73,2018,4,30889749
73,74,2018,4,4579468
74,75,2018,4,30753213
75,76,2018,4,30736437
76,77,2018,4,30806536
77,78,2018,4,30939453
78,79,2018,4,8124417
79,80,2018,4,30709103
80,81,2018,4,30960340
81,82,2018,4,30960344
82,83,2018,4,8287788
83,84,2018,4,30997650
84,85,2018,4,30833270
85,86,2018,4,30637988
86,87,2018,4,30851703
87,88,2018,4,30657311
88,89,2018,4,30662444
89,90,2018,4,30960343
90,91,2018,4,30587846
91,92,2018,4,30990167
92,93,2018,4,30960345
93,94,2018,4,30951305
94,95,2018,4,30859636
95,96,2018,4,30688500
96,97,2018,4,31009487
97,98,2018,4,30383758
98,99,2018,4,30529996
99,100,2018,4,31046548
