,rank,year,month,song_id
0,1,2001,11,32574
1,2,2001,11,105886
2,3,2001,11,111209
3,4,2001,11,32776
4,5,2001,11,37271
5,6,2001,11,94934
6,7,2001,11,91823
7,8,2001,11,104419
8,9,2001,11,19811
9,10,2001,11,104759
10,11,2001,11,1137836
11,12,2001,11,91166
12,13,2001,11,106172
13,14,2001,11,94291
14,15,2001,11,91846
15,16,2001,11,503258
16,17,2001,11,94303
17,18,2001,11,90731
18,19,2001,11,33651
19,20,2001,11,105694
20,21,2001,11,503342
21,22,2001,11,8292
22,23,2001,11,1096487
23,24,2001,11,24677
24,25,2001,11,26378
25,26,2001,11,26375
26,27,2001,11,1116679
27,28,2001,11,104207
28,29,2001,11,25629
29,30,2001,11,21749
30,31,2001,11,8308
31,32,2001,11,8302
32,33,2001,11,4123450
33,34,2001,11,21360
34,35,2001,11,620679
35,36,2001,11,18359
36,37,2001,11,1289875
37,38,2001,11,25594
38,39,2001,11,104354
39,40,2001,11,24292
40,41,2001,11,167312
41,42,2001,11,531741
42,43,2001,11,104788
43,44,2001,11,8293
44,45,2001,11,1590287
45,46,2001,11,10837
46,47,2001,11,28132
47,48,2001,11,25844
48,49,2001,11,33113
49,50,2001,11,3013199
50,51,2001,11,19778
51,52,2001,11,25600
52,53,2001,11,104410
53,54,2001,11,1289869
54,55,2001,11,1590286
55,56,2001,11,2696149
56,57,2001,11,90902
57,58,2001,11,20969
58,59,2001,11,90609
59,60,2001,11,26447
60,61,2001,11,106517
61,62,2001,11,24971
