,rank,year,month,song_id
0,1,2005,2,698972
1,2,2005,2,665226
2,3,2005,2,708213
3,4,2005,2,631232
4,5,2005,2,667278
5,6,2005,2,686651
6,7,2005,2,686637
7,8,2005,2,623250
8,9,2005,2,623251
9,10,2005,2,667794
10,11,2005,2,684946
11,12,2005,2,642420
12,13,2005,2,622912
13,14,2005,2,531840
14,15,2005,2,634613
15,16,2005,2,632780
16,17,2005,2,708701
17,18,2005,2,665221
18,19,2005,2,537749
19,20,2005,2,622649
20,21,2005,2,602014
21,22,2005,2,623902
22,23,2005,2,686649
23,24,2005,2,686652
24,25,2005,2,623157
25,26,2005,2,537210
26,27,2005,2,623241
27,28,2005,2,632779
28,29,2005,2,670614
29,30,2005,2,711627
30,31,2005,2,622664
31,32,2005,2,600126
32,33,2005,2,698973
33,34,2005,2,698971
34,35,2005,2,533259
35,36,2005,2,665231
36,37,2005,2,623246
37,38,2005,2,623161
38,39,2005,2,703745
39,40,2005,2,686650
40,41,2005,2,711626
41,42,2005,2,720528
42,43,2005,2,665220
43,44,2005,2,698975
44,45,2005,2,523015
45,46,2005,2,720153
46,47,2005,2,691435
47,48,2005,2,632788
48,49,2005,2,727900
49,50,2005,2,696849
50,51,2005,2,622662
51,52,2005,2,602302
52,53,2005,2,698979
53,54,2005,2,708211
54,55,2005,2,622776
55,56,2005,2,601846
56,57,2005,2,670684
57,58,2005,2,708215
58,59,2005,2,698976
59,60,2005,2,686653
60,61,2005,2,698974
61,62,2005,2,642427
62,63,2005,2,721553
63,64,2005,2,698978
64,65,2005,2,708212
65,66,2005,2,708700
66,67,2005,2,623750
67,68,2005,2,711628
68,69,2005,2,698977
69,70,2005,2,537750
70,71,2005,2,533228
71,72,2005,2,677883
72,73,2005,2,711630
73,74,2005,2,623243
74,75,2005,2,698980
75,76,2005,2,686655
76,77,2005,2,672045
77,78,2005,2,670619
78,79,2005,2,665222
79,80,2005,2,711629
80,81,2005,2,698982
81,82,2005,2,708703
82,83,2005,2,602126
83,84,2005,2,632219
84,85,2005,2,730864
85,86,2005,2,698984
86,87,2005,2,703484
87,88,2005,2,622778
88,89,2005,2,698981
89,90,2005,2,622515
90,91,2005,2,698983
91,92,2005,2,529686
92,93,2005,2,601488
93,94,2005,2,657254
94,95,2005,2,708214
