,rank,year,month,song_id
0,1,2014,1,4381724
1,2,2014,1,4369827
2,3,2014,1,4383773
3,4,2014,1,4375626
4,5,2014,1,4383349
5,6,2014,1,4381721
6,7,2014,1,4366156
7,8,2014,1,4367874
8,9,2014,1,4382254
9,10,2014,1,4342054
10,11,2014,1,4388702
11,12,2014,1,3174148
12,13,2014,1,4340421
13,14,2014,1,4397969
14,15,2014,1,4354180
15,16,2014,1,4381725
16,17,2014,1,4333566
17,18,2014,1,4300699
18,19,2014,1,4372791
19,20,2014,1,4328659
20,21,2014,1,4362019
21,22,2014,1,4312933
22,23,2014,1,4381937
23,24,2014,1,4296990
24,25,2014,1,2903041
25,26,2014,1,4347674
26,27,2014,1,4308010
27,28,2014,1,4393161
28,29,2014,1,4309790
29,30,2014,1,4328770
30,31,2014,1,4381720
31,32,2014,1,4333791
32,33,2014,1,4294284
33,34,2014,1,4381723
34,35,2014,1,4193337
35,36,2014,1,4340248
36,37,2014,1,4359786
37,38,2014,1,4397968
38,39,2014,1,4369884
39,40,2014,1,4237755
40,41,2014,1,4380131
41,42,2014,1,4381727
42,43,2014,1,4333556
43,44,2014,1,3893169
44,45,2014,1,4330549
45,46,2014,1,4268435
46,47,2014,1,4320843
47,48,2014,1,4412196
48,49,2014,1,4232200
49,50,2014,1,4314704
50,51,2014,1,4364332
51,52,2014,1,4349964
52,53,2014,1,4249547
53,54,2014,1,3953196
54,55,2014,1,4382253
55,56,2014,1,4282710
56,57,2014,1,4386738
57,58,2014,1,4300927
58,59,2014,1,4371456
59,60,2014,1,3436083
60,61,2014,1,4393317
61,62,2014,1,4398445
62,63,2014,1,3726617
63,64,2014,1,4369898
64,65,2014,1,4378216
65,66,2014,1,4336120
66,67,2014,1,4312955
67,68,2014,1,4342899
68,69,2014,1,4402769
69,70,2014,1,4252728
70,71,2014,1,4388691
71,72,2014,1,4378156
72,73,2014,1,4393304
73,74,2014,1,4230002
74,75,2014,1,4391380
75,76,2014,1,4390318
76,77,2014,1,4381722
77,78,2014,1,4338307
78,79,2014,1,4282578
79,80,2014,1,482653
80,81,2014,1,4307957
81,82,2014,1,4352364
82,83,2014,1,4317286
83,84,2014,1,4355880
84,85,2014,1,4311261
85,86,2014,1,4341880
86,87,2014,1,4397970
87,88,2014,1,4400561
88,89,2014,1,4302973
89,90,2014,1,4381726
90,91,2014,1,4289386
91,92,2014,1,4361940
92,93,2014,1,4391612
93,94,2014,1,3973781
94,95,2014,1,4271854
95,96,2014,1,4395216
96,97,2014,1,4236972
97,98,2014,1,4393320
98,99,2014,1,4359820
99,100,2014,1,4404345
