,rank,year,month,song_id
0,1,2000,9,87695
1,2,2000,9,27638
2,3,2000,9,27587
3,4,2000,9,88409
4,5,2000,9,3680
5,6,2000,9,3690
6,7,2000,9,9270
7,8,2000,9,2270749
8,9,2000,9,33146
9,10,2000,9,505165
10,11,2000,9,1002851
11,12,2000,9,106212
12,13,2000,9,27833
13,14,2000,9,85108
14,15,2000,9,37100
15,16,2000,9,2962491
16,17,2000,9,27845
17,18,2000,9,38423
18,19,2000,9,3827
19,20,2000,9,67169
20,21,2000,9,87775
21,22,2000,9,610559
22,23,2000,9,1576735
23,24,2000,9,4078
24,25,2000,9,88794
25,26,2000,9,445159
26,27,2000,9,87898
27,28,2000,9,88559
28,29,2000,9,48175
29,30,2000,9,87311
30,31,2000,9,1175767
31,32,2000,9,87584
32,33,2000,9,86773
33,34,2000,9,87732
34,35,2000,9,88423
35,36,2000,9,27236
36,37,2000,9,86984
37,38,2000,9,37761
38,39,2000,9,87022
39,40,2000,9,87394
40,41,2000,9,91014
41,42,2000,9,37149
42,43,2000,9,27240
43,44,2000,9,85177
44,45,2000,9,26787
45,46,2000,9,1119956
46,47,2000,9,3454851
47,48,2000,9,89820
48,49,2000,9,83220
49,50,2000,9,91324
50,51,2000,9,38557
51,52,2000,9,86981
52,53,2000,9,610605
53,54,2000,9,33245
54,55,2000,9,88452
55,56,2000,9,904488
56,57,2000,9,87195
57,58,2000,9,3675
58,59,2000,9,82595
