,rank,year,month,song_id
0,1,2013,5,4099280
1,2,2013,5,4091105
2,3,2013,5,4085875
3,4,2013,5,4097003
4,5,2013,5,4100925
5,6,2013,5,4095862
6,7,2013,5,4101639
7,8,2013,5,4089360
8,9,2013,5,4100521
9,10,2013,5,4082435
10,11,2013,5,4076051
11,12,2013,5,4108714
12,13,2013,5,4072715
13,14,2013,5,4103251
14,15,2013,5,4100916
15,16,2013,5,4095729
16,17,2013,5,4074419
17,18,2013,5,4047160
18,19,2013,5,4099386
19,20,2013,5,4070103
20,21,2013,5,4076109
21,22,2013,5,3753304
22,23,2013,5,4053240
23,24,2013,5,4098101
24,25,2013,5,4105677
25,26,2013,5,4105693
26,27,2013,5,4079025
27,28,2013,5,4108627
28,29,2013,5,4084675
29,30,2013,5,4094355
30,31,2013,5,4115610
31,32,2013,5,4054983
32,33,2013,5,4081054
33,34,2013,5,4100688
34,35,2013,5,4099465
35,36,2013,5,4082812
36,37,2013,5,4082947
37,38,2013,5,4019298
38,39,2013,5,4105654
39,40,2013,5,3726617
40,41,2013,5,4020215
41,42,2013,5,4044859
42,43,2013,5,4074795
43,44,2013,5,4111207
44,45,2013,5,4024692
45,46,2013,5,4056159
46,47,2013,5,4038857
47,48,2013,5,4105688
48,49,2013,5,4118143
49,50,2013,5,4011596
50,51,2013,5,4076648
51,52,2013,5,4091085
52,53,2013,5,4102546
53,54,2013,5,4060136
54,55,2013,5,4076105
55,56,2013,5,3864961
56,57,2013,5,4104368
57,58,2013,5,4115516
58,59,2013,5,4116789
59,60,2013,5,4098052
60,61,2013,5,3947371
61,62,2013,5,4064020
62,63,2013,5,4109798
63,64,2013,5,4088114
64,65,2013,5,4038121
65,66,2013,5,3946867
66,67,2013,5,4061513
67,68,2013,5,4103138
68,69,2013,5,4110432
69,70,2013,5,4042480
70,71,2013,5,4021445
71,72,2013,5,4048381
72,73,2013,5,4100522
73,74,2013,5,4066001
74,75,2013,5,3948908
75,76,2013,5,4121653
76,77,2013,5,4103215
77,78,2013,5,3726439
78,79,2013,5,4027904
79,80,2013,5,4095738
80,81,2013,5,4081009
81,82,2013,5,4033059
82,83,2013,5,4105676
83,84,2013,5,3170749
84,85,2013,5,4117702
85,86,2013,5,4037314
86,87,2013,5,4033065
87,88,2013,5,4114207
88,89,2013,5,4103882
89,90,2013,5,4100524
90,91,2013,5,4050612
91,92,2013,5,4097000
92,93,2013,5,4093313
93,94,2013,5,4108167
94,95,2013,5,4095728
95,96,2013,5,4081052
96,97,2013,5,4112339
97,98,2013,5,4102619
98,99,2013,5,4036019
99,100,2013,5,4098113
