,rank,year,month,song_id
0,1,2010,9,2906349
1,2,2010,9,2908515
2,3,2010,9,2903041
3,4,2010,9,2776748
4,5,2010,9,2910952
5,6,2010,9,2930967
6,7,2010,9,2797558
7,8,2010,9,2930968
8,9,2010,9,2803451
9,10,2010,9,2924048
10,11,2010,9,2783154
11,12,2010,9,2930969
12,13,2010,9,2741416
13,14,2010,9,2793051
14,15,2010,9,2788757
15,16,2010,9,2783260
16,17,2010,9,2901845
17,18,2010,9,2792665
18,19,2010,9,2930971
19,20,2010,9,2900010
20,21,2010,9,2733249
21,22,2010,9,2772064
22,23,2010,9,2783256
23,24,2010,9,2933662
24,25,2010,9,2768149
25,26,2010,9,2759748
26,27,2010,9,2900275
27,28,2010,9,2801651
28,29,2010,9,2705410
29,30,2010,9,2759248
30,31,2010,9,2940474
31,32,2010,9,2896555
32,33,2010,9,2925029
33,34,2010,9,2772063
34,35,2010,9,2930972
35,36,2010,9,2688951
36,37,2010,9,2930970
37,38,2010,9,2928874
38,39,2010,9,2801292
39,40,2010,9,2763048
40,41,2010,9,2898721
41,42,2010,9,2705414
42,43,2010,9,2919565
43,44,2010,9,2919003
44,45,2010,9,2748528
45,46,2010,9,2923570
46,47,2010,9,2914957
47,48,2010,9,2943430
48,49,2010,9,2917440
49,50,2010,9,2741397
50,51,2010,9,2907204
51,52,2010,9,2782665
52,53,2010,9,2801290
53,54,2010,9,2937988
54,55,2010,9,2788462
55,56,2010,9,2741566
56,57,2010,9,2719683
57,58,2010,9,2944387
58,59,2010,9,2782368
59,60,2010,9,2943720
60,61,2010,9,2802840
61,62,2010,9,2746858
62,63,2010,9,2759655
63,64,2010,9,2773066
64,65,2010,9,2944162
65,66,2010,9,2897374
66,67,2010,9,2929086
67,68,2010,9,2916590
68,69,2010,9,2944748
69,70,2010,9,2931072
70,71,2010,9,2896740
71,72,2010,9,2783156
72,73,2010,9,2936289
73,74,2010,9,2804028
74,75,2010,9,2921860
75,76,2010,9,2728462
76,77,2010,9,2901993
77,78,2010,9,2757170
78,79,2010,9,2939099
79,80,2010,9,2795074
80,81,2010,9,2756660
81,82,2010,9,2944381
82,83,2010,9,2910953
83,84,2010,9,2705407
84,85,2010,9,2733251
85,86,2010,9,2783155
86,87,2010,9,2183857
87,88,2010,9,2908275
88,89,2010,9,2937631
89,90,2010,9,2925863
90,91,2010,9,2738241
91,92,2010,9,2930973
92,93,2010,9,2942674
93,94,2010,9,1757006
94,95,2010,9,2918432
95,96,2010,9,2745357
96,97,2010,9,2919019
97,98,2010,9,2682148
98,99,2010,9,2897689
99,100,2010,9,2675871
