,rank,year,month,song_id
0,1,2007,10,1724693
1,2,2007,10,1698598
2,3,2007,10,1727552
3,4,2007,10,1727368
4,5,2007,10,1742135
5,6,2007,10,1716430
6,7,2007,10,1739689
7,8,2007,10,1736294
8,9,2007,10,1698347
9,10,2007,10,1649190
10,11,2007,10,1730280
11,12,2007,10,1715765
12,13,2007,10,1739510
13,14,2007,10,1742529
14,15,2007,10,1741110
15,16,2007,10,1717446
16,17,2007,10,1666161
17,18,2007,10,1683050
18,19,2007,10,1649188
19,20,2007,10,1733861
20,21,2007,10,1657769
21,22,2007,10,1742347
22,23,2007,10,1646085
23,24,2007,10,1648996
24,25,2007,10,1727626
25,26,2007,10,1668465
26,27,2007,10,1669012
27,28,2007,10,1735830
28,29,2007,10,1698297
29,30,2007,10,1737717
30,31,2007,10,1686586
31,32,2007,10,1707960
32,33,2007,10,1746411
33,34,2007,10,1694435
34,35,2007,10,1668957
35,36,2007,10,1734162
36,37,2007,10,1667441
37,38,2007,10,1644930
38,39,2007,10,1645081
39,40,2007,10,1657561
40,41,2007,10,1738362
41,42,2007,10,1645082
42,43,2007,10,1743048
43,44,2007,10,1656182
44,45,2007,10,1634717
45,46,2007,10,1647292
46,47,2007,10,1734470
47,48,2007,10,1748331
48,49,2007,10,1656571
49,50,2007,10,1657448
50,51,2007,10,1637914
51,52,2007,10,1660856
52,53,2007,10,1659832
53,54,2007,10,1675900
54,55,2007,10,1701604
55,56,2007,10,1656034
56,57,2007,10,1653451
57,58,2007,10,1737913
58,59,2007,10,1740853
59,60,2007,10,1749118
60,61,2007,10,1738781
61,62,2007,10,1649191
62,63,2007,10,1675904
63,64,2007,10,1666162
64,65,2007,10,1750433
65,66,2007,10,1650193
66,67,2007,10,1741282
67,68,2007,10,1727554
68,69,2007,10,1727369
69,70,2007,10,1666163
70,71,2007,10,1717113
71,72,2007,10,1648649
72,73,2007,10,1650501
73,74,2007,10,1694882
74,75,2007,10,1615772
75,76,2007,10,1741232
76,77,2007,10,1743034
77,78,2007,10,1742134
78,79,2007,10,1698600
79,80,2007,10,1741111
80,81,2007,10,1622092
81,82,2007,10,1737973
82,83,2007,10,1659831
83,84,2007,10,1742137
84,85,2007,10,1622952
85,86,2007,10,1738106
86,87,2007,10,1698599
87,88,2007,10,1745186
88,89,2007,10,1742143
89,90,2007,10,1659318
90,91,2007,10,1569650
91,92,2007,10,1673133
92,93,2007,10,1745750
93,94,2007,10,1740354
94,95,2007,10,1739532
95,96,2007,10,1727870
96,97,2007,10,1736851
97,98,2007,10,1631371
98,99,2007,10,1698175
99,100,2007,10,708754
