,rank,year,month,song_id
0,1,2002,10,430228
1,2,2002,10,317027
2,3,2002,10,430051
3,4,2002,10,317254
4,5,2002,10,316480
5,6,2002,10,111414
6,7,2002,10,316784
7,8,2002,10,314448
8,9,2002,10,316434
9,10,2002,10,431618
10,11,2002,10,430125
11,12,2002,10,314861
12,13,2002,10,316233
13,14,2002,10,314588
14,15,2002,10,430487
15,16,2002,10,317991
16,17,2002,10,313559
17,18,2002,10,314875
18,19,2002,10,619078
19,20,2002,10,1124439
20,21,2002,10,430004
21,22,2002,10,426290
22,23,2002,10,432309
23,24,2002,10,17282
24,25,2002,10,1104565
25,26,2002,10,432270
26,27,2002,10,316354
27,28,2002,10,1594084
28,29,2002,10,432941
29,30,2002,10,313555
30,31,2002,10,433742
31,32,2002,10,314558
32,33,2002,10,317797
33,34,2002,10,432414
34,35,2002,10,432940
35,36,2002,10,314220
36,37,2002,10,316077
37,38,2002,10,317112
38,39,2002,10,430722
39,40,2002,10,430978
40,41,2002,10,992576
41,42,2002,10,1590213
42,43,2002,10,500797
43,44,2002,10,316070
44,45,2002,10,317744
45,46,2002,10,431370
46,47,2002,10,489250
47,48,2002,10,500796
48,49,2002,10,425453
49,50,2002,10,502948
50,51,2002,10,432311
51,52,2002,10,1005059
52,53,2002,10,432948
53,54,2002,10,489249
54,55,2002,10,489210
55,56,2002,10,517706
56,57,2002,10,425688
57,58,2002,10,191094
58,59,2002,10,313014
59,60,2002,10,314397
60,61,2002,10,433331
61,62,2002,10,159405
