,rank,year,month,song_id
0,1,2012,12,3968836
1,2,2012,12,3971021
2,3,2012,12,3946867
3,4,2012,12,3970899
4,5,2012,12,3953192
5,6,2012,12,3946768
6,7,2012,12,3973781
7,8,2012,12,3929469
8,9,2012,12,3947371
9,10,2012,12,3966128
10,11,2012,12,3964483
11,12,2012,12,3975504
12,13,2012,12,3968900
13,14,2012,12,3928293
14,15,2012,12,3922071
15,16,2012,12,3987723
16,17,2012,12,3936237
17,18,2012,12,3940533
18,19,2012,12,3972199
19,20,2012,12,3976699
20,21,2012,12,3976916
21,22,2012,12,3910821
22,23,2012,12,3983239
23,24,2012,12,3928294
24,25,2012,12,3976806
25,26,2012,12,3911750
26,27,2012,12,3935594
27,28,2012,12,3963395
28,29,2012,12,3928194
29,30,2012,12,3890826
30,31,2012,12,3978258
31,32,2012,12,3968837
32,33,2012,12,3957743
33,34,2012,12,3971070
34,35,2012,12,3940755
35,36,2012,12,3922586
36,37,2012,12,3928713
37,38,2012,12,3986978
38,39,2012,12,3170749
39,40,2012,12,3972110
40,41,2012,12,3884575
41,42,2012,12,3968838
42,43,2012,12,3948917
43,44,2012,12,3953475
44,45,2012,12,3986186
45,46,2012,12,3903316
46,47,2012,12,3906377
47,48,2012,12,3914860
48,49,2012,12,3994911
49,50,2012,12,3906383
50,51,2012,12,3982256
51,52,2012,12,3958817
52,53,2012,12,3966937
53,54,2012,12,3980980
54,55,2012,12,14776
55,56,2012,12,3955584
56,57,2012,12,3939070
57,58,2012,12,3726439
58,59,2012,12,3940613
59,60,2012,12,3929471
60,61,2012,12,1589050
61,62,2012,12,3964142
62,63,2012,12,3957639
63,64,2012,12,3853978
64,65,2012,12,3893934
65,66,2012,12,3928290
66,67,2012,12,3922575
67,68,2012,12,3988048
68,69,2012,12,3964485
69,70,2012,12,3964472
70,71,2012,12,3989869
71,72,2012,12,3987981
72,73,2012,12,3981059
73,74,2012,12,3955148
74,75,2012,12,3971177
75,76,2012,12,3947816
76,77,2012,12,3940684
77,78,2012,12,3967252
78,79,2012,12,3962253
79,80,2012,12,3894730
80,81,2012,12,3977763
81,82,2012,12,3964349
82,83,2012,12,3987104
83,84,2012,12,3994075
84,85,2012,12,3935148
85,86,2012,12,3975560
86,87,2012,12,3980118
87,88,2012,12,3949994
88,89,2012,12,3935149
89,90,2012,12,3970044
90,91,2012,12,3968839
91,92,2012,12,3957742
92,93,2012,12,3958499
93,94,2012,12,3931559
94,95,2012,12,3995922
95,96,2012,12,3897152
96,97,2012,12,3971183
97,98,2012,12,3991037
98,99,2012,12,3853980
99,100,2012,12,3983343
