,rank,year,month,song_id
0,1,2002,1,103858
1,2,2002,1,111209
2,3,2002,1,105006
3,4,2002,1,621079
4,5,2002,1,104372
5,6,2002,1,104584
6,7,2002,1,90693
7,8,2002,1,104788
8,9,2002,1,105886
9,10,2002,1,621108
10,11,2002,1,26375
11,12,2002,1,104099
12,13,2002,1,105850
13,14,2002,1,1679278
14,15,2002,1,104927
15,16,2002,1,106162
16,17,2002,1,667071
17,18,2002,1,105694
18,19,2002,1,106192
19,20,2002,1,1456783
20,21,2002,1,103839
21,22,2002,1,32779
22,23,2002,1,32577
23,24,2002,1,423507
24,25,2002,1,91823
25,26,2002,1,91380
26,27,2002,1,104410
27,28,2002,1,104770
28,29,2002,1,91846
29,30,2002,1,517704
30,31,2002,1,489219
31,32,2002,1,94296
32,33,2002,1,104207
33,34,2002,1,992575
34,35,2002,1,449003
35,36,2002,1,94303
36,37,2002,1,1289875
37,38,2002,1,104419
38,39,2002,1,8292
39,40,2002,1,37271
40,41,2002,1,1786655
41,42,2002,1,503258
42,43,2002,1,503342
43,44,2002,1,106172
44,45,2002,1,609486
45,46,2002,1,167312
46,47,2002,1,21360
47,48,2002,1,104798
48,49,2002,1,1096485
49,50,2002,1,19811
50,51,2002,1,1016670
51,52,2002,1,104409
52,53,2002,1,19807
53,54,2002,1,32575
54,55,2002,1,94291
55,56,2002,1,104354
56,57,2002,1,1016606
57,58,2002,1,449004
58,59,2002,1,8308
59,60,2002,1,25629
60,61,2002,1,528588
61,62,2002,1,18357
62,63,2002,1,94934
63,64,2002,1,18359
