,rank,year,month,song_id
0,1,2017,9,30486509
1,2,2017,9,30613202
2,3,2017,9,30587846
3,4,2017,9,30492279
4,5,2017,9,30636089
5,6,2017,9,30467550
6,7,2017,9,30601121
7,8,2017,9,30568338
8,9,2017,9,30314784
9,10,2017,9,30512671
10,11,2017,9,30566061
11,12,2017,9,30550388
12,13,2017,9,30481578
13,14,2017,9,30566064
14,15,2017,9,30492276
15,16,2017,9,30468654
16,17,2017,9,30188113
17,18,2017,9,30519033
18,19,2017,9,30550293
19,20,2017,9,30529996
20,21,2017,9,30414090
21,22,2017,9,30378156
22,23,2017,9,30605241
23,24,2017,9,30601123
24,25,2017,9,30558525
25,26,2017,9,30637982
26,27,2017,9,30461396
27,28,2017,9,30390068
28,29,2017,9,30568337
29,30,2017,9,30457690
30,31,2017,9,30488202
31,32,2017,9,30646585
32,33,2017,9,30190630
33,34,2017,9,30616684
34,35,2017,9,30244931
35,36,2017,9,30588628
36,37,2017,9,30536155
37,38,2017,9,30565334
38,39,2017,9,4786735
39,40,2017,9,30341745
40,41,2017,9,30519035
41,42,2017,9,30403590
42,43,2017,9,30349593
43,44,2017,9,30399360
44,45,2017,9,30576771
45,46,2017,9,8109412
46,47,2017,9,30588627
47,48,2017,9,8287788
48,49,2017,9,30492606
49,50,2017,9,8033528
50,51,2017,9,30413326
51,52,2017,9,30163110
52,53,2017,9,9620473
53,54,2017,9,30611680
54,55,2017,9,30568339
55,56,2017,9,30069773
56,57,2017,9,30367365
57,58,2017,9,7931286
58,59,2017,9,8143111
59,60,2017,9,9620469
60,61,2017,9,30543235
61,62,2017,9,4383833
62,63,2017,9,30588629
63,64,2017,9,9614761
64,65,2017,9,4032981
65,66,2017,9,30495638
66,67,2017,9,8203900
67,68,2017,9,30565630
68,69,2017,9,30271730
69,70,2017,9,30581595
70,71,2017,9,30612159
71,72,2017,9,30529995
72,73,2017,9,8276709
73,74,2017,9,30049271
74,75,2017,9,30657307
75,76,2017,9,30453635
76,77,2017,9,30646584
77,78,2017,9,30208070
78,79,2017,9,30637983
79,80,2017,9,30403589
80,81,2017,9,30529997
81,82,2017,9,30602534
82,83,2017,9,30029173
83,84,2017,9,30530002
84,85,2017,9,30529998
85,86,2017,9,30609787
86,87,2017,9,30514366
87,88,2017,9,30261007
88,89,2017,9,30601119
89,90,2017,9,30616685
90,91,2017,9,30607341
91,92,2017,9,30601122
92,93,2017,9,30530000
93,94,2017,9,30637984
94,95,2017,9,30637988
95,96,2017,9,30290011
96,97,2017,9,30646588
97,98,2017,9,30529999
98,99,2017,9,30568340
99,100,2017,9,30383949
