,rank,year,month,song_id
0,1,2003,9,481199
1,2,2003,9,482653
2,3,2003,9,482793
3,4,2003,9,473438
4,5,2003,9,480998
5,6,2003,9,420534
6,7,2003,9,481447
7,8,2003,9,1199560
8,9,2003,9,608219
9,10,2003,9,455209
10,11,2003,9,1110715
11,12,2003,9,465286
12,13,2003,9,445413
13,14,2003,9,473152
14,15,2003,9,471072
15,16,2003,9,1183921
16,17,2003,9,609381
17,18,2003,9,454476
18,19,2003,9,467770
19,20,2003,9,480392
20,21,2003,9,482907
21,22,2003,9,473186
22,23,2003,9,2247749
23,24,2003,9,454500
24,25,2003,9,455268
25,26,2003,9,447865
26,27,2003,9,465183
27,28,2003,9,481845
28,29,2003,9,2101649
29,30,2003,9,466094
30,31,2003,9,471121
31,32,2003,9,417892
32,33,2003,9,480416
33,34,2003,9,486716
34,35,2003,9,480415
35,36,2003,9,484861
36,37,2003,9,454839
37,38,2003,9,460401
38,39,2003,9,447645
39,40,2003,9,418254
40,41,2003,9,465218
41,42,2003,9,473302
42,43,2003,9,456856
43,44,2003,9,420424
44,45,2003,9,480667
45,46,2003,9,480366
46,47,2003,9,465221
47,48,2003,9,1590177
48,49,2003,9,485716
49,50,2003,9,483377
50,51,2003,9,440982
51,52,2003,9,460363
52,53,2003,9,609674
53,54,2003,9,439346
54,55,2003,9,477063
55,56,2003,9,484910
56,57,2003,9,418596
57,58,2003,9,463530
58,59,2003,9,468693
59,60,2003,9,452852
