,rank,year,month,song_id
0,1,2013,4,4085875
1,2,2013,4,4072715
2,3,2013,4,4076051
3,4,2013,4,4074419
4,5,2013,4,3753304
5,6,2013,4,4070103
6,7,2013,4,4047160
7,8,2013,4,4082435
8,9,2013,4,4053240
9,10,2013,4,4076109
10,11,2013,4,4079025
11,12,2013,4,4056159
12,13,2013,4,4089360
13,14,2013,4,4044859
14,15,2013,4,4076648
15,16,2013,4,4054983
16,17,2013,4,4060136
17,18,2013,4,4038857
18,19,2013,4,4081054
19,20,2013,4,4084675
20,21,2013,4,4076105
21,22,2013,4,4019298
22,23,2013,4,4061513
23,24,2013,4,4048381
24,25,2013,4,4024692
25,26,2013,4,4074795
26,27,2013,4,4064020
27,28,2013,4,4020215
28,29,2013,4,4082947
29,30,2013,4,4011596
30,31,2013,4,4091105
31,32,2013,4,4050612
32,33,2013,4,4073717
33,34,2013,4,4038121
34,35,2013,4,4042480
35,36,2013,4,4033059
36,37,2013,4,4065409
37,38,2013,4,4027904
38,39,2013,4,4066001
39,40,2013,4,4071267
40,41,2013,4,4037314
41,42,2013,4,4073600
42,43,2013,4,4021445
43,44,2013,4,3864961
44,45,2013,4,3946867
45,46,2013,4,3726617
46,47,2013,4,4075988
47,48,2013,4,4057485
48,49,2013,4,4033065
49,50,2013,4,4091085
50,51,2013,4,4082812
51,52,2013,4,4071284
52,53,2013,4,4036019
53,54,2013,4,4095729
54,55,2013,4,3947371
55,56,2013,4,4097003
56,57,2013,4,4088114
57,58,2013,4,3753303
58,59,2013,4,3726439
59,60,2013,4,4023744
60,61,2013,4,3753302
61,62,2013,4,4072762
62,63,2013,4,4066840
63,64,2013,4,3832101
64,65,2013,4,4050616
65,66,2013,4,4067093
66,67,2013,4,4081009
67,68,2013,4,4094355
68,69,2013,4,4082282
69,70,2013,4,3910821
70,71,2013,4,4021279
71,72,2013,4,3948908
72,73,2013,4,4076053
73,74,2013,4,4047415
74,75,2013,4,4026975
75,76,2013,4,4079217
76,77,2013,4,3170749
77,78,2013,4,4079237
78,79,2013,4,4011608
79,80,2013,4,4038859
80,81,2013,4,3996508
81,82,2013,4,4027796
82,83,2013,4,4001331
83,84,2013,4,3968836
84,85,2013,4,4070278
85,86,2013,4,4081052
86,87,2013,4,3942707
87,88,2013,4,4058541
88,89,2013,4,2544954
89,90,2013,4,3987723
90,91,2013,4,4085652
91,92,2013,4,4080846
92,93,2013,4,3953192
93,94,2013,4,4035640
94,95,2013,4,4070314
95,96,2013,4,4071860
96,97,2013,4,4093313
97,98,2013,4,4054905
98,99,2013,4,4078905
99,100,2013,4,4079731
