,rank,year,month,song_id
0,1,2008,12,1958819
1,2,2008,12,1951550
2,3,2008,12,1945868
3,4,2008,12,1941619
4,5,2008,12,1929329
5,6,2008,12,1939100
6,7,2008,12,1977448
7,8,2008,12,1935599
8,9,2008,12,1958834
9,10,2008,12,1928044
10,11,2008,12,1927248
11,12,2008,12,1967001
12,13,2008,12,1943049
13,14,2008,12,1928051
14,15,2008,12,1983482
15,16,2008,12,1953349
16,17,2008,12,1936789
17,18,2008,12,1959553
18,19,2008,12,1972459
19,20,2008,12,1928055
20,21,2008,12,1913501
21,22,2008,12,1928828
22,23,2008,12,1932604
23,24,2008,12,1984049
24,25,2008,12,1961948
25,26,2008,12,1940012
26,27,2008,12,1972517
27,28,2008,12,1960948
28,29,2008,12,1951553
29,30,2008,12,1914864
30,31,2008,12,1926582
31,32,2008,12,1913502
32,33,2008,12,1943071
33,34,2008,12,1941712
34,35,2008,12,1972519
35,36,2008,12,1964754
36,37,2008,12,1961451
37,38,2008,12,1932515
38,39,2008,12,1956876
39,40,2008,12,1931407
40,41,2008,12,1933313
41,42,2008,12,1941314
42,43,2008,12,1979049
43,44,2008,12,1916349
44,45,2008,12,1901874
45,46,2008,12,1921365
46,47,2008,12,1923548
47,48,2008,12,1902384
48,49,2008,12,1956654
49,50,2008,12,1984776
50,51,2008,12,1992548
51,52,2008,12,1903057
52,53,2008,12,1963424
53,54,2008,12,1936134
54,55,2008,12,1949849
55,56,2008,12,1936243
56,57,2008,12,984646
57,58,2008,12,1913503
58,59,2008,12,1993750
59,60,2008,12,1973358
60,61,2008,12,1939569
61,62,2008,12,1918284
62,63,2008,12,1964790
63,64,2008,12,1984448
64,65,2008,12,1958148
65,66,2008,12,1977749
66,67,2008,12,1975477
67,68,2008,12,1953949
68,69,2008,12,1972849
69,70,2008,12,1929843
70,71,2008,12,1951549
71,72,2008,12,1959669
72,73,2008,12,1977777
73,74,2008,12,1934812
74,75,2008,12,1996934
75,76,2008,12,1903050
76,77,2008,12,1943048
77,78,2008,12,1978789
78,79,2008,12,1945479
79,80,2008,12,1989173
80,81,2008,12,1992662
81,82,2008,12,1976261
82,83,2008,12,1897011
83,84,2008,12,1988008
84,85,2008,12,1941616
85,86,2008,12,1984563
86,87,2008,12,1964849
87,88,2008,12,1951554
88,89,2008,12,1961461
89,90,2008,12,1951551
90,91,2008,12,1959670
91,92,2008,12,1890408
92,93,2008,12,1990658
93,94,2008,12,1995748
94,95,2008,12,1931406
95,96,2008,12,1968848
96,97,2008,12,1874397
97,98,2008,12,1990704
98,99,2008,12,1961449
99,100,2008,12,1959554
