,rank,year,month,song_id
0,1,2019,8,31967064
1,2,2019,8,31938460
2,3,2019,8,31853557
3,4,2019,8,31870517
4,5,2019,8,31788850
5,6,2019,8,31984204
6,7,2019,8,31873020
7,8,2019,8,31952592
8,9,2019,8,31901475
9,10,2019,8,31029291
10,11,2019,8,31324607
11,12,2019,8,31983112
12,13,2019,8,31701428
13,14,2019,8,31955739
14,15,2019,8,31815967
15,16,2019,8,31938046
16,17,2019,8,31914848
17,18,2019,8,31854442
18,19,2019,8,31703498
19,20,2019,8,31879867
20,21,2019,8,31737197
21,22,2019,8,31829536
22,23,2019,8,31804010
23,24,2019,8,31877297
24,25,2019,8,31924110
25,26,2019,8,31993173
26,27,2019,8,31908033
27,28,2019,8,31854689
28,29,2019,8,31688205
29,30,2019,8,30962526
30,31,2019,8,31967092
31,32,2019,8,31524320
32,33,2019,8,31684636
33,34,2019,8,31754579
34,35,2019,8,31893681
35,36,2019,8,31929663
36,37,2019,8,31856628
37,38,2019,8,31666417
38,39,2019,8,31899300
39,40,2019,8,31341518
40,41,2019,8,31388145
41,42,2019,8,31952576
42,43,2019,8,31606729
43,44,2019,8,31706215
44,45,2019,8,31777113
45,46,2019,8,31532642
46,47,2019,8,31864770
47,48,2019,8,31815962
48,49,2019,8,31709523
49,50,2019,8,31532656
50,51,2019,8,30227238
51,52,2019,8,31532438
52,53,2019,8,31151836
53,54,2019,8,31532643
54,55,2019,8,31841027
55,56,2019,8,31835421
56,57,2019,8,31717822
57,58,2019,8,31972338
58,59,2019,8,31917677
59,60,2019,8,30244931
60,61,2019,8,8235260
61,62,2019,8,31895208
62,63,2019,8,31890067
63,64,2019,8,31266290
64,65,2019,8,31175119
65,66,2019,8,31655897
66,67,2019,8,31492319
67,68,2019,8,31788828
68,69,2019,8,31872859
69,70,2019,8,31304766
70,71,2019,8,31920854
71,72,2019,8,31709524
72,73,2019,8,31621518
73,74,2019,8,31788110
74,75,2019,8,31798464
75,76,2019,8,31947079
76,77,2019,8,31815490
77,78,2019,8,31737198
78,79,2019,8,31907388
79,80,2019,8,31969182
80,81,2019,8,31998495
81,82,2019,8,31477685
82,83,2019,8,31885924
83,84,2019,8,31993356
84,85,2019,8,31737199
85,86,2019,8,31399721
86,87,2019,8,31969026
87,88,2019,8,31864628
88,89,2019,8,31982782
89,90,2019,8,31949142
90,91,2019,8,31934641
91,92,2019,8,31699965
92,93,2019,8,31737202
93,94,2019,8,31576009
94,95,2019,8,31684634
95,96,2019,8,31921949
96,97,2019,8,31966803
97,98,2019,8,31567235
98,99,2019,8,32014102
99,100,2019,8,32012356
