,rank,year,month,song_id
0,1,2005,6,837567
1,2,2005,6,732519
2,3,2005,6,845580
3,4,2005,6,842022
4,5,2005,6,847132
5,6,2005,6,711628
6,7,2005,6,711627
7,8,2005,6,848156
8,9,2005,6,847126
9,10,2005,6,672010
10,11,2005,6,843729
11,12,2005,6,732373
12,13,2005,6,711626
13,14,2005,6,845586
14,15,2005,6,732512
15,16,2005,6,851423
16,17,2005,6,742311
17,18,2005,6,841261
18,19,2005,6,698979
19,20,2005,6,833665
20,21,2005,6,845591
21,22,2005,6,827216
22,23,2005,6,848286
23,24,2005,6,732513
24,25,2005,6,851277
25,26,2005,6,775130
26,27,2005,6,732515
27,28,2005,6,842624
28,29,2005,6,848804
29,30,2005,6,775161
30,31,2005,6,833765
31,32,2005,6,733379
32,33,2005,6,828357
33,34,2005,6,711630
34,35,2005,6,860577
35,36,2005,6,830743
36,37,2005,6,854321
37,38,2005,6,838486
38,39,2005,6,732514
39,40,2005,6,864906
40,41,2005,6,531840
41,42,2005,6,841111
42,43,2005,6,842024
43,44,2005,6,711629
44,45,2005,6,827894
45,46,2005,6,836973
46,47,2005,6,855659
47,48,2005,6,855658
48,49,2005,6,823882
49,50,2005,6,728527
50,51,2005,6,837693
51,52,2005,6,698972
52,53,2005,6,711632
53,54,2005,6,711631
54,55,2005,6,775215
55,56,2005,6,848162
56,57,2005,6,860851
57,58,2005,6,711636
58,59,2005,6,848146
59,60,2005,6,848677
60,61,2005,6,850977
61,62,2005,6,841073
62,63,2005,6,775191
63,64,2005,6,708211
64,65,2005,6,533259
65,66,2005,6,827215
66,67,2005,6,860582
67,68,2005,6,845579
68,69,2005,6,842585
69,70,2005,6,844009
70,71,2005,6,844267
71,72,2005,6,851429
72,73,2005,6,836850
73,74,2005,6,850989
74,75,2005,6,834230
75,76,2005,6,523015
76,77,2005,6,852089
77,78,2005,6,732518
78,79,2005,6,863026
79,80,2005,6,510783
80,81,2005,6,711635
81,82,2005,6,842118
82,83,2005,6,623750
83,84,2005,6,847269
84,85,2005,6,855662
85,86,2005,6,864433
86,87,2005,6,854324
87,88,2005,6,851364
88,89,2005,6,848567
89,90,2005,6,845577
90,91,2005,6,631232
91,92,2005,6,731087
92,93,2005,6,845603
93,94,2005,6,847128
94,95,2005,6,541002
95,96,2005,6,858982
96,97,2005,6,836849
97,98,2005,6,8395
98,99,2005,6,864907
