,rank,year,month,song_id
0,1,2001,5,7712
1,2,2001,5,1213165
2,3,2001,5,78002
3,4,2001,5,53615
4,5,2001,5,8290
5,6,2001,5,33026
6,7,2001,5,10838
7,8,2001,5,7148
8,9,2001,5,85108
9,10,2001,5,10398
10,11,2001,5,2528
11,12,2001,5,19175
12,13,2001,5,8305
13,14,2001,5,6855
14,15,2001,5,2696148
15,16,2001,5,7650
16,17,2001,5,8274
17,18,2001,5,1564069
18,19,2001,5,90105
19,20,2001,5,5112
20,21,2001,5,1698077
21,22,2001,5,90784
22,23,2001,5,61962
23,24,2001,5,472461
24,25,2001,5,68576
25,26,2001,5,10626
26,27,2001,5,83437
27,28,2001,5,6763
28,29,2001,5,18357
29,30,2001,5,9422
30,31,2001,5,10126
31,32,2001,5,19091
32,33,2001,5,9529
33,34,2001,5,8921
34,35,2001,5,8921
35,36,2001,5,17688
36,37,2001,5,62176
37,38,2001,5,609766
38,39,2001,5,90434
39,40,2001,5,11027
40,41,2001,5,89810
41,42,2001,5,4123405
42,43,2001,5,10580
43,44,2001,5,89806
44,45,2001,5,9830
45,46,2001,5,89900
46,47,2001,5,3680
47,48,2001,5,90782
48,49,2001,5,2940
49,50,2001,5,11028
50,51,2001,5,27600
51,52,2001,5,3743
52,53,2001,5,11043
53,54,2001,5,9572
54,55,2001,5,10581
55,56,2001,5,104868
56,57,2001,5,106314
57,58,2001,5,2181828
58,59,2001,5,526821
59,60,2001,5,9819
60,61,2001,5,1700348
61,62,2001,5,17243
62,63,2001,5,6028
63,64,2001,5,75279
