,rank,year,month,song_id
0,1,2018,1,30755375
1,2,2018,1,30806580
2,3,2018,1,30086173
3,4,2018,1,30514366
4,5,2018,1,30829858
5,6,2018,1,30781481
6,7,2018,1,30810765
7,8,2018,1,30659630
8,9,2018,1,30757693
9,10,2018,1,30833270
10,11,2018,1,30567963
11,12,2018,1,30729198
12,13,2018,1,30486509
13,14,2018,1,30383758
14,15,2018,1,30736437
15,16,2018,1,30838076
16,17,2018,1,30700708
17,18,2018,1,30550388
18,19,2018,1,30637982
19,20,2018,1,30709103
20,21,2018,1,30806536
21,22,2018,1,30637776
22,23,2018,1,30725482
23,24,2018,1,30672529
24,25,2018,1,30657307
25,26,2018,1,30753021
26,27,2018,1,30613202
27,28,2018,1,30688500
28,29,2018,1,30314784
29,30,2018,1,30587846
30,31,2018,1,30753213
31,32,2018,1,30188113
32,33,2018,1,30688990
33,34,2018,1,30492279
34,35,2018,1,30190630
35,36,2018,1,8086947
36,37,2018,1,30099927
37,38,2018,1,30244931
38,39,2018,1,30657311
39,40,2018,1,30851703
40,41,2018,1,30380953
41,42,2018,1,30669593
42,43,2018,1,30568338
43,44,2018,1,30713051
44,45,2018,1,30529996
45,46,2018,1,30859584
46,47,2018,1,30481578
47,48,2018,1,30690674
48,49,2018,1,30657308
49,50,2018,1,30512671
50,51,2018,1,5475060
51,52,2018,1,30637988
52,53,2018,1,30467550
53,54,2018,1,30341745
54,55,2018,1,30667988
55,56,2018,1,30725643
56,57,2018,1,30809895
57,58,2018,1,30844118
58,59,2018,1,30688502
59,60,2018,1,30616684
60,61,2018,1,4383833
61,62,2018,1,30468654
62,63,2018,1,8033528
63,64,2018,1,30777979
64,65,2018,1,30637987
65,66,2018,1,30636089
66,67,2018,1,30550293
67,68,2018,1,30827192
68,69,2018,1,30806539
69,70,2018,1,30378156
70,71,2018,1,30824600
71,72,2018,1,30688501
72,73,2018,1,30784187
73,74,2018,1,30611680
74,75,2018,1,30816860
75,76,2018,1,30725483
76,77,2018,1,30492276
77,78,2018,1,30702937
78,79,2018,1,30029173
79,80,2018,1,30414090
80,81,2018,1,30784303
81,82,2018,1,8287788
82,83,2018,1,30390068
83,84,2018,1,30806540
84,85,2018,1,30819446
85,86,2018,1,4786735
86,87,2018,1,8111603
87,88,2018,1,30806541
88,89,2018,1,30637983
89,90,2018,1,30608019
90,91,2018,1,30806543
91,92,2018,1,30806544
92,93,2018,1,30646585
93,94,2018,1,4032981
94,95,2018,1,30725484
95,96,2018,1,30661885
96,97,2018,1,30767984
97,98,2018,1,30824538
98,99,2018,1,30543235
99,100,2018,1,30751158
