,rank,year,month,song_id
0,1,2010,12,3051244
1,2,2010,12,3037107
2,3,2010,12,3018898
3,4,2010,12,3037051
4,5,2010,12,3037048
5,6,2010,12,3028777
6,7,2010,12,3006873
7,8,2010,12,3013948
8,9,2010,12,3043748
9,10,2010,12,2979880
10,11,2010,12,2987448
11,12,2010,12,3041356
12,13,2010,12,3040227
13,14,2010,12,3025148
14,15,2010,12,3014305
15,16,2010,12,3026177
16,17,2010,12,2951700
17,18,2010,12,3053259
18,19,2010,12,3030884
19,20,2010,12,2979490
20,21,2010,12,3051494
21,22,2010,12,2967751
22,23,2010,12,3047397
23,24,2010,12,3037049
24,25,2010,12,3053852
25,26,2010,12,3052305
26,27,2010,12,3065249
27,28,2010,12,3059678
28,29,2010,12,3059926
29,30,2010,12,3026178
30,31,2010,12,3065250
31,32,2010,12,2979881
32,33,2010,12,2989873
33,34,2010,12,2998356
34,35,2010,12,3035370
35,36,2010,12,3053253
36,37,2010,12,3018899
37,38,2010,12,3043153
38,39,2010,12,2954935
39,40,2010,12,2974750
40,41,2010,12,2930971
41,42,2010,12,2948449
42,43,2010,12,3040684
43,44,2010,12,3035311
44,45,2010,12,3052734
45,46,2010,12,3053257
46,47,2010,12,3036426
47,48,2010,12,3053254
48,49,2010,12,2978062
49,50,2010,12,2930968
50,51,2010,12,3030886
51,52,2010,12,3051202
52,53,2010,12,3060753
53,54,2010,12,2972778
54,55,2010,12,3053258
55,56,2010,12,2962948
56,57,2010,12,3035482
57,58,2010,12,2930967
58,59,2010,12,2960448
59,60,2010,12,3026090
60,61,2010,12,2948248
61,62,2010,12,3058057
62,63,2010,12,2949854
63,64,2010,12,3041500
64,65,2010,12,3000984
65,66,2010,12,3035029
66,67,2010,12,3037255
67,68,2010,12,3051568
68,69,2010,12,3030885
69,70,2010,12,2963061
70,71,2010,12,3053948
71,72,2010,12,3068448
72,73,2010,12,3046249
73,74,2010,12,2994361
74,75,2010,12,3069471
75,76,2010,12,3023048
76,77,2010,12,2988848
77,78,2010,12,3016180
78,79,2010,12,3040228
79,80,2010,12,3036170
80,81,2010,12,3052330
81,82,2010,12,3039661
82,83,2010,12,3039728
83,84,2010,12,3072169
84,85,2010,12,3038403
85,86,2010,12,3064748
86,87,2010,12,3060994
87,88,2010,12,3018900
88,89,2010,12,3007361
89,90,2010,12,3016077
90,91,2010,12,2960543
91,92,2010,12,2983513
92,93,2010,12,3052367
93,94,2010,12,2951631
94,95,2010,12,2183857
95,96,2010,12,2924048
96,97,2010,12,2930969
97,98,2010,12,3013119
98,99,2010,12,3063878
99,100,2010,12,3046260
