,rank,year,month,song_id
0,1,2001,4,10838
1,2,2001,4,90782
2,3,2001,4,10398
3,4,2001,4,53615
4,5,2001,4,33026
5,6,2001,4,61962
6,7,2001,4,89806
7,8,2001,4,2528
8,9,2001,4,90105
9,10,2001,4,11043
10,11,2001,4,19175
11,12,2001,4,10126
12,13,2001,4,1213165
13,14,2001,4,5112
14,15,2001,4,8921
15,16,2001,4,609766
16,17,2001,4,10581
17,18,2001,4,1698077
18,19,2001,4,9422
19,20,2001,4,1564067
20,21,2001,4,9543
21,22,2001,4,10626
22,23,2001,4,472461
23,24,2001,4,6028
24,25,2001,4,11028
25,26,2001,4,9828
26,27,2001,4,2181828
27,28,2001,4,106314
28,29,2001,4,4123405
29,30,2001,4,9040
30,31,2001,4,2696148
31,32,2001,4,1700348
32,33,2001,4,7650
33,34,2001,4,3680
34,35,2001,4,68576
35,36,2001,4,9573
36,37,2001,4,75279
37,38,2001,4,9202
38,39,2001,4,3743
39,40,2001,4,7148
40,41,2001,4,2940
41,42,2001,4,9815
42,43,2001,4,83437
43,44,2001,4,9819
44,45,2001,4,9957
45,46,2001,4,9529
46,47,2001,4,88773
47,48,2001,4,105714
48,49,2001,4,7712
49,50,2001,4,1564069
50,51,2001,4,1786609
51,52,2001,4,9572
52,53,2001,4,106219
53,54,2001,4,89110
54,55,2001,4,27600
55,56,2001,4,10288
56,57,2001,4,1576735
57,58,2001,4,78002
58,59,2001,4,11238
59,60,2001,4,6763
60,61,2001,4,38504
61,62,2001,4,445159
62,63,2001,4,85108
63,64,2001,4,46181
64,65,2001,4,9282
