,rank,year,month,song_id
0,1,2004,9,530958
1,2,2004,9,530122
2,3,2004,9,529850
3,4,2004,9,535139
4,5,2004,9,534951
5,6,2004,9,531006
6,7,2004,9,533412
7,8,2004,9,536320
8,9,2004,9,519620
9,10,2004,9,531594
10,11,2004,9,531607
11,12,2004,9,525066
12,13,2004,9,534003
13,14,2004,9,535708
14,15,2004,9,527575
15,16,2004,9,534746
16,17,2004,9,528530
17,18,2004,9,606250
18,19,2004,9,522846
19,20,2004,9,530043
20,21,2004,9,529683
21,22,2004,9,531748
22,23,2004,9,519287
23,24,2004,9,536358
24,25,2004,9,602285
25,26,2004,9,526407
26,27,2004,9,531429
27,28,2004,9,529685
28,29,2004,9,1764592
29,30,2004,9,537599
30,31,2004,9,527016
31,32,2004,9,530163
32,33,2004,9,532116
33,34,2004,9,536921
34,35,2004,9,525687
35,36,2004,9,521702
36,37,2004,9,530234
37,38,2004,9,532165
38,39,2004,9,537750
39,40,2004,9,531431
40,41,2004,9,1944402
41,42,2004,9,528185
42,43,2004,9,621632
43,44,2004,9,530237
44,45,2004,9,524216
45,46,2004,9,527014
46,47,2004,9,606317
47,48,2004,9,516205
48,49,2004,9,606079
49,50,2004,9,1944405
50,51,2004,9,531011
51,52,2004,9,528184
52,53,2004,9,529637
53,54,2004,9,525944
54,55,2004,9,523766
55,56,2004,9,525938
56,57,2004,9,537948
57,58,2004,9,518619
58,59,2004,9,517389
59,60,2004,9,523088
60,61,2004,9,1589039
61,62,2004,9,1589050
62,63,2004,9,492857
63,64,2004,9,523761
64,65,2004,9,510419
65,66,2004,9,521718
66,67,2004,9,1590296
