,rank,year,month,song_id
0,1,2013,7,4160246
1,2,2013,7,4163613
2,3,2013,7,4138606
3,4,2013,7,4142913
4,5,2013,7,4163116
5,6,2013,7,4165390
6,7,2013,7,4144408
7,8,2013,7,4171462
8,9,2013,7,4152253
9,10,2013,7,4153450
10,11,2013,7,4129672
11,12,2013,7,4130922
12,13,2013,7,4153481
13,14,2013,7,4160243
14,15,2013,7,4138607
15,16,2013,7,4132144
16,17,2013,7,4154505
17,18,2013,7,4167370
18,19,2013,7,4150987
19,20,2013,7,4168688
20,21,2013,7,4099280
21,22,2013,7,4138608
22,23,2013,7,4175139
23,24,2013,7,4160250
24,25,2013,7,4143937
25,26,2013,7,4108714
26,27,2013,7,4160242
27,28,2013,7,4160245
28,29,2013,7,4141700
29,30,2013,7,4148967
30,31,2013,7,4172962
31,32,2013,7,4147352
32,33,2013,7,4117702
33,34,2013,7,3726617
34,35,2013,7,4091105
35,36,2013,7,4175021
36,37,2013,7,4162716
37,38,2013,7,4149064
38,39,2013,7,4100521
39,40,2013,7,4141792
40,41,2013,7,4164425
41,42,2013,7,4180409
42,43,2013,7,4126905
43,44,2013,7,4118143
44,45,2013,7,4145757
45,46,2013,7,4157526
46,47,2013,7,4138611
47,48,2013,7,4121653
48,49,2013,7,4100925
49,50,2013,7,4160436
50,51,2013,7,4101639
51,52,2013,7,4160248
52,53,2013,7,4165873
53,54,2013,7,4133615
54,55,2013,7,3843565
55,56,2013,7,4097003
56,57,2013,7,4054983
57,58,2013,7,4162375
58,59,2013,7,4168680
59,60,2013,7,4072715
60,61,2013,7,4070694
61,62,2013,7,4144539
62,63,2013,7,4160198
63,64,2013,7,4085875
64,65,2013,7,4160255
65,66,2013,7,4082435
66,67,2013,7,3947371
67,68,2013,7,4047160
68,69,2013,7,4105654
69,70,2013,7,4168683
70,71,2013,7,4115610
71,72,2013,7,3864961
72,73,2013,7,4142912
73,74,2013,7,4135141
74,75,2013,7,4144135
75,76,2013,7,4167283
76,77,2013,7,3948908
77,78,2013,7,4171478
78,79,2013,7,4127571
79,80,2013,7,4171463
80,81,2013,7,4162284
81,82,2013,7,3946867
82,83,2013,7,4020215
83,84,2013,7,4123220
84,85,2013,7,4076051
85,86,2013,7,4082812
86,87,2013,7,4089360
87,88,2013,7,4167428
88,89,2013,7,4153568
89,90,2013,7,4160247
90,91,2013,7,4105693
91,92,2013,7,4149163
92,93,2013,7,4103251
93,94,2013,7,4172974
94,95,2013,7,4160249
95,96,2013,7,4095862
96,97,2013,7,4099386
97,98,2013,7,4178692
98,99,2013,7,4124144
99,100,2013,7,4161678
