,rank,year,month,song_id
0,1,2001,12,104788
1,2,2001,12,111209
2,3,2001,12,105886
3,4,2001,12,105694
4,5,2001,12,91823
5,6,2001,12,26375
6,7,2001,12,32577
7,8,2001,12,1679278
8,9,2001,12,106162
9,10,2001,12,104410
10,11,2001,12,37271
11,12,2001,12,94291
12,13,2001,12,90731
13,14,2001,12,104207
14,15,2001,12,104419
15,16,2001,12,105006
16,17,2001,12,449003
17,18,2001,12,106172
18,19,2001,12,1289875
19,20,2001,12,104099
20,21,2001,12,104759
21,22,2001,12,106192
22,23,2001,12,167312
23,24,2001,12,503258
24,25,2001,12,32776
25,26,2001,12,91846
26,27,2001,12,91380
27,28,2001,12,103858
28,29,2001,12,25629
29,30,2001,12,94303
30,31,2001,12,1096485
31,32,2001,12,94934
32,33,2001,12,503342
33,34,2001,12,3641189
34,35,2001,12,8292
35,36,2001,12,8308
36,37,2001,12,104354
37,38,2001,12,1016670
38,39,2001,12,18359
39,40,2001,12,24677
40,41,2001,12,19811
41,42,2001,12,90693
42,43,2001,12,21360
43,44,2001,12,104372
44,45,2001,12,103839
45,46,2001,12,1116679
46,47,2001,12,33651
47,48,2001,12,609486
48,49,2001,12,91166
49,50,2001,12,1016606
50,51,2001,12,32779
51,52,2001,12,104927
52,53,2001,12,28132
53,54,2001,12,104770
54,55,2001,12,1137836
55,56,2001,12,105850
56,57,2001,12,25600
57,58,2001,12,3013199
58,59,2001,12,104584
59,60,2001,12,3680
60,61,2001,12,21749
61,62,2001,12,621079
62,63,2001,12,1590286
63,64,2001,12,10837
64,65,2001,12,4123450
65,66,2001,12,620679
66,67,2001,12,2696149
