,rank,year,month,song_id
0,1,2014,3,4433490
1,2,2014,3,4478187
2,3,2014,3,4471542
3,4,2014,3,4454382
4,5,2014,3,4446485
5,6,2014,3,4478188
6,7,2014,3,4462368
7,8,2014,3,4383773
8,9,2014,3,4412196
9,10,2014,3,3753304
10,11,2014,3,4478189
11,12,2014,3,4433528
12,13,2014,3,4400561
13,14,2014,3,4381724
14,15,2014,3,4383349
15,16,2014,3,4342899
16,17,2014,3,4369827
17,18,2014,3,4493462
18,19,2014,3,4478186
19,20,2014,3,4462141
20,21,2014,3,4478169
21,22,2014,3,4418185
22,23,2014,3,4443748
23,24,2014,3,4503810
24,25,2014,3,4478191
25,26,2014,3,4375626
26,27,2014,3,4512170
27,28,2014,3,4484403
28,29,2014,3,4389943
29,30,2014,3,4441132
30,31,2014,3,4478190
31,32,2014,3,4397969
32,33,2014,3,4455531
33,34,2014,3,3174148
34,35,2014,3,4382254
35,36,2014,3,4393161
36,37,2014,3,4412480
37,38,2014,3,4527879
38,39,2014,3,4438401
39,40,2014,3,4389940
40,41,2014,3,4478192
41,42,2014,3,4435548
42,43,2014,3,4490672
43,44,2014,3,4388702
44,45,2014,3,4478193
45,46,2014,3,4237755
46,47,2014,3,4516940
47,48,2014,3,4535038
48,49,2014,3,3893169
49,50,2014,3,3726617
50,51,2014,3,4471543
51,52,2014,3,4252728
52,53,2014,3,4366156
53,54,2014,3,4389942
54,55,2014,3,4478194
55,56,2014,3,4340421
56,57,2014,3,4342054
57,58,2014,3,4193337
58,59,2014,3,2903041
59,60,2014,3,4312933
60,61,2014,3,4418413
61,62,2014,3,4423574
62,63,2014,3,4381721
63,64,2014,3,4402769
64,65,2014,3,4504110
65,66,2014,3,4300699
66,67,2014,3,3436083
67,68,2014,3,4454340
68,69,2014,3,4404589
69,70,2014,3,4367874
70,71,2014,3,4362019
71,72,2014,3,4421555
72,73,2014,3,4232200
73,74,2014,3,4452405
74,75,2014,3,4328659
75,76,2014,3,4440763
76,77,2014,3,4490289
77,78,2014,3,4471545
78,79,2014,3,4389941
79,80,2014,3,4393317
80,81,2014,3,4491123
81,82,2014,3,4328770
82,83,2014,3,4333566
83,84,2014,3,4398445
84,85,2014,3,4296990
85,86,2014,3,4446749
86,87,2014,3,4470215
87,88,2014,3,4388691
88,89,2014,3,4543502
89,90,2014,3,4478195
90,91,2014,3,4454364
91,92,2014,3,4476043
92,93,2014,3,4496046
93,94,2014,3,4381725
94,95,2014,3,4507664
95,96,2014,3,4381937
96,97,2014,3,4481273
97,98,2014,3,4532820
98,99,2014,3,4544242
99,100,2014,3,4446470
