,rank,year,month,song_id
0,1,2012,10,3911750
1,2,2012,10,3910821
2,3,2012,10,3922586
3,4,2012,10,3890826
4,5,2012,10,3906377
5,6,2012,10,3922071
6,7,2012,10,3903316
7,8,2012,10,3906383
8,9,2012,10,3928293
9,10,2012,10,3884575
10,11,2012,10,3893934
11,12,2012,10,3853978
12,13,2012,10,3914860
13,14,2012,10,3894730
14,15,2012,10,3904614
15,16,2012,10,3922575
16,17,2012,10,3928294
17,18,2012,10,3929469
18,19,2012,10,3905489
19,20,2012,10,3928290
20,21,2012,10,3853980
21,22,2012,10,3928194
22,23,2012,10,3895885
23,24,2012,10,3917048
24,25,2012,10,3915868
25,26,2012,10,3897152
26,27,2012,10,3913733
27,28,2012,10,3900853
28,29,2012,10,3918121
29,30,2012,10,3917338
30,31,2012,10,3900836
31,32,2012,10,3886294
32,33,2012,10,3909685
33,34,2012,10,3906453
34,35,2012,10,3853977
35,36,2012,10,3837683
36,37,2012,10,3910819
37,38,2012,10,1046282
38,39,2012,10,3914875
39,40,2012,10,3928713
40,41,2012,10,3889745
41,42,2012,10,2994360
42,43,2012,10,3170749
43,44,2012,10,3935594
44,45,2012,10,3847197
45,46,2012,10,3848972
46,47,2012,10,3860282
47,48,2012,10,3918422
48,49,2012,10,3913042
49,50,2012,10,3866006
50,51,2012,10,3915843
51,52,2012,10,3859894
52,53,2012,10,3832101
53,54,2012,10,3935148
54,55,2012,10,3922915
55,56,2012,10,3832079
56,57,2012,10,3820647
57,58,2012,10,3911902
58,59,2012,10,3935149
59,60,2012,10,3940533
60,61,2012,10,3906382
61,62,2012,10,3906249
62,63,2012,10,3835666
63,64,2012,10,3910822
64,65,2012,10,3919115
65,66,2012,10,3897155
66,67,2012,10,3726439
67,68,2012,10,3921832
68,69,2012,10,3926016
69,70,2012,10,3820695
70,71,2012,10,3924527
71,72,2012,10,3917319
72,73,2012,10,3910816
73,74,2012,10,3922576
74,75,2012,10,3929537
75,76,2012,10,3914912
76,77,2012,10,3854238
77,78,2012,10,3922580
78,79,2012,10,3864961
79,80,2012,10,3891852
80,81,2012,10,3932701
81,82,2012,10,3911746
82,83,2012,10,3906384
83,84,2012,10,3914694
84,85,2012,10,3922574
85,86,2012,10,3931559
86,87,2012,10,3832098
87,88,2012,10,3834908
88,89,2012,10,3864962
89,90,2012,10,3840800
90,91,2012,10,3911748
91,92,2012,10,1047563
92,93,2012,10,3910823
93,94,2012,10,3929471
94,95,2012,10,3894754
95,96,2012,10,3774133
96,97,2012,10,3928286
97,98,2012,10,3900683
98,99,2012,10,3913740
99,100,2012,10,3922577
