,rank,year,month,song_id
0,1,2018,7,31131273
1,2,2018,7,31175119
2,3,2018,7,31093710
3,4,2018,7,31151836
4,5,2018,7,31131274
5,6,2018,7,31161280
6,7,2018,7,31164090
7,8,2018,7,30962526
8,9,2018,7,31133898
9,10,2018,7,30699142
10,11,2018,7,31085237
11,12,2018,7,31159436
12,13,2018,7,31035061
13,14,2018,7,31098083
14,15,2018,7,31052421
15,16,2018,7,31189241
16,17,2018,7,31149418
17,18,2018,7,30849733
18,19,2018,7,30859584
19,20,2018,7,30816860
20,21,2018,7,31006730
21,22,2018,7,30637982
22,23,2018,7,30937275
23,24,2018,7,31062863
24,25,2018,7,31113240
25,26,2018,7,30755375
26,27,2018,7,31055324
27,28,2018,7,30721801
28,29,2018,7,8111603
29,30,2018,7,30244931
30,31,2018,7,30844118
31,32,2018,7,30567963
32,33,2018,7,31019584
33,34,2018,7,30970444
34,35,2018,7,31085238
35,36,2018,7,31113241
36,37,2018,7,30884950
37,38,2018,7,9642570
38,39,2018,7,30514366
39,40,2018,7,30188113
40,41,2018,7,30809895
41,42,2018,7,31194610
42,43,2018,7,31085244
43,44,2018,7,30669593
44,45,2018,7,30568338
45,46,2018,7,30960341
46,47,2018,7,30948698
47,48,2018,7,30672529
48,49,2018,7,30492279
49,50,2018,7,4534974
50,51,2018,7,30314784
51,52,2018,7,30637776
52,53,2018,7,30481578
53,54,2018,7,31046548
54,55,2018,7,31113243
55,56,2018,7,30997649
56,57,2018,7,30393293
57,58,2018,7,30725482
58,59,2018,7,8235260
59,60,2018,7,30512671
60,61,2018,7,31085243
61,62,2018,7,7928705
62,63,2018,7,31056799
63,64,2018,7,31085242
64,65,2018,7,31085241
65,66,2018,7,30702937
66,67,2018,7,31189085
67,68,2018,7,31085240
68,69,2018,7,31172274
69,70,2018,7,31196764
70,71,2018,7,31155216
71,72,2018,7,30659630
72,73,2018,7,30930312
73,74,2018,7,31186131
74,75,2018,7,31126139
75,76,2018,7,31085239
76,77,2018,7,30486509
77,78,2018,7,31113242
78,79,2018,7,31147211
79,80,2018,7,31009483
80,81,2018,7,30781481
81,82,2018,7,31085245
82,83,2018,7,30341745
83,84,2018,7,31113244
84,85,2018,7,31181342
85,86,2018,7,30989550
86,87,2018,7,30806536
87,88,2018,7,30992157
88,89,2018,7,31085236
89,90,2018,7,30864993
90,91,2018,7,31199873
91,92,2018,7,31085246
92,93,2018,7,31191636
93,94,2018,7,31123630
94,95,2018,7,30550388
95,96,2018,7,30613202
96,97,2018,7,30690674
97,98,2018,7,31107239
98,99,2018,7,31161291
99,100,2018,7,30380953
