,rank,year,month,song_id
0,1,2002,9,313559
1,2,2002,9,432941
2,3,2002,9,432309
3,4,2002,9,316077
4,5,2002,9,314448
5,6,2002,9,17282
6,7,2002,9,317991
7,8,2002,9,431618
8,9,2002,9,314875
9,10,2002,9,111414
10,11,2002,9,1590213
11,12,2002,9,500797
12,13,2002,9,1594084
13,14,2002,9,314220
14,15,2002,9,489250
15,16,2002,9,430487
16,17,2002,9,430051
17,18,2002,9,314397
18,19,2002,9,432270
19,20,2002,9,191094
20,21,2002,9,430004
21,22,2002,9,314563
22,23,2002,9,430125
23,24,2002,9,431370
24,25,2002,9,432357
25,26,2002,9,313014
26,27,2002,9,317254
27,28,2002,9,502948
28,29,2002,9,425453
29,30,2002,9,430137
30,31,2002,9,159405
31,32,2002,9,2093985
32,33,2002,9,1005059
33,34,2002,9,609419
34,35,2002,9,992576
35,36,2002,9,314558
36,37,2002,9,317027
37,38,2002,9,1104564
38,39,2002,9,1104565
39,40,2002,9,433331
40,41,2002,9,433742
41,42,2002,9,1589083
42,43,2002,9,313002
43,44,2002,9,317742
44,45,2002,9,111413
45,46,2002,9,317744
46,47,2002,9,500963
47,48,2002,9,430228
48,49,2002,9,489210
49,50,2002,9,316480
50,51,2002,9,431368
51,52,2002,9,432835
52,53,2002,9,314861
53,54,2002,9,432269
54,55,2002,9,104110
55,56,2002,9,517706
56,57,2002,9,434507
57,58,2002,9,431033
58,59,2002,9,431287
59,60,2002,9,75233
60,61,2002,9,1005058
61,62,2002,9,159881
62,63,2002,9,104191
63,64,2002,9,482406
64,65,2002,9,448502
65,66,2002,9,502928
