,rank,year,month,song_id
0,1,2011,12,3625504
1,2,2011,12,3607859
2,3,2011,12,3600223
3,4,2011,12,3630755
4,5,2011,12,3585793
5,6,2011,12,3593455
6,7,2011,12,3602154
7,8,2011,12,3628477
8,9,2011,12,3614345
9,10,2011,12,3590149
10,11,2011,12,3628515
11,12,2011,12,3565193
12,13,2011,12,3633511
13,14,2011,12,3593454
14,15,2011,12,3628512
15,16,2011,12,3639713
16,17,2011,12,3589429
17,18,2011,12,3565240
18,19,2011,12,3597417
19,20,2011,12,3628513
20,21,2011,12,3573326
21,22,2011,12,3611633
22,23,2011,12,3624137
23,24,2011,12,3624810
24,25,2011,12,3549031
25,26,2011,12,3628514
26,27,2011,12,3623496
27,28,2011,12,3628516
28,29,2011,12,3573175
29,30,2011,12,3576486
30,31,2011,12,3620973
31,32,2011,12,3601573
32,33,2011,12,3628517
33,34,2011,12,3624746
34,35,2011,12,3628518
35,36,2011,12,3600222
36,37,2011,12,3610158
37,38,2011,12,3618293
38,39,2011,12,3588757
39,40,2011,12,3615589
40,41,2011,12,3601574
41,42,2011,12,3628519
42,43,2011,12,3619347
43,44,2011,12,3135148
44,45,2011,12,3609249
45,46,2011,12,3642699
46,47,2011,12,3594993
47,48,2011,12,3565242
48,49,2011,12,3628521
49,50,2011,12,3536905
50,51,2011,12,3579341
51,52,2011,12,3635328
52,53,2011,12,3570032
53,54,2011,12,3638253
54,55,2011,12,3641162
55,56,2011,12,3565243
56,57,2011,12,3625421
57,58,2011,12,3600225
58,59,2011,12,3628520
59,60,2011,12,3570725
60,61,2011,12,3457091
61,62,2011,12,3538775
62,63,2011,12,3593080
63,64,2011,12,3557196
64,65,2011,12,3638135
65,66,2011,12,3584075
66,67,2011,12,3628236
67,68,2011,12,3559879
68,69,2011,12,3576488
69,70,2011,12,3536906
70,71,2011,12,3604726
71,72,2011,12,3601575
72,73,2011,12,3569458
73,74,2011,12,3585863
74,75,2011,12,3618369
75,76,2011,12,3521672
76,77,2011,12,3600224
77,78,2011,12,3561276
78,79,2011,12,3638234
79,80,2011,12,3628522
80,81,2011,12,3596191
81,82,2011,12,3610213
82,83,2011,12,3576490
83,84,2011,12,3647093
84,85,2011,12,3645642
85,86,2011,12,3615536
86,87,2011,12,3632715
87,88,2011,12,3574100
88,89,2011,12,3626913
89,90,2011,12,3623509
90,91,2011,12,3636875
91,92,2011,12,3570030
92,93,2011,12,3628918
93,94,2011,12,3627782
94,95,2011,12,3632319
95,96,2011,12,3610384
96,97,2011,12,3565173
97,98,2011,12,3629613
98,99,2011,12,3644594
99,100,2011,12,3527235
